"dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"B01546","2019-01-01T00:10:00.000","2019-01-01T00:30:00.000",,,
"B01546","2019-01-01T00:50:00.000","2019-01-01T01:00:00.000",,,
"B01553","2019-01-01T00:24:35.000","2019-01-01T00:27:50.000",,"265",
"B01553","2019-01-01T00:33:30.000","2019-01-01T00:40:15.000",,"265",
"B01553","2019-01-01T00:47:48.000","2019-01-01T00:54:23.000",,"265",
"B01553","2019-01-01T00:03:17.000","2019-01-01T00:06:52.000",,"265",
"B01559","2019-01-01T00:50:35.000","2019-01-02T01:02:35.000",,,
"B01559","2019-01-01T00:28:11.000","2019-01-02T00:40:11.000",,,
"B01593","2019-01-01T00:34:07.000","2019-01-01T00:58:52.000",,,
"B01593","2019-01-01T00:13:29.000","2019-01-01T00:46:52.000",,,
"B01600","2019-01-01T00:47:00.000","2019-01-01T01:09:00.000",,,
"B01601","2019-01-01T00:28:00.000","2019-01-01T00:39:00.000",,,
"B01601","2019-01-01T00:52:00.000","2019-01-01T00:59:00.000",,,
"B01601","2019-01-01T00:27:00.000","2019-01-01T00:35:00.000",,,
"B01601","2019-01-01T00:39:00.000","2019-01-01T00:44:00.000",,,
"B01601","2019-01-01T00:53:00.000","2019-01-01T00:58:00.000",,,
"B01606","2019-01-01T00:11:17.000","2019-01-01T00:24:22.000",,"265",
"B01606","2019-01-01T00:46:38.000","2019-01-01T00:47:36.000",,"265",
"B01606","2019-01-01T00:55:03.000","2019-01-01T00:59:24.000",,"265",
"B01606","2019-01-01T00:27:03.000","2019-01-01T01:51:55.000",,"265",
"B01606","2019-01-01T00:27:54.000","2019-01-01T00:45:14.000",,"265",
"B01606","2019-01-01T00:47:20.000","2019-01-01T01:04:26.000",,"265",
"B01606","2019-01-01T00:11:57.000","2019-01-01T00:54:19.000",,"265",
"B01606","2019-01-01T00:21:39.000","2019-01-01T00:28:14.000",,"265",
"B01606","2019-01-01T00:30:16.000","2019-01-01T00:41:25.000",,"265",
"B01606","2019-01-01T00:45:28.000","2019-01-01T00:52:01.000",,"265",
"B01606","2019-01-01T00:57:47.000","2019-01-01T01:06:15.000",,"265",
"B01626","2019-01-01T00:12:07.000","2019-01-01T00:37:59.000",,"265",
"B01626","2019-01-01T00:52:35.000","2019-01-01T01:15:09.000",,"265",
"B01626","2019-01-01T00:16:36.000","2019-01-01T19:53:53.000",,"265",
"B01626","2019-01-01T00:07:13.000","2019-01-01T00:25:51.000",,"265",
"B01626","2019-01-01T00:51:09.000","2019-01-01T00:59:01.000",,"265",
"B01626","2019-01-01T00:01:19.000","2019-01-01T00:22:47.000",,"265",
"B01626","2019-01-01T00:54:47.000","2019-01-01T01:26:11.000",,"265",
"B01626","2019-01-01T00:22:35.000","2019-01-01T00:31:14.000",,"265",
"B01626","2019-01-01T00:37:48.000","2019-01-01T00:44:07.000",,"265",
"B01626","2019-01-01T00:22:18.000","2019-01-01T00:36:02.000",,"265",
"B01626","2019-01-01T00:11:33.000","2019-01-01T00:18:17.000",,"265",
"B01626","2019-01-01T00:27:12.000","2019-01-01T00:33:00.000",,"265",
"B01626","2019-01-01T00:43:50.000","2019-01-01T00:53:25.000",,"265",
"B01626","2019-01-01T00:57:20.000","2019-01-01T01:01:29.000",,"265",
"B01626","2019-01-01T00:04:28.000","2019-01-01T00:24:47.000",,"265",
"B01626","2019-01-01T00:43:32.000","2019-01-01T00:49:19.000",,"265",
"B01626","2019-01-01T00:57:23.000","2019-01-01T01:01:41.000",,"265",
"B01626","2019-01-01T00:13:19.000","2019-01-01T00:20:41.000",,"265",
"B01626","2019-01-01T00:23:25.000","2019-01-01T00:32:59.000",,"265",
"B01626","2019-01-01T00:36:19.000","2019-01-01T00:41:49.000",,"265",
"B01626","2019-01-01T00:50:25.000","2019-01-01T00:53:32.000",,"265",
"B01626","2019-01-01T00:56:18.000","2019-01-01T01:04:13.000",,"265",
"B01626","2019-01-01T00:04:15.000","2019-01-01T00:14:42.000",,"265",
"B01626","2019-01-01T00:25:03.000","2019-01-01T00:28:06.000",,"265",
"B01626","2019-01-01T00:34:48.000","2019-01-01T00:41:50.000",,"265",
"B01626","2019-01-01T00:47:21.000","2019-01-01T00:58:59.000",,"265",
"B01626","2019-01-01T00:24:23.000","2019-01-01T00:32:18.000",,"265",
"B01626","2019-01-01T00:24:19.000","2019-01-01T00:27:58.000",,"265",
"B01626","2019-01-01T00:39:51.000","2019-01-01T00:44:17.000",,"265",
"B01626","2019-01-01T00:50:56.000","2019-01-01T00:54:12.000",,"265",
"B01639","2019-01-01T00:00:59.000","2019-01-01T00:17:30.000",,"265",
"B01639","2019-01-01T00:45:49.000","2019-01-01T00:52:32.000",,"265",
"B01639","2019-01-01T00:44:55.000","2019-01-01T01:00:00.000",,"265",
"B01639","2019-01-01T00:21:40.000","2019-01-01T00:27:01.000",,"265",
"B01639","2019-01-01T00:37:28.000","2019-01-01T00:48:54.000",,"265",
"B01639","2019-01-01T00:12:22.000","2019-01-01T00:33:19.000",,"265",
"B01639","2019-01-01T00:37:50.000","2019-01-01T01:00:13.000",,"265",
"B01663","2019-01-01T00:06:45.000","2019-01-01T00:20:17.000",,"265",
"B01663","2019-01-01T00:24:51.000","2019-01-01T00:31:03.000",,"265",
"B01663","2019-01-01T00:39:23.000","2019-01-01T00:44:32.000",,"265",
"B01663","2019-01-01T00:52:48.000","2019-01-01T01:06:16.000",,"265",
"B01663","2019-01-01T00:34:35.000","2019-01-01T00:57:45.000",,"265",
"B01663","2019-01-01T00:16:47.000","2019-01-01T00:29:11.000",,"265",
"B01663","2019-01-01T00:36:20.000","2019-01-01T00:51:12.000",,"265",
"B01663","2019-01-01T00:58:07.000","2019-01-01T01:15:06.000",,"265",
"B01667","2019-01-01T00:14:31.000","2019-01-01T00:15:14.000",,"265",
"B01667","2019-01-01T00:25:04.000","2019-01-01T00:37:24.000",,"265",
"B01667","2019-01-01T00:51:08.000","2019-01-01T01:15:53.000",,"265",
"B01667","2019-01-01T00:33:01.000","2019-01-01T00:46:02.000",,"265",
"B01667","2019-01-01T00:06:41.000","2019-01-01T00:21:50.000",,"265",
"B01667","2019-01-01T00:40:02.000","2019-01-01T00:57:04.000",,"265",
"B01667","2019-01-01T00:06:30.000","2019-01-01T00:12:11.000",,"265",
"B01667","2019-01-01T00:22:32.000","2019-01-01T00:37:08.000",,"265",
"B01667","2019-01-01T00:53:40.000","2019-01-01T01:11:04.000",,"265",
"B01667","2019-01-01T00:29:33.000","2019-01-01T00:56:09.000",,"265",
"B01667","2019-01-01T00:46:33.000","2019-01-01T01:09:10.000",,"265",
"B01667","2019-01-01T00:37:06.000","2019-01-01T00:39:31.000",,"265",
"B01667","2019-01-01T00:52:27.000","2019-01-01T00:55:42.000",,"265",
"B01667","2019-01-01T00:23:32.000","2019-01-01T00:53:49.000",,"265",
"B01667","2019-01-01T00:30:46.000","2019-01-01T00:53:39.000",,"265",
"B01667","2019-01-01T00:07:47.000","2019-01-01T00:26:57.000",,"265",
"B01667","2019-01-01T00:26:01.000","2019-01-01T00:45:45.000",,"265",
"B01667","2019-01-01T00:28:02.000","2019-01-01T00:37:32.000",,"265",
"B01667","2019-01-01T00:16:10.000","2019-01-01T00:30:01.000",,"265",
"B01667","2019-01-01T00:52:08.000","2019-01-01T01:09:44.000",,"265",
"B01667","2019-01-01T00:08:42.000","2019-01-01T00:26:30.000",,"265",
"B01667","2019-01-01T00:58:09.000","2019-01-01T01:08:32.000",,"265",
"B01667","2019-01-01T00:26:34.000","2019-01-01T00:37:10.000",,"265",
"B01667","2019-01-01T00:51:08.000","2019-01-01T01:30:03.000",,"265",
"B01667","2019-01-01T00:08:31.000","2019-01-01T00:32:01.000",,"265",
"B01667","2019-01-01T00:19:43.000","2019-01-01T00:23:55.000",,"265",
"B01667","2019-01-01T00:20:03.000","2019-01-01T01:29:52.000",,"265",
"B01667","2019-01-01T00:23:03.000","2019-01-01T00:48:02.000",,"265",
"B01717","2019-01-01T00:36:22.000","2019-01-01T00:39:38.000",,"265",
"B01717","2019-01-01T00:43:42.000","2019-01-01T00:52:44.000",,"265",
"B01717","2019-01-01T00:42:32.000","2019-01-01T00:54:29.000",,"265",
"B01717","2019-01-01T00:27:17.000","2019-01-01T00:44:06.000",,"265",
"B01717","2019-01-01T00:10:19.000","2019-01-01T00:17:31.000",,"265",
"B01717","2019-01-01T00:30:16.000","2019-01-01T00:35:28.000",,"265",
"B01717","2019-01-01T00:40:17.000","2019-01-01T00:46:54.000",,"265",
"B01717","2019-01-01T00:54:36.000","2019-01-01T01:09:44.000",,"265",
"B01717","2019-01-01T00:15:31.000","2019-01-01T00:31:16.000",,"265",
"B01717","2019-01-01T00:36:03.000","2019-01-01T00:48:08.000",,"265",
"B01717","2019-01-01T00:57:39.000","2019-01-01T01:07:58.000",,"265",
"B01717","2019-01-01T00:26:20.000","2019-01-01T00:51:40.000",,"265",
"B01717","2019-01-01T00:22:35.000","2019-01-01T00:25:46.000",,"265",
"B01717","2019-01-01T00:38:02.000","2019-01-01T00:52:06.000",,"265",
"B01717","2019-01-01T00:13:51.000","2019-01-01T00:23:08.000",,"265",
"B01717","2019-01-01T00:19:00.000","2019-01-01T00:31:55.000",,"265",
"B01717","2019-01-01T00:23:59.000","2019-01-01T00:28:57.000",,"265",
"B01717","2019-01-01T00:02:46.000","2019-01-01T00:13:50.000",,"265",
"B01721","2019-01-01T00:22:27.000","2019-01-01T00:38:42.000",,"265",
"B01726","2019-01-01T00:57:50.000","2019-01-01T01:06:06.000",,"265",
"B01726","2019-01-01T00:06:04.000","2019-01-01T00:09:42.000",,"265",
"B01726","2019-01-01T00:28:04.000","2019-01-01T00:42:06.000",,"265",
"B01726","2019-01-01T00:33:09.000","2019-01-01T00:37:07.000",,"265",
"B01726","2019-01-01T00:52:53.000","2019-01-01T00:57:41.000",,"265",
"B01726","2019-01-01T00:15:40.000","2019-01-01T00:21:15.000",,"265",
"B01726","2019-01-01T00:59:41.000","2019-01-01T01:05:40.000",,"265",
"B01726","2019-01-01T00:38:55.000","2019-01-01T00:55:04.000",,"265",
"B01726","2019-01-01T00:22:23.000","2019-01-01T00:25:45.000",,"265",
"B01726","2019-01-01T00:40:30.000","2019-01-01T00:46:41.000",,"265",
"B01726","2019-01-01T00:11:53.000","2019-01-01T00:21:46.000",,"265",
"B01726","2019-01-01T00:29:46.000","2019-01-01T00:32:51.000",,"265",
"B01726","2019-01-01T00:40:36.000","2019-01-01T00:52:43.000",,"265",
"B01726","2019-01-01T00:55:07.000","2019-01-01T01:07:40.000",,"265",
"B01726","2019-01-01T00:19:25.000","2019-01-01T00:40:46.000",,"265",
"B01726","2019-01-01T00:25:53.000","2019-01-01T00:48:52.000",,"265",
"B01726","2019-01-01T00:54:58.000","2019-01-01T01:06:33.000",,"265",
"B01726","2019-01-01T00:00:09.000","2019-01-01T00:13:34.000",,"265",
"B01726","2019-01-01T00:20:11.000","2019-01-01T00:40:58.000",,"265",
"B01726","2019-01-01T00:54:07.000","2019-01-01T01:08:11.000",,"265",
"B01726","2019-01-01T00:23:40.000","2019-01-01T00:29:13.000",,"265",
"B01730","2019-01-01T00:39:22.000","2019-01-01T00:51:16.000",,"0",
"B01730","2019-01-01T00:57:35.000","2019-01-01T01:37:57.000",,"0",
"B01730","2019-01-01T00:58:40.000","2019-01-01T01:23:37.000",,"0",
"B01730","2019-01-01T00:39:03.000","2019-01-01T00:59:43.000",,"0",
"B01730","2019-01-01T00:38:51.000","2019-01-01T00:59:47.000",,"0",
"B01730","2019-01-01T00:57:09.000","2019-01-01T01:43:58.000",,"0",
"B01730","2019-01-01T00:00:01.000","2019-01-01T00:21:10.000",,"0",
"B01730","2019-01-01T00:15:28.000","2019-01-01T00:36:23.000",,"0",
"B01730","2019-01-01T00:17:18.000","2019-01-01T00:41:30.000",,"0",
"B01730","2019-01-01T00:38:26.000","2019-01-01T00:53:14.000",,"0",
"B01738","2019-01-01T00:26:08.000","2019-01-01T00:40:47.000",,"265",
"B01738","2019-01-01T00:58:08.000","2019-01-01T01:06:37.000",,"265",
"B01742","2019-01-01T00:30:00.000","2019-01-01T01:19:42.000",,,
"B01768","2019-01-01T00:12:23.000","2019-01-01T00:12:32.000",,"265",
"B01768","2019-01-01T00:30:14.000","2019-01-01T00:33:48.000",,"265",
"B01768","2019-01-01T00:36:10.000","2019-01-01T00:49:43.000",,"265",
"B01768","2019-01-01T00:55:12.000","2019-01-01T01:02:27.000",,"265",
"B01768","2019-01-01T00:14:00.000","2019-01-01T00:22:30.000",,"265",
"B01777","2019-01-01T00:24:12.000","2019-01-01T00:35:36.000",,"265",
"B01777","2019-01-01T00:44:23.000","2019-01-01T00:49:17.000",,"265",
"B01777","2019-01-01T00:17:58.000","2019-01-01T00:31:41.000",,"265",
"B01777","2019-01-01T00:44:10.000","2019-01-01T00:56:59.000",,"265",
"B01777","2019-01-01T00:27:41.000","2019-01-01T00:47:20.000",,"265",
"B01777","2019-01-01T00:07:26.000","2019-01-01T00:19:13.000",,"265",
"B01777","2019-01-01T00:32:38.000","2019-01-01T00:52:33.000",,"265",
"B01777","2019-01-01T00:34:36.000","2019-01-01T00:51:09.000",,"265",
"B01777","2019-01-01T00:29:34.000","2019-01-01T00:44:34.000",,"265",
"B01777","2019-01-01T00:05:38.000","2019-01-01T00:17:57.000",,"265",
"B01777","2019-01-01T00:58:44.000","2019-01-01T01:48:00.000",,"265",
"B01777","2019-01-01T00:10:02.000","2019-01-01T00:16:12.000",,"265",
"B01800","2019-01-01T00:30:00.000","2019-01-01T04:31:00.000",,,
"B01800","2019-01-01T00:39:00.000","2019-01-01T01:46:00.000",,,
"B01800","2019-01-01T00:29:00.000","2019-01-01T04:31:00.000",,,
"B01800","2019-01-01T00:31:00.000","2019-01-01T00:35:00.000",,,
"B01801","2019-01-01T00:10:38.000","2019-01-01T00:42:16.000",,"265",
"B01803","2019-01-01T00:46:02.000","2019-01-01T01:27:31.000",,,
"B01803","2019-01-01T00:58:17.000","2019-01-01T01:20:18.000",,,
"B01843","2019-01-01T00:22:00.000","2019-01-01T04:58:00.000",,,
"B01871","2019-01-01T00:10:00.000","2019-01-01T01:12:44.000",,,
"B01871","2019-01-01T00:30:00.000","2019-01-01T01:20:37.000",,,
"B01871","2019-01-01T00:45:00.000","2019-01-01T00:46:57.000",,,
"B01871","2019-01-01T00:05:00.000","2019-01-01T00:52:07.000",,,
"B01877","2019-01-01T00:10:01.000","2019-01-02T00:35:38.000",,,
"B01877","2019-01-01T00:54:54.000","2019-01-01T01:08:28.000",,,
"B01877","2019-01-01T00:47:30.000","2019-01-01T01:11:27.000",,,
"B01877","2019-01-01T00:54:23.000","2019-01-01T01:16:05.000",,,
"B01907","2019-01-01T00:39:54.000","2019-01-01T01:49:42.000",,"265",
"B01913","2019-01-01T00:51:24.000","2019-01-01T01:23:26.000",,"265",
"B01913","2019-01-01T00:37:31.000","2019-01-01T01:01:14.000",,"265",
"B01913","2019-01-01T00:54:27.000","2019-01-01T01:03:48.000",,"265",
"B01958","2019-01-01T00:20:00.000","2019-01-01T00:43:00.000",,,
"B01958","2019-01-01T00:50:00.000","2019-01-01T01:17:00.000",,,
"B01958","2019-01-01T00:06:00.000","2019-01-01T01:00:00.000",,,
"B01958","2019-01-01T00:31:00.000","2019-01-01T00:44:00.000",,,
"B01958","2019-01-01T00:51:00.000","2019-01-01T01:21:00.000",,,
"B01958","2019-01-01T00:48:00.000","2019-01-01T01:02:00.000",,,
"B01963","2019-01-01T00:04:26.000","2019-01-01T00:14:40.000",,,
"B01963","2019-01-01T00:18:25.000","2019-01-01T00:29:30.000",,,
"B01963","2019-01-01T00:32:42.000","2019-01-01T00:46:44.000",,,
"B01963","2019-01-01T00:49:55.000","2019-01-01T01:03:07.000",,,
"B01963","2019-01-01T00:49:04.000","2019-01-01T01:04:53.000",,,
"B01963","2019-01-01T00:02:26.000","2019-01-01T00:22:36.000",,,
"B01963","2019-01-01T00:30:37.000","2019-01-01T00:41:50.000",,,
"B01963","2019-01-01T00:45:46.000","2019-01-01T00:55:08.000",,,
"B01963","2019-01-01T00:51:20.000","2019-01-01T00:51:21.000",,,
"B01963","2019-01-01T00:23:29.000","2019-01-01T00:24:46.000",,,
"B01963","2019-01-01T00:28:11.000","2019-01-01T00:41:12.000",,,
"B01963","2019-01-01T00:46:37.000","2019-01-01T01:09:50.000",,,
"B01963","2019-01-01T00:40:14.000","2019-01-01T01:04:13.000",,,
"B01963","2019-01-01T00:06:19.000","2019-01-01T00:21:40.000",,,
"B01963","2019-01-01T00:57:35.000","2019-01-01T01:24:02.000",,,
"B01979","2019-01-01T00:49:00.000","2019-01-01T01:35:00.000",,,
"B01979","2019-01-01T00:48:00.000","2019-01-01T01:30:00.000",,,
"B01979","2019-01-01T00:16:00.000","2019-01-01T00:48:00.000",,,
"B01984","2019-01-01T00:53:53.000","2019-01-01T00:59:29.000",,"265",
"B01984","2019-01-01T00:18:22.000","2019-01-01T00:55:19.000",,"265",
"B01984","2019-01-01T00:17:55.000","2019-01-01T00:42:41.000",,"265",
"B01984","2019-01-01T00:36:08.000","2019-01-01T00:45:56.000",,"265",
"B01984","2019-01-01T00:21:30.000","2019-01-01T00:40:26.000",,"265",
"B01984","2019-01-01T00:52:25.000","2019-01-01T01:42:39.000",,"265",
"B01984","2019-01-01T00:28:49.000","2019-01-01T00:39:52.000",,"265",
"B01984","2019-01-01T00:54:43.000","2019-01-01T01:16:47.000",,"265",
"B01984","2019-01-01T00:15:38.000","2019-01-01T00:23:01.000",,"265",
"B01984","2019-01-01T00:35:16.000","2019-01-01T00:43:46.000",,"265",
"B01984","2019-01-01T00:54:58.000","2019-01-01T00:59:47.000",,"265",
"B01984","2019-01-01T00:06:37.000","2019-01-01T00:14:32.000",,"265",
"B01984","2019-01-01T00:37:56.000","2019-01-01T01:03:36.000",,"265",
"B01984","2019-01-01T00:14:30.000","2019-01-01T00:52:41.000",,"265",
"B01984","2019-01-01T00:20:46.000","2019-01-01T00:36:49.000",,"265",
"B01984","2019-01-01T00:41:50.000","2019-01-01T00:58:46.000",,"265",
"B01984","2019-01-01T00:05:53.000","2019-01-01T00:30:37.000",,"265",
"B01984","2019-01-01T00:31:06.000","2019-01-01T00:37:40.000",,"265",
"B01984","2019-01-01T00:59:04.000","2019-01-01T01:10:54.000",,"265",
"B01984","2019-01-01T00:04:51.000","2019-01-01T00:15:56.000",,"265",
"B01984","2019-01-01T00:35:35.000","2019-01-01T00:41:08.000",,"265",
"B01984","2019-01-01T00:50:53.000","2019-01-01T00:56:22.000",,"265",
"B01985","2019-01-01T00:38:26.000","2019-01-01T01:51:06.000",,,
"B01995","2019-01-01T00:28:03.000","2019-01-01T00:44:09.000","82","83",
"B01995","2019-01-01T00:10:09.000","2019-01-01T00:22:28.000","171","92",
"B01995","2019-01-01T00:28:09.000","2019-01-01T00:39:51.000","173","70",
"B01995","2019-01-01T00:44:23.000","2019-01-01T00:50:02.000","70","70",
"B02003","2019-01-01T00:06:29.000","2019-01-02T00:33:54.000",,,
"B02003","2019-01-01T00:36:02.000","2019-01-02T01:06:51.000",,,
"B02004","2019-01-01T00:18:00.000","2019-01-01T00:40:50.000",,,
"B02004","2019-01-01T00:41:00.000","2019-01-01T01:34:51.000",,,
"B02021","2019-01-01T00:02:08.000","2019-01-01T00:05:10.000",,"265",
"B02021","2019-01-01T00:18:45.000","2019-01-01T00:48:25.000",,"265",
"B02050","2019-01-01T12:02:00.000","2019-01-01T01:15:00.000",,,
"B02050","2019-01-01T12:25:00.000","2019-01-01T01:40:00.000",,,
"B02058","2019-01-01T00:20:32.000","2019-01-01T00:33:59.000",,,
"B02058","2019-01-01T00:42:18.000","2019-01-01T00:45:22.000",,,
"B02058","2019-01-01T00:56:17.000","2019-01-01T01:00:44.000",,,
"B02058","2019-01-01T00:22:30.000","2019-01-01T00:35:13.000",,,
"B02058","2019-01-01T00:39:46.000","2019-01-01T01:07:24.000",,,
"B02058","2019-01-01T00:47:14.000","2019-01-01T01:00:10.000",,,
"B02058","2019-01-01T00:12:02.000","2019-01-01T00:15:28.000",,,
"B02058","2019-01-01T00:18:26.000","2019-01-01T00:23:50.000",,,
"B02058","2019-01-01T00:20:11.000","2019-01-01T00:33:51.000",,,
"B02058","2019-01-01T00:42:27.000","2019-01-01T00:46:25.000",,,
"B02058","2019-01-01T00:52:13.000","2019-01-01T01:05:41.000",,,
"B02058","2019-01-01T00:13:21.000","2019-01-01T00:30:39.000",,,
"B02058","2019-01-01T00:36:28.000","2019-01-01T01:25:03.000",,,
"B02058","2019-01-01T00:29:10.000","2019-01-01T00:35:04.000",,,
"B02058","2019-01-01T00:52:56.000","2019-01-01T01:02:00.000",,,
"B02058","2019-01-01T00:09:00.000","2019-01-01T00:13:03.000",,,
"B02058","2019-01-01T00:40:45.000","2019-01-01T00:44:06.000",,,
"B02067","2019-01-01T00:35:14.000","2019-01-01T01:55:43.000",,"265",
"B02093","2019-01-01T00:14:00.000","2019-01-01T00:35:00.000",,,
"B02099","2019-01-01T00:00:00.000","2019-01-01T23:59:00.000",,,
"B02101","2019-01-01T00:34:30.000","2019-01-01T01:17:13.000",,"265",
"B02101","2019-01-01T00:56:30.000","2019-01-01T01:29:17.000",,"265",
"B02107","2019-01-01T00:11:04.000","2019-01-01T00:26:12.000",,"265",
"B02107","2019-01-01T00:38:40.000","2019-01-01T01:01:55.000",,"265",
"B02107","2019-01-01T00:01:06.000","2019-01-01T00:04:18.000",,"265",
"B02107","2019-01-01T00:39:58.000","2019-01-01T00:45:58.000",,"265",
"B02107","2019-01-01T00:53:44.000","2019-01-01T01:01:45.000",,"265",
"B02107","2019-01-01T00:41:07.000","2019-01-01T00:53:17.000",,"265",
"B02107","2019-01-01T00:58:31.000","2019-01-01T01:17:15.000",,"265",
"B02107","2019-01-01T00:01:49.000","2019-01-01T00:08:59.000",,"265",
"B02107","2019-01-01T00:24:31.000","2019-01-01T00:46:05.000",,"265",
"B02107","2019-01-01T00:51:39.000","2019-01-01T01:03:00.000",,"265",
"B02107","2019-01-01T00:15:00.000","2019-01-01T00:24:25.000",,"265",
"B02107","2019-01-01T00:28:38.000","2019-01-01T01:20:05.000",,"265",
"B02107","2019-01-01T00:06:04.000","2019-01-01T00:16:55.000",,"265",
"B02107","2019-01-01T00:21:56.000","2019-01-01T00:25:07.000",,"265",
"B02107","2019-01-01T00:27:44.000","2019-01-01T00:31:23.000",,"265",
"B02107","2019-01-01T00:53:53.000","2019-01-01T00:58:15.000",,"265",
"B02107","2019-01-01T00:01:44.000","2019-01-01T00:09:34.000",,"265",
"B02107","2019-01-01T00:17:19.000","2019-01-01T00:20:40.000",,"265",
"B02107","2019-01-01T00:27:56.000","2019-01-01T00:33:10.000",,"265",
"B02107","2019-01-01T00:53:49.000","2019-01-01T01:06:31.000",,"265",
"B02111","2019-01-01T00:46:21.000","2019-01-01T00:46:22.000","232","73",
"B02111","2019-01-01T00:10:38.000","2019-01-01T00:18:01.000","92","93",
"B02111","2019-01-01T00:48:03.000","2019-01-01T00:48:04.000","92","92",
"B02111","2019-01-01T00:25:16.000","2019-01-01T01:02:49.000","53","14",
"B02111","2019-01-01T00:21:39.000","2019-01-01T00:21:41.000","92","73",
"B02111","2019-01-01T00:30:07.000","2019-01-01T00:36:08.000","92","92",
"B02111","2019-01-01T00:41:53.000","2019-01-01T00:46:04.000","92","192",
"B02111","2019-01-01T00:19:23.000","2019-01-01T00:19:25.000","192","73",
"B02111","2019-01-01T00:34:11.000","2019-01-01T00:35:54.000","92","92",
"B02111","2019-01-01T00:54:04.000","2019-01-01T00:54:05.000","15","92",
"B02111","2019-01-01T00:40:20.000","2019-01-01T01:02:53.000","132","92",
"B02111","2019-01-01T00:42:44.000","2019-01-01T00:50:47.000","92","92",
"B02111","2019-01-01T00:41:33.000","2019-01-01T00:50:16.000","175","129",
"B02111","2019-01-01T00:32:28.000","2019-01-01T00:40:28.000","171","92",
"B02111","2019-01-01T00:51:44.000","2019-01-01T01:04:58.000","121","67",
"B02111","2019-01-01T00:08:37.000","2019-01-01T00:12:56.000","92","92",
"B02111","2019-01-01T00:22:45.000","2019-01-01T00:31:38.000","92","135",
"B02111","2019-01-01T00:38:16.000","2019-01-01T00:50:26.000","135","92",
"B02111","2019-01-01T00:30:39.000","2019-01-01T00:34:56.000","192","92",
"B02111","2019-01-01T00:33:02.000","2019-01-01T00:41:16.000","92","92",
"B02120","2019-01-01T00:30:00.000","2019-01-01T02:16:50.000",,,
"B02133","2019-01-01T00:36:57.000","2019-01-01T00:46:15.000",,,
"B02133","2019-01-01T00:25:36.000","2019-01-01T00:41:17.000",,,
"B02138","2019-01-01T00:16:27.000","2019-01-01T00:18:46.000",,"265",
"B02138","2019-01-01T00:26:54.000","2019-01-01T00:29:11.000",,"265",
"B02138","2019-01-01T00:50:37.000","2019-01-01T00:52:45.000",,"265",
"B02145","2019-01-01T00:01:29.000","2019-01-01T00:10:12.000",,"265",
"B02145","2019-01-01T00:29:56.000","2019-01-01T00:46:25.000",,"265",
"B02145","2019-01-01T00:05:47.000","2019-01-01T00:16:55.000",,"265",
"B02145","2019-01-01T00:27:46.000","2019-01-01T00:39:00.000",,"265",
"B02145","2019-01-01T00:05:29.000","2019-01-01T00:18:45.000",,"265",
"B02157","2019-01-01T00:56:13.000","2019-01-01T01:15:58.000",,"265",
"B02157","2019-01-01T00:17:09.000","2019-01-01T00:56:32.000",,"265",
"B02157","2019-01-01T00:38:16.000","2019-01-01T01:05:25.000",,"265",
"B02157","2019-01-01T00:59:36.000","2019-01-01T01:00:56.000",,"265",
"B02157","2019-01-01T00:50:10.000","2019-01-01T01:06:37.000",,"265",
"B02157","2019-01-01T00:06:29.000","2019-01-01T00:41:59.000",,"265",
"B02157","2019-01-01T00:00:15.000","2019-01-01T00:37:47.000",,"265",
"B02157","2019-01-01T00:26:11.000","2019-01-01T01:05:03.000",,"265",
"B02157","2019-01-01T00:36:45.000","2019-01-01T01:21:34.000",,"265",
"B02157","2019-01-01T00:50:29.000","2019-01-01T01:49:37.000",,"265",
"B02157","2019-01-01T00:44:35.000","2019-01-01T01:16:51.000",,"265",
"B02157","2019-01-01T00:15:40.000","2019-01-01T00:45:32.000",,"265",
"B02213","2019-01-01T00:13:15.000","2019-01-01T00:28:16.000",,"265",
"B02213","2019-01-01T00:53:34.000","2019-01-01T01:20:06.000",,"265",
"B02245","2019-01-01T00:00:11.000","2019-01-01T00:20:02.000",,"265",
"B02245","2019-01-01T00:49:01.000","2019-01-01T00:56:15.000",,"265",
"B02245","2019-01-01T00:35:20.000","2019-01-01T00:51:26.000",,"265",
"B02249","2019-01-01T00:41:16.000","2019-01-01T00:46:47.000",,"265",
"B02249","2019-01-01T00:28:58.000","2019-01-01T00:34:49.000",,"265",
"B02249","2019-01-01T00:11:10.000","2019-01-01T00:16:39.000",,"265",
"B02249","2019-01-01T00:41:53.000","2019-01-01T00:52:22.000",,"265",
"B02249","2019-01-01T00:31:07.000","2019-01-01T00:35:29.000",,"265",
"B02249","2019-01-01T00:39:42.000","2019-01-01T00:46:53.000",,"265",
"B02249","2019-01-01T00:58:43.000","2019-01-01T01:10:20.000",,"265",
"B02249","2019-01-01T00:15:08.000","2019-01-01T00:23:13.000",,"265",
"B02253","2019-01-01T00:30:00.000","2019-01-01T01:14:00.000",,,
"B02279","2019-01-01T00:02:40.000","2019-01-01T00:13:04.000","156","156",
"B02279","2019-01-01T00:10:31.000","2019-01-01T00:29:59.000","206","206",
"B02279","2019-01-01T00:28:18.000","2019-01-01T01:08:35.000","187","6",
"B02279","2019-01-01T00:27:53.000","2019-01-01T01:02:27.000","221","221",
"B02285","2019-01-01T00:30:00.000","2019-01-01T01:54:31.000",,,
