"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_action_updated_date","community_board","borough","x_coordinate_state_plane_","y_coordinate_state_plane_","park_facility_name","park_borough","school_name","school_number","school_region","school_code","school_phone_number","school_address","school_city","school_state","school_zip","school_not_found","school_or_citywide_complaint","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","garage_lot_name","ferry_direction","ferry_terminal_name","latitude","longitude","location"
"3170","2004-05-03T00:00:00.000","2004-05-03T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Day Auctioneer License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"211","2004-04-06T00:00:00.000","2004-04-26T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","No Parking, Standing, Stopping","Street","10301","121 JERSEY STREET","JERSEY STREET","RICHMOND TERRACE","BEND",,,"ADDRESS","STATEN ISLAND",,"N/A","Closed",,"2004-04-26T00:00:00.000","01 STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"231","2004-04-06T00:00:00.000","2004-04-07T00:00:00.000","DOT","Department of Transportation","Street Condition","Traffic Condition","Street",,,,,,"NORTHERN BOULEVARD","CLEARVIEW EXPRESSWAY",,,,"N/A","Closed",,"2004-04-07T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"232","2004-04-06T00:00:00.000","2004-06-16T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,"WEST 19 STREET","WEST 20 STREET",,,"BLOCKFACE","NEW YORK",,"N/A","Closed",,,"04 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"1630","2004-04-20T00:00:00.000","2004-06-11T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Individual Owner Operator",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1646","2004-04-20T00:00:00.000","2004-04-26T00:00:00.000","DOE","Central - Department of Education","DOE Complaint or Compliment","N/A","Phone Call",,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,"N/A",,,,,,,,,,,,,
"1650","2004-04-20T00:00:00.000","2004-04-20T00:00:00.000","DOT","Department of Transportation","Street Condition","Plate Condition - Shifted","Street",," 1ST AVENUE","1ST AVENUE","107TH STREET","108TH STREET",,,,,,"N/A","Closed",,"2004-04-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1658","2004-04-20T00:00:00.000","2004-05-03T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"2888","2004-04-29T00:00:00.000","2004-04-29T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"2896","2004-04-29T00:00:00.000","2004-08-12T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"1015","2004-04-09T00:00:00.000","2004-07-14T00:00:00.000","DOT","Roadway Bridges","Bridge Condition","Traffic Congestion - Bridge","Bridge",," REMSEN AVENUE","REMSEN AVENUE","DITMAS AVENUE","AVE D",,,,,,"N/A","Closed",,,"Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,"Other - Please Validate",,,,,,,,,
"1040","2004-04-13T00:00:00.000","2004-04-20T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"665","2004-04-04T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Individual Owner Operator",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"666","2004-04-04T00:00:00.000","2004-04-05T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"668","2004-04-02T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Individual Owner Operator",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"678","2004-04-01T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Individual Owner Operator",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"679","2004-04-01T00:00:00.000","2004-04-02T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"680","2004-04-02T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Corporate",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"4111","2004-05-12T00:00:00.000","2004-05-13T00:00:00.000","DOT","Department of Transportation","Street Condition","Plate Condition - Shifted","Street",,,,,,"HYLAN BLVD","TOMPKINS AVENUE",,,,"N/A","Closed",,"2004-05-13T00:00:00.000","Unspecified STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"4578","2004-05-16T00:00:00.000","2004-05-17T00:00:00.000","DOT","Department of Transportation","Highway Condition","Dead Animal","Highway",,,,,,"WHITESTONE BRIDGE","FORT STHUYER",,,,"N/A","Closed",,,"Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"4121","2004-05-13T00:00:00.000","2004-05-14T00:00:00.000","DOT","Department of Transportation","Highway Condition","Dead Animal","Highway",,,,,,,,,,"BRONX RIVER PKWY","N/A","Closed",,,"Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1284","2004-04-14T00:00:00.000","2004-04-19T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"3303","2004-05-04T00:00:00.000","2004-05-04T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","Stop","Street",,,,,,"172 STREET","35 AVENUE",,,,"N/A","Closed",,"2004-05-04T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1331","2004-04-14T00:00:00.000","2004-04-15T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","Yield","Street",,,,,,"DOUGLOUSAN PARKWAY","LONG ISLAND EXPRESSWAY",,,,"N/A","Closed",,"2004-04-15T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1661","2004-04-20T00:00:00.000","2004-05-03T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1668","2004-04-20T00:00:00.000","2004-04-23T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"461","2004-04-02T00:00:00.000","2004-06-16T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"1685","2004-04-20T00:00:00.000","2004-04-20T00:00:00.000","DOT","Department of Transportation","Street Condition","Plate Condition - Shifted","Street",,,,,,"COVERT STREET","BUSHWICK AVENUE",,,,"N/A","Closed",,"2004-04-20T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"8474","2004-06-18T00:00:00.000","2004-06-19T00:00:00.000","NYPD","New York City Police Department","Homeless Encampment","N/A","N/A","10009","419 EAST 6 STREET","EAST 6 STREET","1 AVENUE","AVENUE A",,,"ADDRESS","NEW YORK",,"Precinct","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"4016","2004-05-11T00:00:00.000","2004-05-11T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"3390","2004-05-04T00:00:00.000","2004-05-10T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","Stop","Street",,,,,,,,,,"FT HAMILTON","N/A","Closed",,"2004-05-10T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"3410","2004-05-06T00:00:00.000","2004-05-10T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"2615","2004-04-27T00:00:00.000","2004-04-28T00:00:00.000","DOT","Department of Transportation","Street Condition","Plate Condition - Shifted","Street",," LEWIS ST","LEWIS ST","DELANCEY ST","GRAND ST",,,,,,"N/A","Closed",,"2004-04-28T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"2630","2004-04-27T00:00:00.000","2004-04-27T00:00:00.000","DOHMH","Department of Health and Mental Hygiene","Rodent","Condition Attracting Rodents","Other (Explain Below)",," BRADDOCK AVE","BRADDOCK AVE","246 ST","CROSS ISLAND PARKWAY",,,,,,"N/A","Closed",,,"Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"2633","2004-04-28T00:00:00.000","2004-07-10T00:00:00.000","DOT","Department of Transportation","Highway Condition","Dead Animal","Highway",,,,,,"NORTHERN STATE PARKWAY","HILLSIDE AVE",,,,"N/A","Closed",,,"Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"W/B",,,,,,,,
"4126","2004-05-12T00:00:00.000","2004-06-22T00:00:00.000","DOHMH","Department of Health and Mental Hygiene","Window Guard","N/A","Residential Building/House","11023","PO BOX 234481","234481",,,,,,"GREAT NECK",,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"425","2004-04-01T00:00:00.000","2004-04-02T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"3270","2004-05-03T00:00:00.000","2004-05-03T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"395","2004-04-01T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Individual Owner Operator",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"3290","2004-05-03T00:00:00.000","2004-05-03T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","No Parking, Standing, Stopping","Street","11105"," 35 STREET","35 STREET","23 AVENUE","24 AVENUE",,,"BLOCKFACE","ASTORIA",,"N/A","Closed",,"2004-05-03T00:00:00.000","01 QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"417","2004-04-01T00:00:00.000","2004-05-11T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,"NY",,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"420","2004-04-02T00:00:00.000","2004-04-02T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"421","2004-04-02T00:00:00.000","2004-06-10T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"422","2004-04-02T00:00:00.000","2004-06-04T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"424","2004-04-06T00:00:00.000","2004-06-10T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,"EAST 84 STREET","EAST 85 STREET",,,"BLOCKFACE","NEW YORK",,"N/A","Closed",,,"08 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"426","2004-04-01T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Individual Owner Operator",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"427","2004-04-01T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Corporate",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"432","2004-04-07T00:00:00.000","2004-04-19T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"434","2004-04-02T00:00:00.000","2004-06-10T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","TLC Medallion Request","Corporate",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"437","2004-04-05T00:00:00.000","2004-05-19T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Dealer in Devices for Disabled License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"440","2004-04-02T00:00:00.000","2004-04-02T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,," 5 AND 6 AVE","5 AND 6 AVE",,,,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"442","2004-04-05T00:00:00.000","2004-06-04T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"444","2004-04-06T00:00:00.000","2004-04-06T00:00:00.000","NYPD","New York City Police Department","Drinking","In Public","N/A","10040","559 WEST 191 STREET","WEST 191 STREET","AUDUBON AVENUE","ST NICHOLAS AVENUE",,,"ADDRESS","NEW YORK",,"Precinct","Closed",,,"12 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"446","2004-04-03T00:00:00.000","2004-07-01T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,,,,"NEW YORK",,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"449","2004-04-01T00:00:00.000","2004-04-02T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","No Parking, Standing, Stopping","Street",," THEATRE ALLEY","THEATRE ALLEY","ANN ST","PEARL ST",,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"N/B",,,,,,,,
"450","2004-04-01T00:00:00.000","2004-04-02T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","No Parking, Standing, Stopping","Street",," WHITEHALL ST","WHITEHALL ST","PEARL ST","JOHN ST",,,,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"N/B",,,,,,,,
"217909","2004-05-18T00:00:00.000","2004-05-18T00:00:00.000","NYCSERVICE","NYC Service","Volunteer Placement Request","Senior Citizens",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"452","2004-04-01T00:00:00.000","2004-04-02T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","No Parking, Standing, Stopping","Street",,,,,,"EAST BROADWAY","GRAND STREET",,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"E/B",,,,,,,,
"469","2004-04-06T00:00:00.000","2004-04-07T00:00:00.000","NYPD","New York City Police Department","Homeless Encampment","N/A","N/A","10011","160 WEST 22 STREET","WEST 22 STREET","6 AVENUE","7 AVENUE",,,"ADDRESS","NEW YORK",,"Precinct","Closed",,,"04 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"470","2004-04-06T00:00:00.000","2004-04-06T00:00:00.000","NYPD","New York City Police Department","Drinking","In Public","N/A","10040","556 WEST 191 STREET","WEST 191 STREET","AUDUBON AVENUE","ST NICHOLAS AVENUE",,,"ADDRESS","NEW YORK",,"Precinct","Closed",,,"12 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"471","2004-04-06T00:00:00.000","2004-04-08T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,"11430",,,"J F K ACCESS ROAD","J F K ACCESS ROAD",,,"PLACENAME","JAMAICA","J F K AIRPORT","N/A","Closed",,,"83 QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"4028","2004-05-11T00:00:00.000","2004-10-27T00:00:00.000","DOT","Department of Transportation","Highway Condition","Dead Animal","Highway",,,,,,,,,,"WHITESTONE BRIDGE","N/A","Closed",,,"Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"S/B",,,,,,,,
"4030","2004-05-11T00:00:00.000","2004-05-12T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"8843","2004-06-18T00:00:00.000","2004-06-19T00:00:00.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","N/A","10456","1346 MORRIS AVENUE","MORRIS AVENUE","EAST 169 STREET","EAST 170 STREET",,,"ADDRESS","BRONX",,"Precinct","Closed",,,"Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
