"dispatching_base_num","pickup_datetime","dropoff_datetime","pulocationid","dolocationid","sr_flag"
"B02887","2018-08-09T04:08:42.000","2018-08-09T04:23:48.000","145","138","1"
"B02887","2018-08-09T04:46:22.000","2018-08-09T05:01:38.000","263","152","1"
"B02887","2018-08-09T04:50:25.000","2018-08-09T05:09:59.000","75","243","1"
"B02887","2018-08-09T05:13:00.000","2018-08-09T05:20:57.000","243","220",
"B02887","2018-08-09T18:38:05.000","2018-08-09T19:21:15.000","151","51",
"B02887","2018-08-09T19:21:24.000","2018-08-09T19:56:11.000","51","42","1"
"B02887","2018-08-09T19:23:39.000","2018-08-09T19:35:22.000","51","213","1"
"B02887","2018-08-09T19:59:31.000","2018-08-09T20:15:53.000","42","238","1"
"B02887","2018-08-09T20:02:22.000","2018-08-09T20:11:54.000","152","151","1"
"B02887","2018-08-09T20:05:52.000","2018-08-09T20:25:07.000","166","143","1"
"B02887","2018-08-09T20:18:25.000","2018-08-09T20:40:38.000","238","246","1"
"B02887","2018-08-09T20:41:39.000","2018-08-09T21:21:29.000","246","198","1"
"B02887","2018-08-09T20:43:21.000","2018-08-09T20:49:20.000","68","100","1"
"B02887","2018-08-09T20:58:47.000","2018-08-09T21:34:38.000","170","225","1"
"B02887","2018-08-09T21:49:52.000","2018-08-09T22:07:50.000","256","227",
"B02887","2018-08-09T22:20:46.000","2018-08-09T22:45:24.000","106","260",
"B02887","2018-08-09T22:56:06.000","2018-08-09T23:01:46.000","179","7",
"B02887","2018-08-09T23:15:25.000","2018-08-09T23:23:35.000","161","234",
"B02887","2018-08-09T23:28:05.000","2018-08-09T23:42:26.000","164","224",
"B02887","2018-08-09T23:46:46.000","2018-08-10T00:17:28.000","137","167","1"
"B02887","2018-08-10T00:09:11.000","2018-08-10T00:14:02.000","168","159","1"
"B02887","2018-08-10T01:50:01.000","2018-08-10T02:00:01.000","48","75",
"B02887","2018-08-10T03:02:06.000","2018-08-10T03:15:40.000","170","262",
"B02887","2018-08-10T03:23:45.000","2018-08-10T03:32:10.000","263","145",
"B02887","2018-08-10T03:57:41.000","2018-08-10T04:06:21.000","41","142",
"B02887","2018-08-10T04:13:45.000","2018-08-10T04:40:44.000","239","262",
"B02887","2018-08-10T04:45:58.000","2018-08-10T04:49:39.000","75","75",
"B02887","2018-08-10T04:51:57.000","2018-08-10T05:19:30.000","236","132",
"B02887","2018-08-10T18:18:30.000","2018-08-10T18:26:30.000","151","142",
"B02887","2018-08-10T18:29:37.000","2018-08-10T18:34:27.000","142","50",
"B02887","2018-08-10T18:41:38.000","2018-08-10T18:59:14.000","246","13",
"B02887","2018-08-10T19:10:16.000","2018-08-10T19:34:00.000","13","162",
"B02887","2018-08-10T19:40:09.000","2018-08-10T19:56:56.000","162","166",
"B02887","2018-08-10T20:01:16.000","2018-08-10T20:30:53.000","166","79",
"B02887","2018-08-10T20:49:09.000","2018-08-10T20:56:39.000","107","249",
"B02887","2018-08-10T21:05:20.000","2018-08-10T21:32:43.000","113","100","1"
"B02887","2018-08-10T21:14:18.000","2018-08-10T21:38:20.000","79","100","1"
"B02887","2018-08-10T21:47:13.000","2018-08-10T22:09:27.000","100","146","1"
"B02887","2018-08-10T21:52:47.000","2018-08-10T22:05:04.000","164","145","1"
"B02887","2018-08-10T22:12:51.000","2018-08-10T22:29:00.000","193","137",
"B02887","2018-08-10T22:31:49.000","2018-08-10T22:49:44.000","137","7",
"B02887","2018-08-10T22:53:23.000","2018-08-10T23:03:27.000","7","237",
"B02887","2018-08-10T23:09:28.000","2018-08-10T23:29:27.000","43","48",
"B02887","2018-08-10T23:46:58.000","2018-08-11T00:14:42.000","230","83",
"B02887","2018-08-11T00:24:09.000","2018-08-11T00:32:22.000","83","129",
"B02887","2018-08-11T00:34:21.000","2018-08-11T00:55:56.000","129","244","1"
"B02887","2018-08-11T00:40:45.000","2018-08-11T01:09:44.000","223","235","1"
"B02887","2018-08-11T00:59:30.000","2018-08-11T01:20:06.000","244","169","1"
"B02887","2018-08-11T01:28:13.000","2018-08-11T01:36:21.000","247","169",
"B02887","2018-08-11T02:28:06.000","2018-08-11T02:32:09.000","50","48",
"B02887","2018-08-11T02:39:05.000","2018-08-11T03:03:29.000","48","193",
"B02887","2018-08-11T03:20:06.000","2018-08-11T03:32:12.000","163","90",
"B02887","2018-08-11T03:38:15.000","2018-08-11T04:05:02.000","186","92","1"
"B02887","2018-08-11T03:38:37.000","2018-08-11T04:18:58.000","186","129","1"
"B02887","2018-08-11T04:23:29.000","2018-08-11T04:49:11.000","129","68",
"B02887","2018-08-11T04:53:31.000","2018-08-11T05:20:33.000","158","243","1"
"B02887","2018-08-11T04:59:37.000","2018-08-11T05:37:46.000","68","174","1"
"B02887","2018-08-11T05:25:39.000","2018-08-11T05:51:14.000","243","182","1"
"B02887","2018-08-11T18:08:14.000","2018-08-11T18:32:11.000","239","211",
"B02887","2018-08-11T18:54:16.000","2018-08-11T19:02:56.000","114","79",
"B02887","2018-08-11T19:05:43.000","2018-08-11T19:12:24.000","79","107",
"B02887","2018-08-11T19:21:50.000","2018-08-11T19:45:42.000","234","230",
"B02887","2018-08-11T20:01:25.000","2018-08-11T20:07:57.000","48","246",
"B02887","2018-08-11T20:14:20.000","2018-08-11T20:32:26.000","50","161",
"B02887","2018-08-11T20:50:50.000","2018-08-11T20:54:35.000","239","239",
"B02887","2018-08-11T21:05:29.000","2018-08-11T21:17:14.000","151","239","1"
"B02887","2018-08-11T21:12:53.000","2018-08-11T21:17:14.000","238","239","1"
"B02887","2018-08-11T21:21:25.000","2018-08-11T21:28:49.000","143","48",
"B02887","2018-08-11T21:38:38.000","2018-08-11T21:45:01.000","239","143",
"B02887","2018-08-11T21:52:40.000","2018-08-11T21:59:24.000","142","48",
"B02887","2018-08-11T22:01:34.000","2018-08-11T22:20:53.000","48","200",
"B02887","2018-08-11T22:30:27.000","2018-08-11T22:43:10.000","240","265",
"B02887","2018-08-11T23:11:38.000","2018-08-11T23:16:58.000","208","208","1"
"B02887","2018-08-11T23:14:00.000","2018-08-11T23:21:14.000","183","208","1"
"B02887","2018-08-11T23:28:53.000","2018-08-11T23:45:38.000","208","223",
"B02887","2018-08-11T23:51:28.000","2018-08-12T00:21:16.000","223","249","1"
"B02887","2018-08-11T23:58:04.000","2018-08-12T00:30:20.000","179","68","1"
"B02887","2018-08-12T00:40:04.000","2018-08-12T01:04:43.000","68","7",
"B02887","2018-08-12T03:29:13.000","2018-08-12T03:38:31.000","7","260",
"B02887","2018-08-12T03:45:30.000","2018-08-12T04:13:46.000","260","22",
"B02887","2018-08-12T04:32:33.000","2018-08-12T04:40:32.000","181","190",
"B02887","2018-08-12T04:59:40.000","2018-08-12T05:04:32.000","232","232",
"B02887","2018-08-12T05:06:03.000","2018-08-12T05:08:20.000","4","232",
"B02887","2018-08-12T05:14:09.000","2018-08-12T05:31:53.000","148","129","1"
"B02887","2018-08-12T05:17:02.000","2018-08-12T05:42:51.000","148","223","1"
"B02887","2018-08-12T05:51:24.000","2018-08-12T06:02:35.000","7","56",
"B02887","2018-08-12T06:06:13.000","2018-08-12T06:15:35.000","56","135",
"B02887","2018-08-12T06:18:13.000","2018-08-12T06:38:15.000","135","140",
"B02887","2018-08-12T06:59:13.000","2018-08-12T07:07:24.000","152","244",
"B02887","2018-08-12T07:10:50.000","2018-08-12T07:20:06.000","244","220",
"B02887","2018-08-12T07:29:55.000","2018-08-12T07:37:28.000","220","174",
"B02887","2018-08-12T07:43:43.000","2018-08-12T07:58:12.000","174","235","1"
"B02887","2018-08-12T07:47:03.000","2018-08-12T08:03:35.000","174","244","1"
"B02887","2018-08-12T08:08:03.000","2018-08-12T08:17:47.000","244","182",
"B02887","2018-08-14T06:01:38.000","2018-08-14T06:13:30.000","41","243",
"B02887","2018-08-14T06:19:43.000","2018-08-14T06:37:49.000","243","47","1"
"B02887","2018-08-14T06:24:53.000","2018-08-14T06:48:29.000","243","185","1"
"B02887","2018-08-14T06:55:18.000","2018-08-14T07:32:15.000","185","232",
"B02887","2018-08-14T07:38:36.000","2018-08-14T08:30:53.000","232","265",
"B02887","2018-08-14T19:31:46.000","2018-08-14T20:20:55.000","142","132",
"B02887","2018-08-14T20:28:10.000","2018-08-14T21:06:36.000","132","118",
"B02887","2018-08-14T21:21:28.000","2018-08-14T21:29:17.000","251","221",
"B02887","2018-08-14T22:16:37.000","2018-08-14T22:34:56.000","40","233",
"B02887","2018-08-14T22:43:44.000","2018-08-14T23:24:53.000","162","265",
"B02887","2018-08-14T23:54:14.000","2018-08-15T00:09:04.000","220","241","1"
"B02887","2018-08-15T00:03:10.000","2018-08-15T00:21:46.000","241","213","1"
"B02887","2018-08-15T00:33:35.000","2018-08-15T00:42:16.000","213","254",
"B02887","2018-08-15T00:51:55.000","2018-08-15T00:57:20.000","18","32",
"B02887","2018-08-15T01:23:14.000","2018-08-15T01:42:48.000","127","174",
"B02887","2018-08-15T05:48:09.000","2018-08-15T05:58:31.000","166","244",
"B02887","2018-08-15T06:07:02.000","2018-08-15T06:11:39.000","116","42",
"B02887","2018-08-15T06:15:10.000","2018-08-15T06:34:10.000","42","129",
"B02887","2018-08-15T06:40:34.000","2018-08-15T07:10:36.000","223","231",
"B02887","2018-08-15T07:14:12.000","2018-08-15T07:40:26.000","125","138",
"B02887","2018-08-15T07:56:02.000","2018-08-15T08:07:43.000","7","223",
"B02887","2018-08-15T08:11:57.000","2018-08-15T08:15:08.000","8","179",
"B02887","2018-08-15T08:22:35.000","2018-08-15T08:56:23.000","202","233","1"
"B02887","2018-08-15T08:49:11.000","2018-08-15T08:56:23.000","229","233","1"
"B02887","2018-08-15T08:55:06.000","2018-08-15T09:02:41.000","233","162","1"
"B02887","2018-08-16T18:32:22.000","2018-08-16T19:09:41.000","166","164",
"B02887","2018-08-16T19:18:41.000","2018-08-16T20:07:45.000","164","24",
"B02887","2018-08-16T20:11:49.000","2018-08-16T20:16:22.000","151","75",
"B02887","2018-08-16T20:18:48.000","2018-08-16T20:25:01.000","75","263",
"B02887","2018-08-16T20:31:30.000","2018-08-16T20:41:46.000","263","229",
"B02887","2018-08-16T20:45:29.000","2018-08-16T20:57:51.000","229","239",
"B02887","2018-08-16T21:00:37.000","2018-08-16T21:30:10.000","239","138",
"B02887","2018-08-16T21:43:15.000","2018-08-16T22:05:21.000","138","37",
"B02887","2018-08-16T22:18:04.000","2018-08-16T22:26:59.000","37","36",
"B02887","2018-08-16T22:33:01.000","2018-08-16T22:45:36.000","37","49",
"B02887","2018-08-17T16:40:47.000","2018-08-17T17:15:16.000","24","162",
"B02887","2018-08-17T17:30:23.000","2018-08-17T17:37:54.000","233","162",
"B02887","2018-08-17T17:41:04.000","2018-08-17T17:50:03.000","162","162",
"B02887","2018-08-17T17:57:09.000","2018-08-17T18:21:53.000","162","249",
"B02887","2018-08-17T18:24:09.000","2018-08-17T18:45:01.000","158","170",
"B02887","2018-08-17T18:50:18.000","2018-08-17T19:38:43.000","164","1",
"B02887","2018-08-17T21:11:02.000","2018-08-17T21:17:43.000","255","80",
"B02887","2018-08-17T22:46:53.000","2018-08-17T23:17:41.000","114","36",
"B02887","2018-08-17T23:20:00.000","2018-08-17T23:27:55.000","36","198","1"
"B02887","2018-08-17T23:24:08.000","2018-08-17T23:55:44.000","198","171","1"
"B02887","2018-08-17T23:50:11.000","2018-08-17T23:59:40.000","92","171","1"
"B02887","2018-08-18T00:03:59.000","2018-08-18T00:27:15.000","9","64",
"B02887","2018-08-18T00:37:02.000","2018-08-18T00:49:34.000","16","191",
"B02887","2018-08-18T01:14:13.000","2018-08-18T01:47:02.000","132","164",
"B02887","2018-08-18T01:53:20.000","2018-08-18T02:06:23.000","164","231",
"B02887","2018-08-18T02:15:43.000","2018-08-18T02:44:56.000","249","41",
"B02887","2018-08-18T02:56:44.000","2018-08-18T03:15:35.000","161","87",
"B02887","2018-08-18T03:22:46.000","2018-08-18T03:43:50.000","231","7",
"B02887","2018-08-18T17:22:31.000","2018-08-18T17:39:52.000","151","230",
"B02887","2018-08-18T17:50:48.000","2018-08-18T18:04:45.000","48","24","1"
"B02887","2018-08-18T17:51:06.000","2018-08-18T18:01:04.000","48","238","1"
"B02887","2018-08-18T17:54:09.000","2018-08-18T18:13:50.000","48","75","1"
"B02887","2018-08-18T18:20:05.000","2018-08-18T18:29:07.000","238","236",
"B02887","2018-08-18T18:35:03.000","2018-08-18T19:16:05.000","236","198","1"
"B02887","2018-08-18T18:53:05.000","2018-08-18T19:04:16.000","145","226","1"
"B02887","2018-08-18T19:21:08.000","2018-08-18T19:39:03.000","198","36","1"
"B02887","2018-08-18T19:27:13.000","2018-08-18T19:37:13.000","102","36","1"
"B02887","2018-08-18T19:43:51.000","2018-08-18T20:02:52.000","37","255",
"B02887","2018-08-18T20:07:01.000","2018-08-18T20:31:30.000","255","61","1"
"B02887","2018-08-18T20:13:20.000","2018-08-18T20:31:49.000","256","61","1"
"B02887","2018-08-18T22:51:41.000","2018-08-18T23:04:10.000","107","4",
"B02887","2018-08-18T23:20:25.000","2018-08-18T23:32:48.000","79","162",
"B02887","2018-08-18T23:36:33.000","2018-08-18T23:42:37.000","161","170",
"B02887","2018-08-18T23:48:01.000","2018-08-19T00:11:57.000","137","82","1"
"B02887","2018-08-18T23:52:43.000","2018-08-19T00:07:54.000","229","82","1"
"B02887","2018-08-19T00:18:32.000","2018-08-19T00:40:29.000","82","76",
"B02887","2018-08-19T00:47:30.000","2018-08-19T01:04:55.000","76","130",
"B02887","2018-08-19T01:06:50.000","2018-08-19T01:26:58.000","28","76",
"B02887","2018-08-19T02:17:39.000","2018-08-19T02:31:10.000","177","49",
"B02887","2018-08-19T02:36:01.000","2018-08-19T02:42:21.000","49","181",
"B02887","2018-08-19T02:49:34.000","2018-08-19T03:18:07.000","106","7","1"
"B02887","2018-08-19T02:55:45.000","2018-08-19T02:59:44.000","97","49","1"
"B02887","2018-08-19T03:22:55.000","2018-08-19T03:35:48.000","7","173",
"B02887","2018-08-19T03:42:39.000","2018-08-19T03:48:41.000","70","57",
"B02887","2018-08-19T03:53:35.000","2018-08-19T04:08:23.000","93","171","1"
"B02887","2018-08-19T04:00:51.000","2018-08-19T04:10:50.000","92","171","1"
"B02887","2018-08-19T06:29:01.000","2018-08-19T06:40:11.000","193","163",
"B02887","2018-08-19T06:50:19.000","2018-08-19T07:11:02.000","151","138",
"B02887","2018-08-19T07:36:16.000","2018-08-19T07:49:52.000","74","142",
"B02887","2018-08-19T07:58:09.000","2018-08-19T08:30:37.000","166","132",
"B02887","2018-08-19T08:35:29.000","2018-08-19T09:13:55.000","132","181",
"B02887","2018-08-19T09:21:45.000","2018-08-19T09:52:26.000","181","39","1"
"B02887","2018-08-19T09:33:57.000","2018-08-19T10:09:34.000","89","76","1"
"B02887","2018-08-19T10:12:36.000","2018-08-19T10:27:04.000","76","76","1"
"B02887","2018-08-19T10:20:34.000","2018-08-19T10:25:49.000","76","76","1"
"B02887","2018-08-08T20:28:48.000","2018-08-08T20:42:49.000","79","158",
"B02887","2018-08-08T20:45:45.000","2018-08-08T21:05:05.000","158","164",
"B02887","2018-08-12T14:35:37.000","2018-08-12T14:45:16.000","7","226",
"B02887","2018-08-12T14:53:28.000","2018-08-12T15:01:33.000","226","7",
"B02887","2018-08-12T15:08:35.000","2018-08-12T15:40:22.000","146","186",
"B02887","2018-08-12T15:55:30.000","2018-08-12T16:15:15.000","246","148",
"B02887","2018-08-12T16:17:50.000","2018-08-12T16:33:35.000","148","255",
"B02887","2018-08-13T19:53:58.000","2018-08-13T20:03:22.000","262","239",
"B02887","2018-08-13T20:42:05.000","2018-08-13T21:09:54.000","163","125",
"B02887","2018-08-13T21:17:54.000","2018-08-13T21:31:01.000","231","233",
"B02887","2018-08-13T21:33:07.000","2018-08-13T21:54:56.000","170","166",
"B02887","2018-08-14T19:25:41.000","2018-08-14T20:19:26.000","162","265",
"B02887","2018-08-14T21:36:04.000","2018-08-14T21:47:15.000","88","233",
"B02887","2018-08-14T21:53:52.000","2018-08-14T22:08:06.000","161","145",
"B02887","2018-08-14T22:46:11.000","2018-08-14T23:32:16.000","138","265",
"B02887","2018-08-15T20:38:14.000","2018-08-15T20:55:03.000","162","114",
"B02887","2018-08-15T21:12:03.000","2018-08-15T21:54:09.000","87","265",
"B02887","2018-08-15T22:44:58.000","2018-08-15T23:27:09.000","161","64",
"B02887","2018-08-15T23:59:29.000","2018-08-16T00:16:47.000","138","140",
"B02887","2018-08-19T11:52:46.000","2018-08-19T11:58:47.000","223","7",
"B02887","2018-08-19T12:21:46.000","2018-08-19T12:33:57.000","162","100",
"B02887","2018-08-19T12:42:14.000","2018-08-19T13:02:51.000","48","148",
"B02887","2018-08-19T13:22:07.000","2018-08-19T13:50:45.000","79","43",
"B02887","2018-08-19T14:04:11.000","2018-08-19T14:21:39.000","145","138",
"B02887","2018-08-06T18:29:32.000","2018-08-06T18:50:18.000","237","234",
"B02887","2018-08-06T18:54:51.000","2018-08-06T19:44:16.000","234","215",
"B02887","2018-08-06T20:25:18.000","2018-08-06T20:37:10.000","233","186",
"B02887","2018-08-06T20:49:39.000","2018-08-06T20:58:09.000","170","234",
"B02887","2018-08-06T21:47:19.000","2018-08-06T21:57:48.000","107","100",
"B02887","2018-08-06T22:03:02.000","2018-08-06T22:22:35.000","48","231",
"B02887","2018-08-06T22:37:41.000","2018-08-06T23:13:33.000","90","265",
"B02887","2018-08-07T20:37:13.000","2018-08-07T21:08:38.000","233","181",
"B02887","2018-08-07T21:39:08.000","2018-08-07T21:45:25.000","148","211",
"B02887","2018-08-07T21:58:09.000","2018-08-07T22:41:37.000","164","265",
"B02887","2018-08-08T00:12:20.000","2018-08-08T00:22:13.000","100","137",
"B02887","2018-08-08T19:54:37.000","2018-08-08T20:55:22.000","162","36",
"B02887","2018-08-08T21:46:09.000","2018-08-08T22:05:00.000","162","113",
"B02887","2018-08-08T22:29:59.000","2018-08-08T22:54:03.000","234","265",
"B02887","2018-08-08T23:52:44.000","2018-08-09T00:03:09.000","234","148",
"B02887","2018-08-09T17:22:35.000","2018-08-09T17:42:50.000","229","107",
"B02887","2018-08-09T18:03:07.000","2018-08-09T18:22:45.000","107","158",
"B02887","2018-08-09T18:42:07.000","2018-08-09T19:22:28.000","246","25",
"B02887","2018-08-09T20:38:11.000","2018-08-09T21:36:32.000","100","265",
"B02887","2018-08-10T14:52:59.000","2018-08-10T15:31:07.000","148","138",
"B02887","2018-08-10T16:12:54.000","2018-08-10T16:48:37.000","233","138",
"B02887","2018-08-10T17:23:43.000","2018-08-10T17:52:49.000","140","138",
"B02887","2018-08-10T21:25:09.000","2018-08-10T21:34:02.000","233","164",
"B02887","2018-08-10T21:38:12.000","2018-08-10T21:59:25.000","234","262",
"B02887","2018-08-10T22:43:42.000","2018-08-10T23:07:54.000","4","36",
"B02887","2018-08-10T23:11:11.000","2018-08-10T23:29:57.000","36","63",
"B02888","2018-08-18T22:34:28.000","2018-08-18T22:45:50.000","95","252",
"B02888","2018-08-07T10:21:58.000","2018-08-07T10:29:00.000","51","242",
"B02888","2018-08-07T10:36:17.000","2018-08-07T10:45:37.000","242","250",
"B02888","2018-08-07T11:04:36.000","2018-08-07T11:31:58.000","213","254","1"
"B02888","2018-08-07T11:18:36.000","2018-08-07T11:40:21.000","248","51","1"
"B02888","2018-08-07T11:50:26.000","2018-08-07T11:59:45.000","3","81",
"B02888","2018-08-07T12:04:32.000","2018-08-07T12:08:44.000","81","51",
"B02888","2018-08-07T12:20:03.000","2018-08-07T12:26:54.000","81","51",
"B02888","2018-08-07T12:32:58.000","2018-08-07T12:37:19.000","51","184",
"B02888","2018-08-07T12:38:39.000","2018-08-07T12:53:59.000","184","259",
"B02888","2018-08-07T12:58:06.000","2018-08-07T13:42:33.000","259","127","1"
"B02888","2018-08-07T12:59:45.000","2018-08-07T13:18:20.000","259","254","1"
"B02888","2018-08-07T14:06:58.000","2018-08-07T14:29:47.000","243","47","1"
"B02888","2018-08-07T14:14:30.000","2018-08-07T14:38:12.000","243","167","1"
"B02888","2018-08-07T14:53:49.000","2018-08-07T15:18:07.000","126","78",
"B02888","2018-08-07T15:20:25.000","2018-08-07T15:40:32.000","78","185","1"
"B02888","2018-08-07T15:31:16.000","2018-08-07T15:48:44.000","20","250","1"
"B02888","2018-08-07T15:50:06.000","2018-08-07T15:57:42.000","250","208",
"B02888","2018-08-07T16:10:04.000","2018-08-07T16:19:01.000","213","58",
"B02888","2018-08-07T17:01:16.000","2018-08-07T17:11:04.000","51","81",
"B02888","2018-08-07T17:19:07.000","2018-08-07T17:28:37.000","81","254","1"
"B02888","2018-08-07T17:26:15.000","2018-08-07T17:36:09.000","254","32","1"
"B02888","2018-08-07T17:34:50.000","2018-08-07T17:57:59.000","254","51","1"
"B02888","2018-08-07T17:41:25.000","2018-08-07T17:58:09.000","3","51","1"
"B02888","2018-08-07T17:47:21.000","2018-08-07T18:06:46.000","3","51","1"
"B02888","2018-08-09T10:42:26.000","2018-08-09T11:03:30.000","242","259",
"B02888","2018-08-09T11:17:41.000","2018-08-09T11:23:01.000","259","259",
"B02888","2018-08-09T11:41:29.000","2018-08-09T12:13:26.000","51","18","1"
"B02888","2018-08-09T11:49:45.000","2018-08-09T12:00:33.000","51","81","1"
"B02888","2018-08-09T12:22:26.000","2018-08-09T12:47:33.000","18","116",
"B02888","2018-08-09T12:50:50.000","2018-08-09T13:14:57.000","116","74","1"
"B02888","2018-08-09T12:58:03.000","2018-08-09T13:28:14.000","152","236","1"
"B02888","2018-08-09T13:30:48.000","2018-08-09T14:15:16.000","236","213",
"B02888","2018-08-09T16:25:06.000","2018-08-09T16:38:37.000","184","254",
"B02888","2018-08-09T16:45:05.000","2018-08-09T16:50:18.000","254","81",
"B02888","2018-08-09T16:58:22.000","2018-08-09T17:09:32.000","254","51",
"B02888","2018-08-09T17:11:11.000","2018-08-09T17:22:19.000","51","254",
"B02888","2018-08-09T17:25:04.000","2018-08-09T17:29:30.000","254","254",
"B02888","2018-08-09T17:31:25.000","2018-08-09T17:41:23.000","254","51",
"B02888","2018-08-09T17:42:46.000","2018-08-09T18:09:57.000","81","241","1"
"B02888","2018-08-09T17:48:59.000","2018-08-09T18:13:34.000","254","241","1"
"B02888","2018-08-09T17:53:12.000","2018-08-09T18:00:31.000","254","174","1"
"B02888","2018-08-09T18:24:38.000","2018-08-09T18:36:55.000","220","200",
"B02888","2018-08-10T10:00:36.000","2018-08-10T10:22:03.000","51","174","1"
"B02888","2018-08-10T10:10:08.000","2018-08-10T10:23:49.000","81","174","1"
"B02888","2018-08-10T10:15:25.000","2018-08-10T10:37:22.000","254","18","1"
"B02888","2018-08-10T10:30:08.000","2018-08-10T11:00:22.000","241","250","1"
"B02888","2018-08-10T10:44:08.000","2018-08-10T11:09:06.000","94","183","1"
"B02888","2018-08-10T11:24:34.000","2018-08-10T11:36:51.000","242","248",
"B02888","2018-08-10T11:41:08.000","2018-08-10T12:16:08.000","212","244","1"
"B02888","2018-08-10T12:05:55.000","2018-08-10T12:33:58.000","42","18","1"
"B02888","2018-08-10T12:25:17.000","2018-08-10T12:32:07.000","169","18","1"
"B02888","2018-08-10T12:41:02.000","2018-08-10T13:09:46.000","18","47","1"
"B02888","2018-08-10T12:44:40.000","2018-08-10T13:17:10.000","136","60","1"
"B02888","2018-08-10T13:31:23.000","2018-08-10T13:33:42.000","78","47",
"B02888","2018-08-10T13:34:47.000","2018-08-10T13:48:07.000","47","235","1"
"B02888","2018-08-10T13:41:44.000","2018-08-10T14:08:38.000","169","244","1"
"B02888","2018-08-10T14:16:37.000","2018-08-10T14:35:02.000","244","240",
"B02888","2018-08-10T14:52:30.000","2018-08-10T15:02:09.000","18","174",
"B02888","2018-08-10T15:06:04.000","2018-08-10T15:21:49.000","240","248",
"B02888","2018-08-10T15:53:08.000","2018-08-10T16:33:17.000","126","243",
"B02888","2018-08-10T16:36:35.000","2018-08-10T17:07:43.000","243","3",
"B02888","2018-08-11T10:49:41.000","2018-08-11T10:58:31.000","51","81","1"
"B02888","2018-08-11T10:49:41.000","2018-08-11T11:02:10.000","51","3","1"
"B02888","2018-08-11T11:03:27.000","2018-08-11T11:10:48.000","185","242",
"B02888","2018-08-11T11:40:57.000","2018-08-11T11:52:51.000","185","182",
"B02888","2018-08-11T11:55:38.000","2018-08-11T12:16:59.000","182","138",
"B02888","2018-08-11T13:03:21.000","2018-08-11T13:40:22.000","138","265",
"B02888","2018-08-11T14:06:23.000","2018-08-11T14:35:50.000","244","164","1"
"B02888","2018-08-11T14:18:43.000","2018-08-11T14:41:45.000","239","234","1"
"B02888","2018-08-11T14:47:00.000","2018-08-11T14:52:23.000","234","137",
"B02888","2018-08-11T14:59:55.000","2018-08-11T15:12:12.000","170","144",
"B02888","2018-08-11T15:29:05.000","2018-08-11T15:50:31.000","211","48",
"B02888","2018-08-11T15:59:09.000","2018-08-11T16:06:16.000","100","161",
"B02888","2018-08-11T16:18:04.000","2018-08-11T16:24:54.000","161","140",
"B02888","2018-08-11T16:27:03.000","2018-08-11T16:41:57.000","229","164",
"B02888","2018-08-11T16:45:53.000","2018-08-11T16:51:55.000","164","48",
"B02888","2018-08-11T16:57:15.000","2018-08-11T17:36:22.000","48","255","1"
"B02888","2018-08-11T17:00:02.000","2018-08-11T17:08:58.000","48","170","1"
"B02888","2018-08-11T17:16:59.000","2018-08-11T17:40:55.000","137","80","1"
"B02888","2018-08-11T17:57:53.000","2018-08-11T18:12:06.000","256","112",
"B02888","2018-08-12T10:19:49.000","2018-08-12T10:44:47.000","3","238",
"B02888","2018-08-12T10:51:48.000","2018-08-12T11:03:29.000","238","237",
"B02888","2018-08-12T11:26:15.000","2018-08-12T11:36:30.000","74","75","1"
"B02888","2018-08-12T11:36:26.000","2018-08-12T12:03:29.000","75","94","1"
"B02888","2018-08-12T12:30:42.000","2018-08-12T12:49:08.000","243","51",
"B02888","2018-08-13T13:39:45.000","2018-08-13T14:40:14.000","138","265",
"B02888","2018-08-13T16:35:42.000","2018-08-13T17:01:56.000","81","78","1"
"B02888","2018-08-13T16:47:58.000","2018-08-13T17:22:20.000","259","235","1"
"B02888","2018-08-13T17:11:09.000","2018-08-13T17:36:08.000","169","243","1"
"B02888","2018-08-13T17:40:07.000","2018-08-13T17:53:59.000","243","136",
"B02888","2018-08-13T17:59:59.000","2018-08-13T18:15:02.000","136","119",
"B02888","2018-08-13T18:27:02.000","2018-08-13T18:37:03.000","169","78",
"B02888","2018-08-14T10:57:56.000","2018-08-14T11:57:57.000","183","79",
"B02888","2018-08-14T12:00:22.000","2018-08-14T12:21:48.000","79","234",
"B02888","2018-08-14T14:00:15.000","2018-08-14T14:17:33.000","246","186",
"B02888","2018-08-14T14:34:23.000","2018-08-14T14:48:44.000","186","164",
"B02888","2018-08-14T14:51:00.000","2018-08-14T15:11:17.000","170","211","1"
"B02888","2018-08-14T15:04:32.000","2018-08-14T15:07:35.000","113","114","1"
"B02888","2018-08-14T15:18:05.000","2018-08-14T15:32:54.000","211","68","1"
"B02888","2018-08-14T15:20:57.000","2018-08-14T15:40:03.000","211","68","1"
"B02888","2018-08-14T15:58:01.000","2018-08-14T16:02:42.000","90","90",
"B02888","2018-08-14T16:05:19.000","2018-08-14T16:22:22.000","68","100",
"B02888","2018-08-14T16:28:48.000","2018-08-14T16:43:55.000","164","229",
"B02888","2018-08-14T16:50:37.000","2018-08-14T18:58:12.000","229","265",
"B02888","2018-08-15T10:10:30.000","2018-08-15T10:17:10.000","51","3",
"B02888","2018-08-15T10:28:24.000","2018-08-15T10:46:39.000","3","265",
"B02888","2018-08-15T12:10:44.000","2018-08-15T12:40:25.000","94","75","1"
"B02888","2018-08-15T12:16:04.000","2018-08-15T13:05:16.000","235","162","1"
