"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_action_updated_date","community_board","borough","x_coordinate_state_plane_","y_coordinate_state_plane_","park_facility_name","park_borough","school_name","school_number","school_region","school_code","school_phone_number","school_address","school_city","school_state","school_zip","school_not_found","school_or_citywide_complaint","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","garage_lot_name","ferry_direction","ferry_terminal_name","latitude","longitude","location"
"122075","2006-06-16T00:00:00.000","2006-07-04T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"29615","700 EXECUTIVE DRIVE SUITE 300","EXECUTIVE DRIVE SUITE 300",,,,,,"GREENVILLE",,"N/A","Closed","2006-07-04T00:00:00.000","2006-06-19T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97101","2006-01-30T00:00:00.000","2006-02-16T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,"21 ST.","13 AVE.",,,,"N/A","Closed",,,"Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"96973","2006-01-30T00:00:00.000","2006-01-30T00:00:00.000","DCA","DCA","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,,"Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"96105","2006-01-26T00:00:00.000","2006-01-26T00:00:00.000","DOT","Department of Transportation","Street Condition","Unsafe Worksite","Street","11233",,,,,"RALPH AVENUE","PARK PLACE","INTERSECTION","BROOKLYN",,"N/A","Closed",,"2006-01-26T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"North Bound",,,,,,,,
"98082","2006-02-06T00:00:00.000","2006-02-06T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-02-06T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Manhattan Bound",,,,
"96141","2006-01-23T00:00:00.000","2006-01-25T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Pool or Billiard Hall License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97523","2006-01-27T00:00:00.000","2006-01-31T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,"EAST 18 STREET","5 AVE",,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"96980","2006-01-30T00:00:00.000","2006-01-30T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-01-30T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"96982","2006-01-31T00:00:00.000","2006-01-31T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"96875","2006-01-30T00:00:00.000","2006-01-30T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97915","2006-02-05T00:00:00.000","2006-02-05T00:00:00.000","DPR","Department of Parks and Recreation","Animal in a Park","Injured Wildlife","Park","11365",,,,,,,,"FRESH MEADOWS",,"N/A","Closed",,,"07 QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97531","2006-01-30T00:00:00.000","2007-02-06T00:00:00.000","3-1-1","311 Quality Assurance","Street Condition","Unsafe Worksite","Street",,,,,,"78 ST","95 AVE",,,,"N/A","Closed",,"2007-02-06T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"96177","2006-01-19T00:00:00.000","2006-01-25T00:00:00.000","DOE","Central - Department of Education","Safety","N/A","Phone Call",,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,"N/A",,,,,,,,,,,,,
"191371","2006-12-13T00:00:00.000","2006-12-12T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," BELT PKWY","BELT PKWY","130 ST",,,,,,,"N/A","Pending",,"2006-12-12T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"95366","2006-01-22T00:00:00.000","2006-01-24T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97928","2006-02-06T00:00:00.000","2006-03-13T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,"123-60 83RD AVENUE","83RD AVENUE",,,,,,"NY",,"N/A","Closed",,,"Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"98083","2006-02-06T00:00:00.000","2006-02-06T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"96076","2006-01-24T00:00:00.000","2006-01-25T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"95377","2006-01-18T00:00:00.000","2006-06-20T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"95387","2006-01-13T00:00:00.000","2006-01-18T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-01-18T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"92312","2006-07-31T00:00:00.000","2006-08-16T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"N/A","N/A N/A","N/A",,,,,,"N/A",,"N/A","Closed","2006-08-15T00:00:00.000","2006-07-31T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"93572","2006-01-04T00:00:00.000","2006-01-13T00:00:00.000","DOT","Department of Transportation","Highway Condition","Letter Verifying Traffic","Highway",,,,,,"CROSS ISLAND EXPRESSWAY","NORTHERN BLVD",,,,"N/A","Closed",,,"Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"96364","2006-01-23T00:00:00.000","2006-01-23T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97959","2006-02-06T00:00:00.000","2006-02-08T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"93331","2006-01-04T00:00:00.000","2006-01-04T00:00:00.000","DPR","Department of Parks and Recreation","Animal in a Park","Domestic Strays","Park","11233",,,,,,,,"BROOKLYN",,"N/A","Closed",,,"03 BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97982","2006-02-04T00:00:00.000","2006-02-04T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Graffiti or Vandalism","Park","11222",,,,,,,,"BROOKLYN",,"N/A","Closed",,,"01 BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97984","2006-02-04T00:00:00.000","2006-02-08T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97995","2006-02-06T00:00:00.000","2006-03-09T00:00:00.000","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint",,,,,,,"W 44 ST","9 AVE",,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,"Other",,,,,,,,,,
"97018","2006-01-27T00:00:00.000","2006-06-20T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181285","2006-03-28T00:00:00.000","2006-03-28T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"PARK AVE","161 ST E","INTERSECTION",,,"N/A","Closed",,"2006-03-28T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97427","2006-01-30T00:00:00.000","2006-01-30T00:00:00.000","DPR","Department of Parks and Recreation","Animal in a Park","Domestic Strays","Park","10027",,,,,,,,"NEW YORK",,"N/A","Closed",,,"11 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97438","2006-02-02T00:00:00.000","2006-06-20T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"92587","2006-07-31T00:00:00.000","2006-11-20T00:00:00.000","DOT","Department of Transportation","Street Sign - Missing","St Name - Attached to Pole","Street",,,,,,"PETER AVE","CLAWSON AVE",,,,"N/A","Closed","2007-02-10T00:00:00.000","2006-11-20T00:00:00.000","Unspecified STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97190","2006-01-28T00:00:00.000","2006-01-30T00:00:00.000","DOT","Department of Transportation","Bridge Condition","Fallen Debris from Bridge","Bridge",,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,"Brooklyn Br",,,,,,,,,
"93713","2006-01-02T00:00:00.000","2006-01-03T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-01-03T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"184049","2006-11-28T00:00:00.000",,"DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"COLLEGE POINT BLVD","32 AVE","INTERSECTION",,,"N/A","Open",,"2006-11-28T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97020","2006-01-27T00:00:00.000","2006-01-27T00:00:00.000","DOT","Department of Transportation","Highway Condition","Dead Animal","Highway",,,,,,"HENRY HUDSON EXPRESSWAY","FORT TYRON PARK",,,,"N/A","Closed",,,"Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"98081","2006-02-06T00:00:00.000","2006-02-06T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"96625","2006-01-20T00:00:00.000","2006-01-20T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"117446","2006-05-22T00:00:00.000","2006-06-07T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"19044","507 PRUDENTIAL RD","PRUDENTIAL RD",,,,,,"HORSHAN",,"N/A","Closed","2006-06-07T00:00:00.000","2006-05-23T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97947","2006-02-05T00:00:00.000","2006-02-05T00:00:00.000","DPR","Department of Parks and Recreation","Violation of Park Rules","Biking/Rollerblading Off Path","Beach","10306",,,"MIDLAND AVENUE",,,,,"STATEN ISLAND",,"N/A","Closed",,,"02 STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191372","2006-12-13T00:00:00.000","2006-12-12T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," BELT PKWY","BELT PKWY","ROCKAWAY BLVD",,,,,,,"N/A","Pending",,"2006-12-12T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97209","2006-01-29T00:00:00.000","2006-02-07T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97215","2006-01-30T00:00:00.000","2006-02-03T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","Yield","Street",,,,,,"GANSEVOORT ST.","WEST SIDE HIGHWAY",,,,"N/A","Closed",,"2006-02-03T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"West Bound",,,,,,,,
"97282","2006-03-23T00:00:00.000","2006-03-23T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed","2006-04-22T00:00:00.000","2006-03-23T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound","Unknown",,,
"95322","2006-01-19T00:00:00.000","2006-01-20T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Debt Collection Agency License",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"95571","2006-01-16T00:00:00.000","2006-01-18T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-01-18T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"95572","2006-01-17T00:00:00.000","2006-01-20T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"95589","2006-01-18T00:00:00.000","2006-01-18T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Structure - Indoors","Recreation Center","11434",,,,,,,,"JAMAICA",,"N/A","Closed",,,"12 QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"95590","2006-01-21T00:00:00.000","2006-01-23T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-01-23T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"97556","2006-01-31T00:00:00.000","2006-02-01T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-02-01T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"None Needed",,,,
"97561","2006-02-02T00:00:00.000","2006-02-02T00:00:00.000","DPR","Department of Parks and Recreation","Animal in a Park","Domestic Strays","Park","11203",,,,,,,,"BROOKLYN",,"N/A","Closed",,,"17 BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97565","2006-02-04T00:00:00.000","2006-02-06T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-02-06T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"97570","2006-02-03T00:00:00.000","2006-02-03T00:00:00.000","DPR","Department of Parks and Recreation","Animal in a Park","Domestic Strays","Park","10027",,,,,,,,"NEW YORK",,"N/A","Closed",,,"11 MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"97581","2006-02-06T00:00:00.000","2006-02-07T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-02-07T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
"95488","2006-01-18T00:00:00.000","2007-02-06T00:00:00.000","3-1-1","311 Quality Assurance","Street Condition","Plate Condition - Shifted","Street",,"X BELT PKWY","BELT PKWY",,,,,,"NY",,"N/A","Closed",,"2007-02-06T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"East Bound",,,,,,,,
"97446","2006-02-01T00:00:00.000","2006-03-06T00:00:00.000","TLC","Correspondence - Taxi and Limousine Commission","Taxi Compliment","Driver Compliment",,,,,,,,,,,,"N/A","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"94664","2006-01-07T00:00:00.000","2006-01-12T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","No Parking, Standing, Stopping","Street",,,,,,"AMSTERDAM AVE","HARLEM RIVER DRIVE",,,,"N/A","Closed",,"2006-01-12T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"98021","2006-02-05T00:00:00.000","2006-02-05T00:00:00.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","N/A","10306",,,,,"NUGENT STREET","AULTMAN AVENUE","INTERSECTION","STATEN ISLAND",,"Precinct","Closed",,,"Unspecified STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"94330","2006-01-11T00:00:00.000","2006-01-12T00:00:00.000","DOT","Department of Transportation","Street Condition","Plate Condition - Shifted","Street",," CORTLANDT AVE","CORTLANDT AVE","E 159 ST","E 160 ST",,,,,,"N/A","Closed",,"2006-01-12T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,"North Bound",,,,,,,,
"93379","2006-01-02T00:00:00.000","2006-01-17T00:00:00.000","DOE","Office of the CIO - Department of Education","DOE Complaint or Compliment","N/A","Phone Call",,,,,,,,,,,"School","Closed",,,"0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,"N/A",,,,,,,,,,,,,
"150822","2006-10-15T00:00:00.000","2006-10-16T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Tow Truck Company License",,,,,,,,,,,,"N/A","Closed","2006-10-23T00:00:00.000","2006-10-16T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"94610","2006-01-08T00:00:00.000","2006-01-08T00:00:00.000","DPR","Department of Parks and Recreation","Animal in a Park","Domestic Strays","Park","10459",,,,,,,,"BRONX",,"N/A","Closed",,,"02 BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"94026","2006-01-10T00:00:00.000","2006-01-11T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed",,"2006-01-11T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound",,,,
