"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"7966213924","EUZ6359","NY","PAS","2015-02-17T00:00:00.000","14","PICK","DODGE","T","29390","13610","15350",,"0001","1","1","349538","T105","H","0105P",,"NY","F","70","Reade St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"RD",,"2005",,"0","078","14-No Standing",,,
"7928388777","82933JZ","NY","COM","2015-02-27T00:00:00.000","38","VAN","CHEVR","T","17190","10350","10210",,"0009","9","9","341171","T101","A","1152A",,"NY","F","77","E 10th St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","WH",,"2007",,"0","18 1","38-Failure to Display Muni Rec",,,
"7506265072","GSR2110","NY","PAS","2014-11-13T00:00:00.000","21","4DSD","NISSA","T","68930","48830","27530",,"0084","84","84","358147","T301","B","0910A",,"K","F","131","Pacific St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0900A","1030A","TN",,"2002",,"0","01 3","21-No Parking (street clean)",,,
"7788307476","23037MG","NY","COM","2014-12-15T00:00:00.000","70","SUBN","CHEVR","T","16040","52050","59990",,"112","112","112","358588","T401","Q","1105A",,"Q","F","111-55","77th Ave",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"WH",,"2005",,"0","57-A","70A-Reg. Sticker Expired (NYS)",,,
"7350380264","5AKMJ5","CT","PAS","2015-04-15T00:00:00.000","16","2DSD","TOYOT","T","37370","12010","31190",,"0034","34","34","355162","T103","H","1155A",,"NY","F","558","W 181st St",,"0001-01-03T12:00:00.000","408","k2",,"YYYYY","0900A","1200A","GREY",,"0",,"0","11 7","16A-No Std (Com Veh) Non-COM",,,
"7516329230","GWF1330","NY","PAS","2015-04-15T00:00:00.000","21","SUBN","NISSA","T","38430","12130","86030",,"0077","77","77","332408","T301","L","0810A",,"K","F","951","Eastern Pky",,"0001-01-03T12:00:00.000","408","d1",,"Y YY","0800A","0930A","GR",,"2015",,"0","H 31","21-No Parking (street clean)",,,
"7941823895","97857MD","NY","COM","2015-03-06T00:00:00.000","38","VAN","CHEVR","T","17250","10210","10110",,"0009","9","9","359622","T101","G","0322P",,"NY","F","251","E 13th St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","WHITE",,"2008",,"0","27 1","38-Failure to Display Muni Rec",,,
"7664195627","87502JW","NY","COM","2015-02-06T00:00:00.000","38","VAN","DODGE","T","10210","18590","18610",,"0019","19","19","356961","T103","S","0349P",,"NY","F","1424","3rd Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","WH",,"2008",,"0","20 7","38-Failure to Display Muni Rec",,,
"7775096317","GRZ7871","NY","PAS","2015-03-17T00:00:00.000","40","4DSD","TOYOT","T","26670","40404","40404",,"0044","44","44","361384","T201","X","0353P",,"BX","F","1220","E 167th St",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"GR",,"2005",,"1","Z 21","40-Fire Hydrant",,,
"7624639970","HXM883","99","PAS","2014-10-24T00:00:00.000","21","4DSD","MITSU","T","42430","0","0",,"0094","94","94","356519","T301","D","1226P",,"K","I","N","Frost St","55ft E/of Woodpoint","0001-01-03T12:00:00.000","408","d1",,"Y  Y","1130A","0100P","BLUE",,"0",,"0","17 3","21-No Parking (street clean)",,,
"7014577979","70158MD","NY","COM","2014-10-15T00:00:00.000","14","FLAT","ISUZU","T","18230","25390","27790",,"0019","19","19","355229","T103","G","0404P",,"NY","F","54","E 62nd St",,"0001-01-03T12:00:00.000","408","c",,"Y","0800A","0700P","WH",,"2006",,"0","01 7","14-No Standing",,,
"7789984070","GEP2767","NY","PAS","2015-03-01T00:00:00.000","70","SUBN","NISSA","T","64290","7790","7990",,"114","114","114","361783","T401","P","1006A",,"Q","F","30-65","Steinway St",,"0001-01-03T12:00:00.000","408","j3",,,,,"GY",,"2014",,"0","26 4","70B-Impropr Dsply of Reg (NYS)",,,
"7344595655","PIT6004","GA","PAS","2014-06-28T00:00:00.000","37","SUBN","HONDA","T","40930","31830","19230",,"0078","78","78","359630","T302","I","0115P","0100P","K","F","196","Flatbush Ave",,,"408","h1",,"Y","0900A","0700P","BLACK",,"0","324-9889","0","56 3","37-Expired Muni Meter",,,
"7706951091","EKL5562","NY","OMS","2014-09-05T00:00:00.000","38","4DSD","HYUND","T","28830","54050","14480",,"0070","70","70","361373","T302","Y","0234P",,"K","F","2078","Coney Island Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","GY",,"2009",,"0","02 3","38-Failure to Display Muni Rec",,,
"7447876793","PKB9136","GA","PAS","2015-06-30T00:00:00.000","38","SUBN","FORD","T","51090","45890","26170",,"105","105","105","362178","T402","G","1202P",,"Q","F","206-07","Jamaica Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","BLACK",,"0",,"0","15 4","38-Failure to Display Muni Rec",,,
"7687078743","FET1917","NY","PAS","2014-12-17T00:00:00.000","70","SUBN","VOLVO","T","10290","0","0",,"108","108","108","358891","T401","N","0315P",,"Q","I","S","46th Ave","2ft E/of Vernon Blvd","0001-01-03T12:00:00.000","408","j3",,,,,"BK",,"2007",,"0","S 41","70B-Impropr Dsply of Reg (NYS)",,,
"8030900582","FPJ5145","NY","PAS","2015-03-14T00:00:00.000","40","4DSD","ACURA","T","35130","0","0",,"0020","20","20","353192","T103","AA","0917A",,"NY","I","N","W 68th St","15ft W/of Central Pa","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"GREEN",,"1997",,"4","CCA","40-Fire Hydrant",,,
"7462792710","EJF6491","NY","PAS","2015-03-25T00:00:00.000","60","SUBN","BMW","T","13430","26730","67047",,"0077","77","77","350415","T802","B","0953P",,"K","F","1096","Atlantic Ave",,"0001-01-03T12:00:00.000","408","m2",,,,,"GR",,"2002",,"0","O 31","60-Angle Parking",,,
"8000433631","GKM3969","NY","PAS","2014-09-10T00:00:00.000","14","4DSD","TOYOT","T","40930","26230","77930",,"0070","70","70","358849","T302","F","0945A",,"K","F","937","Flatbush Ave",,"0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","1000A","GY",,"2014",,"0","08 3","14-No Standing",,,
"7931407430","91663MC","NY","COM","2014-12-15T00:00:00.000","48","VAN","FRUEH","T","12110","17190","17210",,"0009","9","9","357068","T101","N","0431P",,"NY","F","166","Avenue A",,"0001-01-03T12:00:00.000","408","e9",,,,,"BROWN",,"2013",,"0","01 1","48-Bike Lane",,,
"8026224991","82730JD","NY","COM","2015-04-20T00:00:00.000","19","UTIL","FRUEH","T","54580","9140","61090",,"109","109","109","361310","T401","A","0134P",,"Q","F","39-10","Main St",,"0001-01-03T12:00:00.000","408","c3",,"YYYYYYY",,,"GREEN",,"0",,"0","02 4","19-No Stand (bus stop)",,,
"7580723396","GJJ2406","NY","PAS","2014-07-17T00:00:00.000","21","2DSD","TOYOT","T","19340","68090","18840",,"102","102","102","353398","T402","M","0838A",,"Q","F","9509","101st Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","0830A","0900A","GY",,"1989",,"0","G 42","21-No Parking (street clean)",,,
"7721442229","GKZ8872","NY","PAS","2014-06-26T00:00:00.000","72","SUBN","FORD","T","19450","10410","25390",,"0025","25","25","353069","T103","P","1018A",,"NY","F","14","E 125th St",,"0001-01-03T12:00:00.000","408","j7",,,,,"GL",,"0",,"0","CC1","72A-Insp Stkr Counterfeit",,,
"7326719342","GNW6292","NY","PAS","2014-09-12T00:00:00.000","21","SUBN","ROVER","T","18610","10410","25390",,"0019","19","19","352009","T103","E","0910A",,"NY","F","12","E 81st St",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0900A","1030A","BK",,"2014",,"0","56 7","21-No Parking (street clean)",,,
"7948702015","X67E6Z","NJ","PAS","2015-01-15T00:00:00.000","14","4DSD","HONDA","T","33910","0","0",,"0006","6","6","358862","T101","H","0922A",,"NY","I","W","W 4th St","4ft S/of Perry St","0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"OTHER",,"0",,"0","02 1","14-No Standing",,,
"7948702015","X67E6Z","NJ","PAS","2015-01-15T00:00:00.000","14","4DSD","HONDA","T","33910","0","0",,"0006","6","6","358862","T101","H","0922A",,"NY","I","W","W 4th St","4ft S/of Perry St","0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"OTHER",,"0",,"0","02 1","14-No Standing",,,
"8032076268","XBJL98","NJ","PAS","2015-06-30T00:00:00.000","14","VAN","FORD","T","34970","0","0",,"0020","20","20","356259","T103","M","0354P",,"NY","I","N","W 60th St","60ft W/of Broadway","0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","0700P","BLACK",,"0",,"0","C 77","14-No Standing",,,
"7565530955","85987MD","NY","COM","2014-07-29T00:00:00.000","46","VAN","FRUEH","T","13610","36050","36070",,"0026","26","26","355180","T103","J","1021A","1200P","NY","O","2933","Broadway",,,"408","F1",,,,,"BROWN",,"2015",,"0","42 7","46B-Double Parking (Com-100Ft)",,,
"7712755929","GUW4602","NY","PAS","2015-04-22T00:00:00.000","21","4DSD","ME/BE","T","30490","13610","30590",,"0034","34","34","349570","T103","B","0941A",,"NY","F","7","Sherman Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","0930A","1100A","BK",,"2003",,"0","CC6","21-No Parking (street clean)",,,
"7587278813","JBB3329","PA","PAS","2014-12-05T00:00:00.000","20","SUBN","SUBAR","T","34130","10910","11010",,"0010","10","10","341149","T108","H","0426P",,"NY","F","438","W 18th St",,"0001-01-03T12:00:00.000","408","d",,"YYYYY","0800A","0600P","GREY",,"0",,"0","01A","20A-No Parking (Non-COM)",,,
"7126356730","DEJ8786","NY","PAS","2015-03-07T00:00:00.000","38","SUBN","TOYOT","T","37290","0","0",,"110","110","110","361793","T401","I","0119P",,"Q","I","N","Broadway","30ft E/of Baxter Ave","0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","GR",,"2005",,"0","10-P","38-Failure to Display Muni Rec",,,
"7662956398","60390JX","NY","COM","2015-01-05T00:00:00.000","40","VAN","FORD","T","35650","0","0",,"0024","24","24","361305","T103","S","0412P",,"NY","I","N","W 94th St","6ft W/of Amsterdam A","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"WH",,"2007",,"0","59 7","40-Fire Hydrant",,,
"7662956398","60390JX","NY","COM","2015-01-05T00:00:00.000","40","VAN","FORD","T","35650","0","0",,"0024","24","24","361305","T103","S","0412P",,"NY","I","N","W 94th St","6ft W/of Amsterdam A","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"WH",,"2007",,"0","59 7","40-Fire Hydrant",,,
"8038609876","36865MA","NY","COM","2015-06-05T00:00:00.000","20","VAN","GMC","T","20090","22890","21690",,"0005","5","5","359567","T101","C","1215P","1145A","NY","F","85","Eldridge St",,,"408","d",,"YYYYY","0700A","0700P","GREY",,"2012",,"0","40 1","20-No Parking (Com Plate)",,,
"7988741810","GHE9503","NY","PAS","2014-11-18T00:00:00.000","71","4DSD","CHRYS","T","25390","19310","19330",,"0025","25","25","358241","T103","D","0908A",,"NY","F","1831","Madison Ave",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BL",,"1999",,"0","30 7","71A-Insp Sticker Expired (NYS)",,,
"7612953948","EHT6534","NY","PAS","2015-05-20T00:00:00.000","21","SUBN","HYUND","T","10740","9140","62590",,"108","108","108","357772","T401","B","1109A",,"Q","F","39-63","49th St",,"0001-01-03T12:00:00.000","408","d1",,"Y","1100A","1230A","GREY",,"2008",,"0","36 4","21-No Parking (street clean)",,,
"7704784961","GBP3224","NY","PAS","2014-09-09T00:00:00.000","74","SUBN","LEXUS","T","64730","9180","9230",,"0066","66","66","357104","T302","A","1039A",,"K","F","5207","New Utrecht Ave",,"0001-01-03T12:00:00.000","408","j2",,,,,"WHITE",,"2013",,"0","01 3","74-Missing Display Plate",,,
"8006405979","T625028C","NY","OMT","2014-07-25T00:00:00.000","21","4DSD","CHRYS","T","13610","34570","34590",,"0014","14","14","345131","T800","B2","0306A",,"NY","O","1440","Broadway",,"0001-01-03T12:00:00.000","408","d1",,"Y Y Y","0300A","0600A","BK",,"2012",,"0","D 77","21-No Parking (street clean)",,,
"7040604322","ELN2252","NY","PAS","2014-07-10T00:00:00.000","37","SUBN","DODGE","T","6380","64730","9330",,"0066","66","66","357043","T302","D","0214P","0208P","K","F","5418","13th Ave",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0830A","0700P","SILVE",,"2014","349-3073","0","24 3","37-Expired Muni Meter",,,
"8005098042","FTX6494","NY","PAS","2015-03-13T00:00:00.000","21","4DSD","HONDA","T","9940","14690","15340",,"108","108","108","349456","T401","A","1110A",,"Q","F","69-73","44th Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","1100A","1230A","WH",,"2002",,"0","52-A","21-No Parking (street clean)",,,
"7317549538","GSG2094","NY","PAS","2014-12-05T00:00:00.000","70","4DSD","HONDA","T","27750","23920","73720",,"0052","52","52","341954","T201","F","1244P",,"BX","F","365","E 204th St",,"0001-01-03T12:00:00.000","408","j3",,,,,"BK",,"2006",,"0","31 2","70B-Impropr Dsply of Reg (NYS)",,,
"7933116929","55106MB","NY","COM","2015-04-22T00:00:00.000","14","VAN","WORKH","T","21690","19690","19690",,"0007","7","7","359606","T101","N","0217P",,"NY","O","500","Grand St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"BROWN",,"2011",,"0","95 1","14-No Standing",,,
"7326230699","GRU7687","NY","PAS","2014-07-16T00:00:00.000","21","4DSD","TOYOT","T","36820","12550","72420",,"0050","50","50","330234","T201","N","0906A",,"BX","O","3475","Greystone Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","0900A","1030A","GR",,"2014",,"0","K 21","21-No Parking (street clean)",,,
"7659728090","475XJQ","QB","PAS","2014-12-02T00:00:00.000","38","SUBN","PONTI","T","15710","35650","35670",,"0020","20","20","358650","T103","F","0817A",,"NY","O","700","Columbus Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0700A","0700P","RED",,"0",,"0","33 7","38-Failure to Display Muni Rec",,,
"8032500250","EAF1955","NY","PAS","2014-12-28T00:00:00.000","71","SUBN","CHRYS","T","35430","13610","44990",,"0024","24","24","337778","T103","D","0319P",,"NY","O","233","W 83rd St",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BLACK",,"2013",,"0","30 7","71A-Insp Sticker Expired (NYS)",,,
"7065482285","EFJ9273","NY","PAS","2015-03-25T00:00:00.000","37","SUBN","HONDA","T","5580","10380","10430",,"0068","68","68","361346","T302","D","0455P","0348P","K","F","7612","5th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","BLACK",,"2009","309-1449","0","21 3","37-Expired Muni Meter",,,
"8013947889","2208643","IL","PAS","2015-04-14T00:00:00.000","47","TR/C","STERL","T","34410","10410","13610",,"0014","14","14","356304","T102","I","0830A",,"NY","F","10","W 32nd St",,"0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","WHITE",,"0",,"0","99 6","47-Double PKG-Midtown",,,
"8009985880","BGU3991","NY","PAS","2015-06-20T00:00:00.000","38","SUBN","DODGE","T","17550","10210","10110",,"0013","13","13","358245","T102","C","1025A",,"NY","O","240","E 28th St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","0700P","GREEN",,"2006",,"0","99 6","38-Failure to Display Muni Rec",,,
"7913308710","882RBH","FL","PAS","2015-04-09T00:00:00.000","20","4DSD","VOLVO","T","21790","32660","14910",,"0006","6","6","330711","T501","J","0634P",,"NY","F","545","Greenwich St",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY",,,"WHITE",,"0",,"0","40 6","20A-No Parking (Non-COM)",,,
"7556774636","T645679C","NY","OMT","2014-09-03T00:00:00.000","71","SUBN","CADIL","T","51930","58330","59640",,"0094","94","94","355121","T301","B","0838A",,"K","O","141","India St",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"BK",,"2009",,"0","17 3","71A-Insp Sticker Expired (NYS)",,,
"7220742071","VBY1362","VA","PAS","2014-10-11T00:00:00.000","37","4DSD","CHEVR","T","10010","17170","17190",,"0009","9","9","359605","T101","D","0609P","0555P","NY","F","159","1st Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","BLACK",,"0","113-3045","0","63 1","37-Expired Muni Meter",,,
"7432732504","EJM2261","NY","PAS","2015-01-23T00:00:00.000","71","2DSD","TOYOT","T","11625","30120","40020",,"0045","45","45","358910","T202","X","0301P",,"BX","F","2900","St Theresa Ave",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"GY",,"2006",,"0","O 23","71A-Insp Sticker Expired (NYS)",,,
"7432732504","EJM2261","NY","PAS","2015-01-23T00:00:00.000","71","2DSD","TOYOT","T","11625","30120","40020",,"0045","45","45","358910","T202","X","0301P",,"BX","F","2900","St Theresa Ave",,"0001-01-03T12:00:00.000","408","j6",,"YYYYYYY",,,"GY",,"2006",,"0","O 23","71A-Insp Sticker Expired (NYS)",,,
"7046231643","49977JG","NY","COM","2015-05-13T00:00:00.000","46","VAN","GMC","T","17250","10210","10110",,"0009","9","9","356962","T101","D","0421P","1200P","NY","F","212","E 13th St",,,"408","F1",,,,,"BROWN",,"1989",,"0","70 1","46B-Double Parking (Com-100Ft)",,,
"7015532852","F84CRT","NJ","PAS","2014-08-20T00:00:00.000","50","4DSD","NISSA","T","0","0","0",,"0030","30","30","345331","T103","A","0646A",,"NY","I","S","W 153rd St","0ft E/of Amsterdam A","0001-01-03T12:00:00.000","408","e5",,,,,"WHITE",,"0",,"0","N 77","50-Crosswalk",,,
"7117191806","GKC2679","NY","PAS","2014-12-07T00:00:00.000","20","SUBN","CHRYS","T","35380","0","0",,"0061","61","61","330578","T302","U","1024A",,"K","I","N","E 13th St","40ft E/of Kings Hwy","0001-01-03T12:00:00.000","408","d",,"YYYYYYY","0800A","0800P","GY",,"2013",,"0","R 32","20A-No Parking (Non-COM)",,,
"8004583532","10172MC","NY","COM","2014-11-12T00:00:00.000","40","VAN","FORD","T","49430","47430","23230",,"0090","90","90","357064","T301","S","1035A",,"K","F","329","Hewes St",,"0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"WH",,"2012",,"4","14 3","40-Fire Hydrant",,,
"7985343234","19772JW","NY","COM","2014-06-30T00:00:00.000","14","VAN","FORD","T","34690","10410","10510",,"0018","18","18","354205","T106","C","0915A",,"NY","F","55","W 46th St",,"0001-01-03T12:00:00.000","408","c",,"YYYYY","0700A","0600P","WHITE",,"2007",,"0","MC 9","14-No Standing",,,
"7800777960","XFIR3","NY","SRF","2015-06-11T00:00:00.000","70","4DSD","NISSA","T","55120","70520","66520",,"0045","45","45","361898","T202","A","0904A",,"BX","F","1340","Odell St",,"0001-01-03T12:00:00.000","408","j3",,"YYYYYYY",,,"BK",,"2010",,"0","04A","70A-Reg. Sticker Expired (NYS)",,,
"7144114621","GVG7738","NY","PAS","2015-04-23T00:00:00.000","21","4DSD","VOLKS","T","43890","50890","48390",,"110","110","110","356499","T401","B","1141A",,"Q","O","87-14","Elmhurst Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","1130A","0100P","BL",,"2015",,"0","10-A","21-No Parking (street clean)",,,
"8012087443","18413JU","NY","COM","2015-01-13T00:00:00.000","14","DELV","FRUEH","T","59590","35780","8990",,"109","109","109","353991","T401","Q","0958A",,"Q","F","37-20","Prince St",,"0001-01-03T12:00:00.000","408","c",,"YYYYYYY",,,"BROWN",,"2006",,"0","01-A","14-No Standing",,,
"8036056665","EYG6286","NY","PAS","2015-06-13T00:00:00.000","21","4DSD","KIA","T","29830","13430","68930",,"0084","84","84","353993","T301","B","0835A",,"K","F","140","Court St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0800A","0900A","TN",,"2008",,"0","03 3","21-No Parking (street clean)",,,
"8007025753","RZJ24N","NJ","PAS","2015-01-16T00:00:00.000","21","SUBN","DODGE","T","35780","14080","14130",,"0070","70","70","347654","T302","A","0844A",,"K","F","1109","E 22nd St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0830A","1000A","GREEN",,"0",,"0","02 3","21-No Parking (street clean)",,,
"8007025753","RZJ24N","NJ","PAS","2015-01-16T00:00:00.000","21","SUBN","DODGE","T","35780","14080","14130",,"0070","70","70","347654","T302","A","0844A",,"K","F","1109","E 22nd St",,"0001-01-03T12:00:00.000","408","d1",,"Y","0830A","1000A","GREEN",,"0",,"0","02 3","21-No Parking (street clean)",,,
"7136287030","GGP4008","NY","PAS","2014-07-15T00:00:00.000","21","4DSD","NISSA","T","9640","7790","57490",,"114","114","114","356500","T401","M","0937A",,"Q","F","30-17","41st St",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0930A","1100A","GY",,"2010",,"0","U 41","21-No Parking (street clean)",,,
"7737899108","EEC7691","NY","PAS","2014-09-09T00:00:00.000","16","4DSD","NISSA","T","13230","54130","47130",,"0088","88","88","331121","T301","D","0111P",,"K","F","319","Ashland Pl",,"0001-01-03T12:00:00.000","408","k2",,"YYYYYYY","0700A","0400P","GY",,"2007",,"0","08 3","16A-No Std (Com Veh) Non-COM",,,
"1375575090","GTW4137","NY","PAS","2015-02-10T00:00:00.000","67","SDN","CHEVR","P","62200","32740","33040",,"100","100","100","945671","0100","0000","1035P",,"Q","F","8800","SHORE FRONT PKWY",,"0001-01-03T12:00:00.000","408","F1",,"BBBBBBB","ALL","ALL","GRAY","0","2012","-","0",,,,,
"1372379009","57389MG","NY","COM","2015-05-06T00:00:00.000","45","VAN","FORD","P","18150","10010","32080",,"0017","17","17","940272","0017","0000","0714P",,,"F","410","E 58 ST",,"0001-01-03T12:00:00.000","408","E1",,"BBBBBBB","ALL","ALL","GY","0","2012","-","0",,,,,
"7086145397","CHRP36","FL","PAS","2015-01-02T00:00:00.000","38","4DSD","NISSA","T","14590","14010","22890",,"0005","5","5","361132","T105","C","0343P",,"NY","F","183","Centre St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","GREY",,"0",,"0","104","38-Failure to Display Muni Rec",,,
"7086145397","CHRP36","FL","PAS","2015-01-02T00:00:00.000","38","4DSD","NISSA","T","14590","14010","22890",,"0005","5","5","361132","T105","C","0343P",,"NY","F","183","Centre St",,"0001-01-03T12:00:00.000","408","h1",,"Y","0800A","0700P","GREY",,"0",,"0","104","38-Failure to Display Muni Rec",,,
"7692720629","FZJ3842","NY","PAS","2014-07-22T00:00:00.000","38","SUBN","ME/BE","T","59430","14230","7530",,"0070","70","70","355141","T302","J","0251P",,"K","F","1571","McDonald Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0830A","0700P","BK",,"2012",,"0","R 32","38-Failure to Display Muni Rec",,,
"8022653007","CZD5544","NY","PAS","2015-01-15T00:00:00.000","21","4DSD","HYUND","T","5980","40404","40404",,"0066","66","66","353406","T302","A","1154A",,"K","F","902","9th Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y","1130A","0100P","BL",,"2009",,"0","43 3","21-No Parking (street clean)",,,
"7988150662","GGS7704","NY","PAS","2014-08-08T00:00:00.000","40","4DSD","HYUND","T","10380","0","0",,"0062","62","62","332107","T302","M","0839A",,"K","I","E","76th St","50ft S/of Bay Pky","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"BK",,"2004",,"4","W 32","40-Fire Hydrant",,,
"7629949753","DJN9321","NY","PAS","2014-09-30T00:00:00.000","21","4DSD","DODGE","T","7690","6090","6740",,"114","114","114","359311","T401","D","0941A",,"Q","O","14-37","29th Ave",,"0001-01-03T12:00:00.000","408","d1",,"Y  Y","0930A","1100A","BK",,"2013",,"0","25-A","21-No Parking (street clean)",,,
"8035457913","EVV5044","NY","PAS","2015-04-03T00:00:00.000","40","SUBN","NISSA","T","88030","0","0",,"0075","75","75","351966","T301","L","0953A",,"K","I","E","Vermont St","25ft S/of Hegeman Av","0001-01-03T12:00:00.000","408","e2",,"YYYYYYY",,,"TN",,"2006",,"5","I 31","40-Fire Hydrant",,,
"7865149300","GAK3055","NY","PAS","2014-11-12T00:00:00.000","31","4DSD","BMW","T","10810","34510","34530",,"0014","14","14","331829","T106","GP","1137A",,"NY","F","555","8th Ave",,"0001-01-03T12:00:00.000","408","l3",,"Y","0700A","0700P","GREY",,"0",,"0","99 6","31-No Stand (Com. Mtr. Zone)",,,
"7240366285","94987JM","NY","COM","2014-08-05T00:00:00.000","46","VAN","FORD","T","77150","9320","7720",,"0047","47","47","361124","T202","B","1212P","1205P","BX","F","2959","White Plains Rd",,"0001-01-03T12:00:00.000","408","F1",,,,,"YW",,"2006",,"0","22P","46B-Double Parking (Com-100Ft)",,,
"7954200176","DFG4914","NY","PAS","2014-10-31T00:00:00.000","21","SUBN","DODGE","T","69230","0","0",,"0088","88","88","346022","T802","A","0307A",,"K","I","S","Park Ave","25ft E/of Navy St","0001-01-03T12:00:00.000","408","d1",,"Y Y Y","0300A","0700A","BL",,"2006",,"0","Q 31","21-No Parking (street clean)",,,
"1373183895","98148MB","NY","COM","2014-08-07T00:00:00.000","46","DELV","FRUEH","P","27430","63030","93230",,"0088","88","88","918234","0088","0000","1204P",,"K","F","196","CLINTON AV",,"0001-01-03T12:00:00.000","408","F1",,"BBBBBBB","ALL","ALL","WH","0","2006","-","0",,,,,
"7657782365","GEB5262","NY","PAS","2014-11-16T00:00:00.000","20","4DSD","HONDA","T","13610","35430","35450",,"0020","20","20","359282","T103","H","1210P",,"NY","F","2310","Broadway",,"0001-01-03T12:00:00.000","408","d",,"YYYYYYY",,,"WH",,"2010",,"0","20 7","20A-No Parking (Non-COM)",,,
"7873161213","47832MD","NY","COM","2014-08-29T00:00:00.000","47","DELV","PETER","T","10210","17310","17330",,"0013","13","13","355212","T102","A","0932A",,"NY","F","179","3rd Ave",,"0001-01-03T12:00:00.000","408","l2",,"Y","0700A","0700P","WH",,"2013",,"0","99 6","47-Double PKG-Midtown",,,
"7273515036","FAN3842","NY","PAS","2015-01-21T00:00:00.000","38","CONV","BMW","T","10110","17130","31090",,"0009","9","9","361117","T105","E","0840P",,"NY","F","123","2nd Ave",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0700P","1000P","GY",,"2012",,"0","093","38-Failure to Display Muni Rec",,,
"7273515036","FAN3842","NY","PAS","2015-01-21T00:00:00.000","38","CONV","BMW","T","10110","17130","31090",,"0009","9","9","361117","T105","E","0840P",,"NY","F","123","2nd Ave",,"0001-01-03T12:00:00.000","408","h1",,"YYYYY","0700P","1000P","GY",,"2012",,"0","093","38-Failure to Display Muni Rec",,,
"7941804189","XH5283","NY","COM","2014-08-22T00:00:00.000","38","SUBN","NISSA","T","10410","17210","17230",,"0006","6","6","361098","T101","C","0240P",,"NY","F","51","5th Ave",,"0001-01-03T12:00:00.000","408","h1",,"Y","0900A","1000P","GY",,"2012",,"0","34 1","38-Failure to Display Muni Rec",,,
