"address_verification_id","physical_address_id","agency_id","contract_id","verification_date","active"
"510","1093","125","385","2018-03-02T00:00:00.000","1"
"511","1094","125","386","2018-03-02T00:00:00.000","1"
"512","1337","125","387","2018-03-02T00:00:00.000","1"
"513","1377","125","388","2018-03-02T00:00:00.000","1"
"514","1378","125","389","2018-03-02T00:00:00.000","1"
"515","1379","125","390","2018-03-02T00:00:00.000","1"
"516","1398","125","391","2018-03-02T00:00:00.000","1"
"517","1399","125","392","2018-03-02T00:00:00.000","1"
"518","1400","125","393","2018-03-02T00:00:00.000","1"
"519","1401","125","394","2018-03-02T00:00:00.000","1"
"520","1402","125","395","2018-03-02T00:00:00.000","1"
"521","1403","125","396","2018-03-02T00:00:00.000","1"
"522","1408","125","397","2018-03-02T00:00:00.000","1"
"523","1451","125","398","2018-03-02T00:00:00.000","1"
"524","1452","125","399","2018-03-02T00:00:00.000","1"
"525","1453","125","400","2018-03-02T00:00:00.000","1"
"526","1459","125","401","2018-03-02T00:00:00.000","1"
"527","1460","125","402","2018-03-02T00:00:00.000","1"
"528","1461","125","403","2018-03-02T00:00:00.000","1"
"529","1462","125","404","2018-03-02T00:00:00.000","1"
"530","1463","125","405","2018-03-02T00:00:00.000","1"
"531","1464","125","406","2018-03-02T00:00:00.000","1"
"532","1465","125","406","2018-03-02T00:00:00.000","1"
"533","1466","125","406","2018-03-02T00:00:00.000","1"
"534","1467","125","406","2018-03-02T00:00:00.000","1"
"535","1468","125","407","2018-03-02T00:00:00.000","1"
"536","1469","125","408","2018-03-02T00:00:00.000","1"
"537","1470","125","409","2018-03-02T00:00:00.000","1"
"538","1547","125","410","2018-03-02T00:00:00.000","1"
"539","1548","125","411","2018-03-02T00:00:00.000","1"
"540","1549","125","412","2018-03-02T00:00:00.000","1"
"541","1574","125","413","2018-03-02T00:00:00.000","1"
"542","1575","125","414","2018-03-02T00:00:00.000","1"
"543","1641","125","415","2018-03-02T00:00:00.000","1"
"544","1642","125","416","2018-03-02T00:00:00.000","1"
"545","1643","125","417","2018-03-02T00:00:00.000","1"
"546","1644","125","418","2018-03-02T00:00:00.000","1"
"547","1742","125","419","2018-03-02T00:00:00.000","1"
"548","1743","125","419","2018-03-02T00:00:00.000","1"
"549","1744","125","420","2018-03-02T00:00:00.000","1"
"550","1745","125","421","2018-03-02T00:00:00.000","1"
"551","1746","125","422","2018-03-02T00:00:00.000","1"
"552","1747","125","423","2018-03-02T00:00:00.000","1"
"553","1961","125","424","2018-03-02T00:00:00.000","1"
"554","1971","125","425","2018-03-02T00:00:00.000","1"
"555","2077","125","426","2018-03-02T00:00:00.000","1"
"556","2141","125","427","2018-03-02T00:00:00.000","1"
"557","2142","125","428","2018-03-02T00:00:00.000","1"
"558","2143","125","429","2018-03-02T00:00:00.000","1"
"559","2144","125","430","2018-03-02T00:00:00.000","1"
"560","2145","125","431","2018-03-02T00:00:00.000","1"
"561","2146","125","432","2018-03-02T00:00:00.000","1"
"562","2147","125","433","2018-03-02T00:00:00.000","1"
"563","2148","125","434","2018-03-02T00:00:00.000","1"
"564","2169","125","435","2018-03-02T00:00:00.000","1"
"565","2170","125","436","2018-03-02T00:00:00.000","1"
"566","2171","125","437","2018-03-02T00:00:00.000","1"
"567","2213","125","438","2018-03-02T00:00:00.000","1"
"568","2214","125","439","2018-03-02T00:00:00.000","1"
"569","2215","125","440","2018-03-02T00:00:00.000","1"
"570","2247","125","441","2018-03-02T00:00:00.000","1"
"571","2248","125","442","2018-03-02T00:00:00.000","1"
"572","2517","125","443","2018-03-02T00:00:00.000","1"
"573","2664","125","444","2018-03-02T00:00:00.000","1"
"574","2697","125","445","2018-03-02T00:00:00.000","1"
"575","2720","125","446","2018-03-02T00:00:00.000","1"
"576","2721","125","447","2018-03-02T00:00:00.000","1"
"577","2747","125","448","2018-03-02T00:00:00.000","1"
"578","2748","125","449","2018-03-02T00:00:00.000","1"
"579","2749","125","450","2018-03-02T00:00:00.000","1"
"580","2770","125","451","2018-03-02T00:00:00.000","1"
"581","2891","125","452","2018-03-02T00:00:00.000","1"
"582","2892","125","452","2018-03-02T00:00:00.000","1"
"583","2893","125","453","2018-03-02T00:00:00.000","1"
"584","2896","125","454","2018-03-02T00:00:00.000","1"
"585","3014","125","455","2018-03-02T00:00:00.000","1"
"586","3025","125","456","2018-03-02T00:00:00.000","1"
"587","3026","125","457","2018-03-02T00:00:00.000","1"
"588","3027","125","458","2018-03-02T00:00:00.000","1"
"589","3028","125","459","2018-03-02T00:00:00.000","1"
"590","3029","125","460","2018-03-02T00:00:00.000","1"
"591","3030","125","461","2018-03-02T00:00:00.000","1"
"592","3031","125","462","2018-03-02T00:00:00.000","1"
"593","3032","125","463","2018-03-02T00:00:00.000","1"
"594","3033","125","464","2018-03-02T00:00:00.000","1"
"595","3034","125","465","2018-03-02T00:00:00.000","1"
"596","3035","125","466","2018-03-02T00:00:00.000","1"
"597","3036","125","467","2018-03-02T00:00:00.000","1"
"598","3037","125","467","2018-03-02T00:00:00.000","1"
"599","3042","125","468","2018-03-02T00:00:00.000","1"
"600","3207","125","469","2018-03-02T00:00:00.000","1"
"601","3208","125","470","2018-03-02T00:00:00.000","1"
"602","3209","125","471","2018-03-02T00:00:00.000","1"
"603","3210","125","472","2018-03-02T00:00:00.000","1"
"604","3437","125","473","2018-03-02T00:00:00.000","1"
"605","3540","125","474","2018-03-02T00:00:00.000","1"
"606","3541","125","475","2018-03-02T00:00:00.000","1"
"607","3547","125","476","2018-03-02T00:00:00.000","1"
"608","3548","125","477","2018-03-02T00:00:00.000","1"
"609","3571","125","478","2018-03-02T00:00:00.000","1"
"610","3627","125","479","2018-03-02T00:00:00.000","1"
"611","3628","125","480","2018-03-02T00:00:00.000","1"
"612","3629","125","481","2018-03-02T00:00:00.000","1"
"613","3630","125","482","2018-03-02T00:00:00.000","1"
"614","3669","125","483","2018-03-02T00:00:00.000","1"
"615","3672","125","484","2018-03-02T00:00:00.000","1"
"616","3673","125","485","2018-03-02T00:00:00.000","1"
"617","3674","125","486","2018-03-02T00:00:00.000","1"
"618","3675","125","487","2018-03-02T00:00:00.000","1"
"619","3719","125","488","2018-03-02T00:00:00.000","1"
"620","3720","125","489","2018-03-02T00:00:00.000","1"
"621","3721","125","490","2018-03-02T00:00:00.000","1"
"622","4541","125","491","2018-03-02T00:00:00.000","1"
"623","4542","125","492","2018-03-02T00:00:00.000","1"
"624","4543","125","493","2018-03-02T00:00:00.000","1"
"625","4544","125","494","2018-03-02T00:00:00.000","1"
"626","4545","125","495","2018-03-02T00:00:00.000","1"
"627","4546","125","495","2018-03-02T00:00:00.000","1"
"628","4600","125","496","2018-03-02T00:00:00.000","1"
"629","4601","125","497","2018-03-02T00:00:00.000","1"
"630","4602","125","498","2018-03-02T00:00:00.000","1"
"631","4603","125","499","2018-03-02T00:00:00.000","1"
"632","4604","125","500","2018-03-02T00:00:00.000","1"
"633","4605","125","501","2018-03-02T00:00:00.000","1"
"634","4606","125","502","2018-03-02T00:00:00.000","1"
"635","4607","125","502","2018-03-02T00:00:00.000","1"
"636","4608","125","503","2018-03-02T00:00:00.000","1"
"637","4609","125","504","2018-03-02T00:00:00.000","1"
"638","4610","125","505","2018-03-02T00:00:00.000","1"
"639","4611","125","506","2018-03-02T00:00:00.000","1"
"640","4612","125","507","2018-03-02T00:00:00.000","1"
"641","4613","125","508","2018-03-02T00:00:00.000","1"
"642","4614","125","509","2018-03-02T00:00:00.000","1"
"643","4615","125","509","2018-03-02T00:00:00.000","1"
"644","4616","125","510","2018-03-02T00:00:00.000","1"
"645","4617","125","510","2018-03-02T00:00:00.000","1"
"646","4618","125","510","2018-03-02T00:00:00.000","1"
"647","4619","125","511","2018-03-02T00:00:00.000","1"
"648","4620","125","512","2018-03-02T00:00:00.000","1"
"649","4621","125","513","2018-03-02T00:00:00.000","1"
"650","4622","125","514","2018-03-02T00:00:00.000","1"
"651","4623","125","515","2018-03-02T00:00:00.000","1"
"652","4624","125","516","2018-03-02T00:00:00.000","1"
"653","4625","125","517","2018-03-02T00:00:00.000","1"
"654","4626","125","518","2018-03-02T00:00:00.000","1"
"655","4627","125","519","2018-03-02T00:00:00.000","1"
"656","4628","125","520","2018-03-02T00:00:00.000","1"
"657","4629","125","521","2018-03-02T00:00:00.000","1"
"658","4630","125","522","2018-03-02T00:00:00.000","1"
"659","4631","125","523","2018-03-02T00:00:00.000","1"
"660","4632","125","524","2018-03-02T00:00:00.000","1"
"661","4633","125","525","2018-03-02T00:00:00.000","1"
"662","4634","125","526","2018-03-02T00:00:00.000","1"
"663","4635","125","527","2018-03-02T00:00:00.000","1"
"664","4636","125","528","2018-03-02T00:00:00.000","1"
"665","4637","125","529","2018-03-02T00:00:00.000","1"
"666","4638","125","529","2018-03-02T00:00:00.000","1"
"667","4639","125","530","2018-03-02T00:00:00.000","1"
"668","4640","125","531","2018-03-02T00:00:00.000","1"
"669","4641","125","532","2018-03-02T00:00:00.000","1"
"670","4642","125","533","2018-03-02T00:00:00.000","1"
"671","4645","125","534","2018-03-02T00:00:00.000","1"
"672","4646","125","535","2018-03-02T00:00:00.000","1"
"673","4647","125","536","2018-03-02T00:00:00.000","1"
"674","4648","125","537","2018-03-02T00:00:00.000","1"
"675","4649","125","538","2018-03-02T00:00:00.000","1"
"676","4650","125","539","2018-03-02T00:00:00.000","1"
"677","4651","125","540","2018-03-02T00:00:00.000","1"
"678","4652","125","541","2018-03-02T00:00:00.000","1"
"679","4653","125","542","2018-03-02T00:00:00.000","1"
"680","4654","125","543","2018-03-02T00:00:00.000","1"
"681","4655","125","544","2018-03-02T00:00:00.000","1"
"682","4656","125","545","2018-03-02T00:00:00.000","1"
"683","4657","125","546","2018-03-02T00:00:00.000","1"
"684","4658","125","547","2018-03-02T00:00:00.000","1"
"685","4659","125","548","2018-03-02T00:00:00.000","1"
"686","4660","125","549","2018-03-02T00:00:00.000","1"
"687","4661","125","550","2018-03-02T00:00:00.000","1"
"688","4662","125","551","2018-03-02T00:00:00.000","1"
"689","4663","125","552","2018-03-02T00:00:00.000","1"
"690","4664","125","553","2018-03-02T00:00:00.000","1"
"691","4665","125","554","2018-03-02T00:00:00.000","1"
"692","4666","125","555","2018-03-02T00:00:00.000","1"
"693","4667","125","556","2018-03-02T00:00:00.000","1"
"694","4669","125","557","2018-03-02T00:00:00.000","1"
"695","4670","125","558","2018-03-02T00:00:00.000","1"
"696","4671","125","559","2018-03-02T00:00:00.000","1"
"697","4672","125","560","2018-03-02T00:00:00.000","1"
"698","4673","125","561","2018-03-02T00:00:00.000","1"
"699","4674","125","562","2018-03-02T00:00:00.000","1"
"700","4675","125","563","2018-03-02T00:00:00.000","1"
"701","4676","125","564","2018-03-02T00:00:00.000","1"
"702","4677","125","565","2018-03-02T00:00:00.000","1"
"703","4678","125","566","2018-03-02T00:00:00.000","1"
"704","4679","125","567","2018-03-02T00:00:00.000","1"
"705","4680","125","568","2018-03-02T00:00:00.000","1"
"706","4681","125","569","2018-03-02T00:00:00.000","1"
"707","4682","125","570","2018-03-02T00:00:00.000","1"
"708","4683","125","571","2018-03-02T00:00:00.000","1"
"709","4684","125","572","2018-03-02T00:00:00.000","1"
"710","4685","125","573","2018-03-02T00:00:00.000","1"
"711","4686","125","574","2018-03-02T00:00:00.000","1"
"712","4687","125","575","2018-03-02T00:00:00.000","1"
"713","4688","125","576","2018-03-02T00:00:00.000","1"
"714","4689","125","577","2018-03-02T00:00:00.000","1"
"715","4690","125","578","2018-03-02T00:00:00.000","1"
"716","4691","125","579","2018-03-02T00:00:00.000","1"
"717","4692","125","580","2018-03-02T00:00:00.000","1"
"718","4693","125","581","2018-03-02T00:00:00.000","1"
"719","4694","125","582","2018-03-02T00:00:00.000","1"
"720","4695","125","583","2018-03-02T00:00:00.000","1"
"721","4696","125","584","2018-03-02T00:00:00.000","1"
"722","4697","125","585","2018-03-02T00:00:00.000","1"
"723","4698","125","585","2018-03-02T00:00:00.000","1"
"724","4699","125","586","2018-03-02T00:00:00.000","1"
"725","4700","125","587","2018-03-02T00:00:00.000","1"
"726","4701","125","588","2018-03-02T00:00:00.000","1"
"727","4702","125","589","2018-03-02T00:00:00.000","1"
"728","4703","125","590","2018-03-02T00:00:00.000","1"
"729","4704","125","591","2018-03-02T00:00:00.000","1"
"730","4707","125","592","2018-03-02T00:00:00.000","1"
"731","4707","125","593","2018-03-02T00:00:00.000","1"
"732","4708","125","594","2018-03-02T00:00:00.000","1"
"733","4709","125","595","2018-03-02T00:00:00.000","1"
"734","4710","125","596","2018-03-02T00:00:00.000","1"
"735","4711","125","597","2018-03-02T00:00:00.000","1"
"736","4712","125","598","2018-03-02T00:00:00.000","1"
"737","4713","125","599","2018-03-02T00:00:00.000","1"
"738","4714","125","600","2018-03-02T00:00:00.000","1"
"739","4715","125","601","2018-03-02T00:00:00.000","1"
"740","4716","125","602","2018-03-02T00:00:00.000","1"
"741","4717","125","603","2018-03-02T00:00:00.000","1"
"742","4718","125","604","2018-03-02T00:00:00.000","1"
"743","4719","125","605","2018-03-02T00:00:00.000","1"
"744","4720","125","605","2018-03-02T00:00:00.000","1"
"745","4721","125","606","2018-03-02T00:00:00.000","1"
"746","4721","125","607","2018-03-02T00:00:00.000","1"
"747","4722","125","608","2018-03-02T00:00:00.000","1"
"748","4723","125","609","2018-03-02T00:00:00.000","1"
"749","4724","125","610","2018-03-02T00:00:00.000","1"
"750","4725","125","611","2018-03-02T00:00:00.000","1"
"751","4726","125","612","2018-03-02T00:00:00.000","1"
"752","4727","125","613","2018-03-02T00:00:00.000","1"
"753","4728","125","614","2018-03-02T00:00:00.000","1"
"754","4729","125","615","2018-03-02T00:00:00.000","1"
"755","4730","125","616","2018-03-02T00:00:00.000","1"
"756","4731","125","617","2018-03-02T00:00:00.000","1"
"757","4732","125","617","2018-03-02T00:00:00.000","1"
"758","4733","125","618","2018-03-02T00:00:00.000","1"
"759","4734","125","619","2018-03-02T00:00:00.000","1"
"760","4735","125","620","2018-03-02T00:00:00.000","1"
"761","4736","125","621","2018-03-02T00:00:00.000","1"
"762","4737","125","622","2018-03-02T00:00:00.000","1"
"763","4738","125","623","2018-03-02T00:00:00.000","1"
"764","4739","125","624","2018-03-02T00:00:00.000","1"
"765","4740","125","625","2018-03-02T00:00:00.000","1"
"766","4741","125","626","2018-03-02T00:00:00.000","1"
"767","4742","125","627","2018-03-02T00:00:00.000","1"
"768","4743","125","628","2018-03-02T00:00:00.000","1"
"769","4744","125","629","2018-03-02T00:00:00.000","1"
"770","4745","125","630","2018-03-02T00:00:00.000","1"
"771","4746","125","631","2018-03-02T00:00:00.000","1"
"772","4747","125","632","2018-03-02T00:00:00.000","1"
"773","4748","125","633","2018-03-02T00:00:00.000","1"
"774","4749","125","634","2018-03-02T00:00:00.000","1"
"775","4749","125","635","2018-03-02T00:00:00.000","1"
"776","4750","125","636","2018-03-02T00:00:00.000","1"
"777","4751","125","637","2018-03-02T00:00:00.000","1"
"778","4752","125","638","2018-03-02T00:00:00.000","1"
"779","4753","125","639","2018-03-02T00:00:00.000","1"
"780","4754","125","640","2018-03-02T00:00:00.000","1"
"781","4755","125","641","2018-03-02T00:00:00.000","1"
"782","4756","125","642","2018-03-02T00:00:00.000","1"
"783","4757","125","643","2018-03-02T00:00:00.000","1"
"784","4758","125","644","2018-03-02T00:00:00.000","1"
"785","4759","125","645","2018-03-02T00:00:00.000","1"
"786","4760","125","645","2018-03-02T00:00:00.000","1"
"787","4761","125","646","2018-03-02T00:00:00.000","1"
"788","4762","125","647","2018-03-02T00:00:00.000","1"
"789","4763","125","648","2018-03-02T00:00:00.000","1"
"790","4764","125","649","2018-03-02T00:00:00.000","1"
"791","4765","125","650","2018-03-02T00:00:00.000","1"
"792","4766","125","651","2018-03-02T00:00:00.000","1"
"793","4767","125","652","2018-03-02T00:00:00.000","1"
"794","4768","125","653","2018-03-02T00:00:00.000","1"
"795","4769","125","654","2018-03-02T00:00:00.000","1"
"796","4770","125","655","2018-03-02T00:00:00.000","1"
"797","4771","125","656","2018-03-02T00:00:00.000","1"
"798","4772","125","657","2018-03-02T00:00:00.000","1"
"799","4773","125","658","2018-03-02T00:00:00.000","1"
"800","4774","125","659","2018-03-02T00:00:00.000","1"
"801","4775","125","660","2018-03-02T00:00:00.000","1"
"802","4776","125","661","2018-03-02T00:00:00.000","1"
"803","4777","125","662","2018-03-02T00:00:00.000","1"
"804","4778","125","663","2018-03-02T00:00:00.000","1"
"805","4779","125","664","2018-03-02T00:00:00.000","1"
"806","4780","125","665","2018-03-02T00:00:00.000","1"
"807","4781","125","666","2018-03-02T00:00:00.000","1"
"808","15","816","667","2017-03-01T00:00:00.000","1"
"809","21","816","667","2017-03-01T00:00:00.000","1"
"810","27","816","667","2017-03-01T00:00:00.000","1"
"811","28","816","667","2017-03-01T00:00:00.000","1"
"812","29","816","667","2017-03-01T00:00:00.000","1"
"813","30","816","667","2017-03-01T00:00:00.000","1"
"814","31","816","667","2017-03-01T00:00:00.000","1"
"815","44","816","668","2017-07-01T00:00:00.000","1"
"816","45","816","669","2017-07-01T00:00:00.000","1"
"817","46","816","670","2017-07-01T00:00:00.000","1"
"818","47","816","671","2017-07-01T00:00:00.000","1"
"819","63","816","672","2017-07-01T00:00:00.000","1"
"820","79","816","673","2017-07-01T00:00:00.000","1"
"821","79","816","674","2017-03-01T00:00:00.000","1"
"822","79","816","675","2017-01-01T00:00:00.000","1"
"823","82","816","675","2017-01-01T00:00:00.000","1"
"824","79","816","676","2017-03-01T00:00:00.000","1"
"825","79","816","677","2017-03-01T00:00:00.000","1"
"826","82","816","677","2017-03-01T00:00:00.000","1"
"827","79","816","678","2017-03-01T00:00:00.000","1"
"828","79","816","679","2017-03-01T00:00:00.000","1"
"829","79","816","680","2017-03-01T00:00:00.000","1"
"830","83","816","680","2017-03-01T00:00:00.000","1"
"831","84","816","680","2017-03-01T00:00:00.000","1"
"832","85","816","680","2017-03-01T00:00:00.000","1"
"833","86","816","680","2017-03-01T00:00:00.000","1"
"834","87","816","680","2017-03-01T00:00:00.000","1"
"835","88","816","680","2017-03-01T00:00:00.000","1"
"836","79","816","681","2017-03-01T00:00:00.000","1"
"837","79","816","682","2017-03-01T00:00:00.000","1"
"838","81","816","683","2016-07-01T00:00:00.000","1"
"839","81","816","684","2016-07-01T00:00:00.000","1"
"840","103","816","685","2017-07-01T00:00:00.000","1"
"841","104","816","685","2017-07-01T00:00:00.000","1"
"842","112","816","686","2017-07-01T00:00:00.000","1"
"843","205","816","687","2017-07-01T00:00:00.000","1"
"844","205","816","688","2017-07-01T00:00:00.000","1"
"845","205","816","689","2017-07-01T00:00:00.000","1"
"846","205","816","690","2017-07-01T00:00:00.000","1"
"847","205","816","691","2017-07-01T00:00:00.000","1"
"848","205","816","692","2017-03-01T00:00:00.000","1"
"849","279","816","692","2017-03-01T00:00:00.000","1"
"850","205","816","693","2017-03-01T00:00:00.000","1"
"851","279","816","693","2017-03-01T00:00:00.000","1"
"852","205","816","694","2017-03-01T00:00:00.000","1"
"853","279","816","694","2017-03-01T00:00:00.000","1"
"854","205","816","695","2017-03-01T00:00:00.000","1"
"855","279","816","695","2017-03-01T00:00:00.000","1"
"856","242","816","696","2017-07-01T00:00:00.000","1"
"857","243","816","696","2017-07-01T00:00:00.000","1"
"858","244","816","697","2017-07-01T00:00:00.000","1"
"859","245","816","698","2017-07-01T00:00:00.000","1"
"860","246","816","698","2017-07-01T00:00:00.000","1"
"861","247","816","699","2017-07-01T00:00:00.000","1"
"862","248","816","699","2017-07-01T00:00:00.000","1"
"863","249","816","700","2017-07-01T00:00:00.000","1"
"864","250","816","701","2017-07-01T00:00:00.000","1"
"865","251","816","702","2017-07-01T00:00:00.000","1"
"866","252","816","703","2017-07-01T00:00:00.000","1"
"867","253","816","704","2017-07-01T00:00:00.000","1"
"868","254","816","704","2017-07-01T00:00:00.000","1"
"869","255","816","705","2017-07-01T00:00:00.000","1"
"870","255","816","706","2017-07-01T00:00:00.000","1"
"871","256","816","707","2017-01-01T00:00:00.000","1"
"872","257","816","707","2017-01-01T00:00:00.000","1"
"873","258","816","707","2017-01-01T00:00:00.000","1"
"874","259","816","707","2017-01-01T00:00:00.000","1"
"875","260","816","707","2017-01-01T00:00:00.000","1"
"876","261","816","707","2017-01-01T00:00:00.000","1"
"877","262","816","707","2017-01-01T00:00:00.000","1"
"878","263","816","707","2017-01-01T00:00:00.000","1"
"879","264","816","707","2017-01-01T00:00:00.000","1"
"880","265","816","707","2017-01-01T00:00:00.000","1"
"881","266","816","707","2017-01-01T00:00:00.000","1"
"882","267","816","707","2017-01-01T00:00:00.000","1"
"883","268","816","707","2017-01-01T00:00:00.000","1"
"884","269","816","707","2017-01-01T00:00:00.000","1"
"885","270","816","707","2017-01-01T00:00:00.000","1"
"886","271","816","707","2017-01-01T00:00:00.000","1"
"887","272","816","707","2017-01-01T00:00:00.000","1"
"888","273","816","707","2017-01-01T00:00:00.000","1"
"889","274","816","707","2017-01-01T00:00:00.000","1"
"890","275","816","707","2017-01-01T00:00:00.000","1"
"891","276","816","707","2017-01-01T00:00:00.000","1"
"892","277","816","707","2017-01-01T00:00:00.000","1"
"893","279","816","707","2017-01-01T00:00:00.000","1"
"894","281","816","707","2017-01-01T00:00:00.000","1"
"895","282","816","707","2017-01-01T00:00:00.000","1"
"896","283","816","707","2017-01-01T00:00:00.000","1"
"897","284","816","707","2017-01-01T00:00:00.000","1"
"898","285","816","707","2017-01-01T00:00:00.000","1"
"899","286","816","707","2017-01-01T00:00:00.000","1"
"900","287","816","707","2017-01-01T00:00:00.000","1"
"901","288","816","707","2017-01-01T00:00:00.000","1"
"902","289","816","707","2017-01-01T00:00:00.000","1"
"903","290","816","707","2017-01-01T00:00:00.000","1"
"904","291","816","707","2017-01-01T00:00:00.000","1"
"905","292","816","707","2017-01-01T00:00:00.000","1"
"906","293","816","707","2017-01-01T00:00:00.000","1"
"907","294","816","707","2017-01-01T00:00:00.000","1"
"908","295","816","707","2017-01-01T00:00:00.000","1"
"909","296","816","707","2017-01-01T00:00:00.000","1"
"910","297","816","707","2017-01-01T00:00:00.000","1"
"911","298","816","707","2017-01-01T00:00:00.000","1"
"912","299","816","707","2017-01-01T00:00:00.000","1"
"913","300","816","707","2017-01-01T00:00:00.000","1"
"914","301","816","707","2017-01-01T00:00:00.000","1"
"915","302","816","707","2017-01-01T00:00:00.000","1"
"916","303","816","707","2017-01-01T00:00:00.000","1"
"917","304","816","707","2017-01-01T00:00:00.000","1"
"918","305","816","707","2017-01-01T00:00:00.000","1"
"919","306","816","707","2017-01-01T00:00:00.000","1"
"920","307","816","707","2017-01-01T00:00:00.000","1"
"921","308","816","707","2017-01-01T00:00:00.000","1"
"922","309","816","707","2017-01-01T00:00:00.000","1"
"923","310","816","707","2017-01-01T00:00:00.000","1"
"924","311","816","707","2017-01-01T00:00:00.000","1"
"925","312","816","707","2017-01-01T00:00:00.000","1"
"926","313","816","707","2017-01-01T00:00:00.000","1"
"927","314","816","707","2017-01-01T00:00:00.000","1"
"928","315","816","707","2017-01-01T00:00:00.000","1"
"929","316","816","707","2017-01-01T00:00:00.000","1"
"930","317","816","707","2017-01-01T00:00:00.000","1"
"931","318","816","707","2017-01-01T00:00:00.000","1"
"932","319","816","707","2017-01-01T00:00:00.000","1"
"933","320","816","707","2017-01-01T00:00:00.000","1"
"934","321","816","707","2017-01-01T00:00:00.000","1"
"935","322","816","707","2017-01-01T00:00:00.000","1"
"936","323","816","707","2017-01-01T00:00:00.000","1"
"937","324","816","707","2017-01-01T00:00:00.000","1"
"938","325","816","707","2017-01-01T00:00:00.000","1"
"939","326","816","707","2017-01-01T00:00:00.000","1"
"940","327","816","707","2017-01-01T00:00:00.000","1"
"941","328","816","707","2017-01-01T00:00:00.000","1"
"942","329","816","707","2017-01-01T00:00:00.000","1"
"943","330","816","707","2017-01-01T00:00:00.000","1"
"944","331","816","707","2017-01-01T00:00:00.000","1"
"945","332","816","707","2017-01-01T00:00:00.000","1"
"946","333","816","707","2017-01-01T00:00:00.000","1"
"947","334","816","707","2017-01-01T00:00:00.000","1"
"948","335","816","707","2017-01-01T00:00:00.000","1"
"949","336","816","707","2017-01-01T00:00:00.000","1"
"950","337","816","707","2017-01-01T00:00:00.000","1"
"951","338","816","707","2017-01-01T00:00:00.000","1"
"952","339","816","707","2017-01-01T00:00:00.000","1"
"953","340","816","707","2017-01-01T00:00:00.000","1"
"954","341","816","707","2017-01-01T00:00:00.000","1"
"955","342","816","707","2017-01-01T00:00:00.000","1"
"956","343","816","707","2017-01-01T00:00:00.000","1"
"957","344","816","707","2017-01-01T00:00:00.000","1"
"958","345","816","707","2017-01-01T00:00:00.000","1"
"959","346","816","707","2017-01-01T00:00:00.000","1"
"960","347","816","707","2017-01-01T00:00:00.000","1"
"961","348","816","707","2017-01-01T00:00:00.000","1"
"962","349","816","707","2017-01-01T00:00:00.000","1"
"963","350","816","707","2017-01-01T00:00:00.000","1"
"964","351","816","707","2017-01-01T00:00:00.000","1"
"965","352","816","707","2017-01-01T00:00:00.000","1"
"966","353","816","707","2017-01-01T00:00:00.000","1"
"967","354","816","707","2017-01-01T00:00:00.000","1"
"968","355","816","707","2017-01-01T00:00:00.000","1"
"969","356","816","707","2017-01-01T00:00:00.000","1"
"970","357","816","707","2017-01-01T00:00:00.000","1"
"971","358","816","707","2017-01-01T00:00:00.000","1"
"972","359","816","707","2017-01-01T00:00:00.000","1"
"973","360","816","707","2017-01-01T00:00:00.000","1"
"974","361","816","707","2017-01-01T00:00:00.000","1"
"975","362","816","707","2017-01-01T00:00:00.000","1"
"976","363","816","707","2017-01-01T00:00:00.000","1"
"977","364","816","707","2017-01-01T00:00:00.000","1"
"978","365","816","707","2017-01-01T00:00:00.000","1"
"979","366","816","707","2017-01-01T00:00:00.000","1"
"980","367","816","707","2017-01-01T00:00:00.000","1"
"981","368","816","707","2017-01-01T00:00:00.000","1"
"982","369","816","707","2017-01-01T00:00:00.000","1"
"983","370","816","707","2017-01-01T00:00:00.000","1"
"984","371","816","707","2017-01-01T00:00:00.000","1"
"985","372","816","707","2017-01-01T00:00:00.000","1"
"986","373","816","707","2017-01-01T00:00:00.000","1"
"987","374","816","707","2017-01-01T00:00:00.000","1"
"988","375","816","707","2017-01-01T00:00:00.000","1"
"989","376","816","707","2017-01-01T00:00:00.000","1"
"990","377","816","707","2017-01-01T00:00:00.000","1"
"991","378","816","707","2017-01-01T00:00:00.000","1"
"992","379","816","707","2017-01-01T00:00:00.000","1"
"993","380","816","707","2017-01-01T00:00:00.000","1"
"994","381","816","707","2017-01-01T00:00:00.000","1"
"995","382","816","707","2017-01-01T00:00:00.000","1"
"996","383","816","707","2017-01-01T00:00:00.000","1"
"997","384","816","707","2017-01-01T00:00:00.000","1"
"998","385","816","707","2017-01-01T00:00:00.000","1"
"999","386","816","707","2017-01-01T00:00:00.000","1"
"1000","387","816","707","2017-01-01T00:00:00.000","1"
