"countid","id","date","counts","status"
"10347589","100009424","2018-12-29T22:00:00.000","0","4"
"10347590","100009424","2018-12-29T22:15:00.000","0","4"
"10347591","100009424","2018-12-29T22:30:00.000","0","4"
"10347592","100009424","2018-12-29T22:45:00.000","0","4"
"10347593","100009424","2018-12-29T23:00:00.000","0","4"
"10347594","100009424","2018-12-29T23:15:00.000","0","4"
"10347595","100009424","2018-12-29T23:30:00.000","0","4"
"10347596","100009424","2018-12-29T23:45:00.000","0","4"
"10347597","100009424","2018-12-30T00:00:00.000","0","4"
"10347598","100009424","2018-12-30T00:15:00.000","0","4"
"10347599","100009424","2018-12-30T00:30:00.000","0","4"
"10347600","100009424","2018-12-30T00:45:00.000","0","4"
"10347601","100009424","2018-12-30T01:00:00.000","0","4"
"10347602","100009424","2018-12-30T01:15:00.000","0","4"
"10347603","100009424","2018-12-30T01:30:00.000","0","4"
"10347604","100009424","2018-12-30T01:45:00.000","0","4"
"10347605","100009424","2018-12-30T02:00:00.000","0","4"
"10347606","100009424","2018-12-30T02:15:00.000","0","4"
"10347607","100009424","2018-12-30T02:30:00.000","0","4"
"10347608","100009424","2018-12-30T02:45:00.000","0","4"
"10347609","100009424","2018-12-30T03:00:00.000","0","4"
"10347610","100009424","2018-12-30T03:15:00.000","0","4"
"10347611","100009424","2018-12-30T03:30:00.000","0","4"
"10347612","100009424","2018-12-30T03:45:00.000","0","4"
"10347613","100009424","2018-12-30T04:00:00.000","0","4"
"10347614","100009424","2018-12-30T04:15:00.000","0","4"
"10347615","100009424","2018-12-30T04:30:00.000","0","4"
"10347616","100009424","2018-12-30T04:45:00.000","0","4"
"10347617","100009424","2018-12-30T05:00:00.000","0","4"
"10347618","100009424","2018-12-30T05:15:00.000","0","4"
"10347619","100009424","2018-12-30T05:30:00.000","0","4"
"10347620","100009424","2018-12-30T05:45:00.000","0","4"
"10347621","100009424","2018-12-30T06:00:00.000","0","4"
"10347622","100009424","2018-12-30T06:15:00.000","0","4"
"10347623","100009424","2018-12-30T06:30:00.000","0","4"
"10347624","100009424","2018-12-30T06:45:00.000","0","4"
"10347625","100009424","2018-12-30T07:00:00.000","0","4"
"10347626","100009424","2018-12-30T07:15:00.000","0","4"
"10347627","100009424","2018-12-30T07:30:00.000","0","4"
"10347628","100009424","2018-12-30T07:45:00.000","0","4"
"10347629","100009424","2018-12-30T08:00:00.000","0","4"
"10347630","100009424","2018-12-30T08:15:00.000","0","4"
"10347631","100009424","2018-12-30T08:30:00.000","0","4"
"10347632","100009424","2018-12-30T08:45:00.000","0","4"
"10347633","100009424","2018-12-30T09:00:00.000","0","4"
"10347634","100009424","2018-12-30T09:15:00.000","0","4"
"10347635","100009424","2018-12-30T09:30:00.000","0","4"
"10347636","100009424","2018-12-30T09:45:00.000","0","4"
"10347637","100009424","2018-12-30T10:00:00.000","0","4"
"10347638","100009424","2018-12-30T10:15:00.000","0","4"
"10347639","100009424","2018-12-30T10:30:00.000","0","4"
"10347640","100009424","2018-12-30T10:45:00.000","0","4"
"10347641","100009424","2018-12-30T11:00:00.000","0","4"
"10347642","100009424","2018-12-30T11:15:00.000","0","4"
"10347643","100009424","2018-12-30T11:30:00.000","0","4"
"10347644","100009424","2018-12-30T11:45:00.000","0","4"
"10347645","100009424","2018-12-30T12:00:00.000","0","4"
"10347646","100009424","2018-12-30T12:15:00.000","0","4"
"10347647","100009424","2018-12-30T12:30:00.000","0","4"
"10347648","100009424","2018-12-30T12:45:00.000","0","4"
"10347649","100009424","2018-12-30T13:00:00.000","0","4"
"10347650","100009424","2018-12-30T13:15:00.000","0","4"
"10347651","100009424","2018-12-30T13:30:00.000","0","4"
"10347652","100009424","2018-12-30T13:45:00.000","0","4"
"10347653","100009424","2018-12-30T14:00:00.000","0","4"
"10347654","100009424","2018-12-30T14:15:00.000","0","4"
"10347655","100009424","2018-12-30T14:30:00.000","0","4"
"10347656","100009424","2018-12-30T14:45:00.000","0","4"
"10347657","100009424","2018-12-30T15:00:00.000","0","4"
"10347658","100009424","2018-12-30T15:15:00.000","0","4"
"10347659","100009424","2018-12-30T15:30:00.000","0","4"
"10347660","100009424","2018-12-30T15:45:00.000","0","4"
"10347661","100009424","2018-12-30T16:00:00.000","0","4"
"10347662","100009424","2018-12-30T16:15:00.000","0","4"
"10347663","100009424","2018-12-30T16:30:00.000","0","4"
"10347664","100009424","2018-12-30T16:45:00.000","0","4"
"10347665","100009424","2018-12-30T17:00:00.000","0","4"
"10347666","100009424","2018-12-30T17:15:00.000","0","4"
"10347667","100009424","2018-12-30T17:30:00.000","0","4"
"10347668","100009424","2018-12-30T17:45:00.000","0","4"
"10347669","100009424","2018-12-30T18:00:00.000","0","4"
"10347670","100009424","2018-12-30T18:15:00.000","0","4"
"10347671","100009424","2018-12-30T18:30:00.000","0","4"
"10347672","100009424","2018-12-30T18:45:00.000","0","4"
"10347673","100009424","2018-12-30T19:00:00.000","0","4"
"10347674","100009424","2018-12-30T19:15:00.000","0","4"
"10347675","100009424","2018-12-30T19:30:00.000","0","4"
"10347676","100009424","2018-12-30T19:45:00.000","0","4"
"10347677","100009424","2018-12-30T20:00:00.000","0","4"
"10347678","100009424","2018-12-30T20:15:00.000","0","4"
"10347679","100009424","2018-12-30T20:30:00.000","0","4"
"10347680","100009424","2018-12-30T20:45:00.000","0","4"
"10347681","100009424","2018-12-30T21:00:00.000","0","4"
"10347682","100009424","2018-12-30T21:15:00.000","0","4"
"10347683","100009424","2018-12-30T21:30:00.000","0","4"
"10347689","100009424","2018-12-30T23:00:00.000","0","4"
"10347690","100009424","2018-12-30T23:15:00.000","0","4"
"10347691","100009424","2018-12-30T23:30:00.000","0","4"
"10347692","100009424","2018-12-30T23:45:00.000","0","4"
"10347693","100009424","2018-12-31T00:00:00.000","0","4"
"10347694","100009424","2018-12-31T00:15:00.000","0","4"
"10347695","100009424","2018-12-31T00:30:00.000","0","4"
"10347696","100009424","2018-12-31T00:45:00.000","0","4"
"10347697","100009424","2018-12-31T01:00:00.000","0","4"
"10347698","100009424","2018-12-31T01:15:00.000","0","4"
"10347699","100009424","2018-12-31T01:30:00.000","0","4"
"10347700","100009424","2018-12-31T01:45:00.000","0","4"
"10347701","100009424","2018-12-31T02:00:00.000","0","4"
"10347702","100009424","2018-12-31T02:15:00.000","0","4"
"10347703","100009424","2018-12-31T02:30:00.000","0","4"
"10347704","100009424","2018-12-31T02:45:00.000","0","4"
"10347705","100009424","2018-12-31T03:00:00.000","0","4"
"10347706","100009424","2018-12-31T03:15:00.000","0","4"
"10347707","100009424","2018-12-31T03:30:00.000","0","4"
"10347708","100009424","2018-12-31T03:45:00.000","0","4"
"10347709","100009424","2018-12-31T04:00:00.000","0","4"
"10347710","100009424","2018-12-31T04:15:00.000","0","4"
"10347711","100009424","2018-12-31T04:30:00.000","0","4"
"10347712","100009424","2018-12-31T04:45:00.000","0","4"
"10347713","100009424","2018-12-31T05:00:00.000","0","4"
"10347714","100009424","2018-12-31T05:15:00.000","0","4"
"10347715","100009424","2018-12-31T05:30:00.000","0","4"
"10347716","100009424","2018-12-31T05:45:00.000","0","4"
"10347717","100009424","2018-12-31T06:00:00.000","0","4"
"10347718","100009424","2018-12-31T06:15:00.000","0","4"
"10347719","100009424","2018-12-31T06:30:00.000","0","4"
"10347720","100009424","2018-12-31T06:45:00.000","0","4"
"10347721","100009424","2018-12-31T07:00:00.000","0","4"
"10347722","100009424","2018-12-31T07:15:00.000","0","4"
"10347723","100009424","2018-12-31T07:30:00.000","0","4"
"10347724","100009424","2018-12-31T07:45:00.000","0","4"
"10347725","100009424","2018-12-31T08:00:00.000","0","4"
"10347726","100009424","2018-12-31T08:15:00.000","0","4"
"10347727","100009424","2018-12-31T08:30:00.000","0","4"
"10347728","100009424","2018-12-31T08:45:00.000","0","4"
"10347729","100009424","2018-12-31T09:00:00.000","0","4"
"10347730","100009424","2018-12-31T09:15:00.000","0","4"
"10347731","100009424","2018-12-31T09:30:00.000","0","4"
"10347732","100009424","2018-12-31T09:45:00.000","0","4"
"10347733","100009424","2018-12-31T10:00:00.000","0","4"
"10347734","100009424","2018-12-31T10:15:00.000","0","4"
"10347735","100009424","2018-12-31T10:30:00.000","0","4"
"10347736","100009424","2018-12-31T10:45:00.000","0","4"
"10347737","100009424","2018-12-31T11:00:00.000","0","4"
"10347738","100009424","2018-12-31T11:15:00.000","0","4"
"10347739","100009424","2018-12-31T11:30:00.000","0","4"
"10347740","100009424","2018-12-31T11:45:00.000","0","4"
"10347741","100009424","2018-12-31T12:00:00.000","0","4"
"10347742","100009424","2018-12-31T12:15:00.000","0","4"
"10347743","100009424","2018-12-31T12:30:00.000","0","4"
"10347744","100009424","2018-12-31T12:45:00.000","0","4"
"10347745","100009424","2018-12-31T13:00:00.000","0","4"
"10347746","100009424","2018-12-31T13:15:00.000","0","4"
"10347747","100009424","2018-12-31T13:30:00.000","0","4"
"10347748","100009424","2018-12-31T13:45:00.000","0","4"
"10347749","100009424","2018-12-31T14:00:00.000","0","4"
"10347750","100009424","2018-12-31T14:15:00.000","0","4"
"10347751","100009424","2018-12-31T14:30:00.000","0","4"
"10347752","100009424","2018-12-31T14:45:00.000","0","4"
"10347753","100009424","2018-12-31T15:00:00.000","0","4"
"10347754","100009424","2018-12-31T15:15:00.000","0","4"
"10347755","100009424","2018-12-31T15:30:00.000","0","4"
"10347756","100009424","2018-12-31T15:45:00.000","0","4"
"10347757","100009424","2018-12-31T16:00:00.000","0","4"
"10347758","100009424","2018-12-31T16:15:00.000","0","4"
"10347759","100009424","2018-12-31T16:30:00.000","0","4"
"10347760","100009424","2018-12-31T16:45:00.000","0","4"
"10347761","100009424","2018-12-31T17:00:00.000","0","4"
"10347762","100009424","2018-12-31T17:15:00.000","0","4"
"10347763","100009424","2018-12-31T17:30:00.000","0","4"
"10347764","100009424","2018-12-31T17:45:00.000","0","4"
"10347765","100009424","2018-12-31T18:00:00.000","0","4"
"10347766","100009424","2018-12-31T18:15:00.000","0","4"
"10347767","100009424","2018-12-31T18:30:00.000","0","4"
"10347768","100009424","2018-12-31T18:45:00.000","0","4"
"10347769","100009424","2018-12-31T19:00:00.000","0","4"
"10347770","100009424","2018-12-31T19:15:00.000","0","4"
"10347771","100009424","2018-12-31T19:30:00.000","0","4"
"10347772","100009424","2018-12-31T19:45:00.000","0","4"
"10347773","100009424","2018-12-31T20:00:00.000","0","4"
"10347774","100009424","2018-12-31T20:15:00.000","0","4"
"10347775","100009424","2018-12-31T20:30:00.000","0","4"
"10347776","100009424","2018-12-31T20:45:00.000","0","4"
"10347777","100009424","2018-12-31T21:00:00.000","0","4"
"10347778","100009424","2018-12-31T21:15:00.000","0","4"
"10347779","100009424","2018-12-31T21:30:00.000","0","4"
"10347780","100009424","2018-12-31T21:45:00.000","0","4"
"10347781","100009424","2018-12-31T22:00:00.000","0","4"
"10347782","100009424","2018-12-31T22:15:00.000","0","4"
"10347783","100009424","2018-12-31T22:30:00.000","0","4"
"10347784","100009424","2018-12-31T22:45:00.000","0","4"
"10347790","100009424","2019-01-01T00:15:00.000","0","4"
"10347791","100009424","2019-01-01T00:30:00.000","0","4"
"10347792","100009424","2019-01-01T00:45:00.000","0","4"
"10347793","100009424","2019-01-01T01:00:00.000","0","4"
"10347794","100009424","2019-01-01T01:15:00.000","0","4"
"10347795","100009424","2019-01-01T01:30:00.000","0","4"
"10347796","100009424","2019-01-01T01:45:00.000","0","4"
"10347797","100009424","2019-01-01T02:00:00.000","0","4"
"10347798","100009424","2019-01-01T02:15:00.000","0","4"
"10347799","100009424","2019-01-01T02:30:00.000","0","4"
"10347800","100009424","2019-01-01T02:45:00.000","0","4"
"10347801","100009424","2019-01-01T03:00:00.000","0","4"
"10347802","100009424","2019-01-01T03:15:00.000","0","4"
"10347803","100009424","2019-01-01T03:30:00.000","0","4"
"10347804","100009424","2019-01-01T03:45:00.000","0","4"
"10347805","100009424","2019-01-01T04:00:00.000","0","4"
"10347806","100009424","2019-01-01T04:15:00.000","0","4"
"10347807","100009424","2019-01-01T04:30:00.000","0","4"
"10347808","100009424","2019-01-01T04:45:00.000","0","4"
"10347809","100009424","2019-01-01T05:00:00.000","0","4"
"10347810","100009424","2019-01-01T05:15:00.000","0","4"
"10347811","100009424","2019-01-01T05:30:00.000","0","4"
"10347812","100009424","2019-01-01T05:45:00.000","0","4"
"10347813","100009424","2019-01-01T06:00:00.000","0","4"
"10347814","100009424","2019-01-01T06:15:00.000","0","4"
"10347815","100009424","2019-01-01T06:30:00.000","0","4"
"10347816","100009424","2019-01-01T06:45:00.000","0","4"
"10347817","100009424","2019-01-01T07:00:00.000","0","4"
"10347818","100009424","2019-01-01T07:15:00.000","0","4"
"10347819","100009424","2019-01-01T07:30:00.000","0","4"
"10347820","100009424","2019-01-01T07:45:00.000","0","4"
"10347821","100009424","2019-01-01T08:00:00.000","0","4"
"10347822","100009424","2019-01-01T08:15:00.000","0","4"
"10347823","100009424","2019-01-01T08:30:00.000","0","4"
"10347824","100009424","2019-01-01T08:45:00.000","0","4"
"10347825","100009424","2019-01-01T09:00:00.000","0","4"
"10347826","100009424","2019-01-01T09:15:00.000","0","4"
"10347827","100009424","2019-01-01T09:30:00.000","0","4"
"10347828","100009424","2019-01-01T09:45:00.000","0","4"
"10347829","100009424","2019-01-01T10:00:00.000","0","4"
"10347830","100009424","2019-01-01T10:15:00.000","0","4"
"10347831","100009424","2019-01-01T10:30:00.000","0","4"
"10347832","100009424","2019-01-01T10:45:00.000","0","4"
"10347833","100009424","2019-01-01T11:00:00.000","0","4"
"10347834","100009424","2019-01-01T11:15:00.000","0","4"
"10347835","100009424","2019-01-01T11:30:00.000","0","4"
"10347836","100009424","2019-01-01T11:45:00.000","0","4"
"10347837","100009424","2019-01-01T12:00:00.000","0","4"
"10347838","100009424","2019-01-01T12:15:00.000","0","4"
"10347839","100009424","2019-01-01T12:30:00.000","0","4"
"10347840","100009424","2019-01-01T12:45:00.000","0","4"
"10347841","100009424","2019-01-01T13:00:00.000","0","4"
"10347842","100009424","2019-01-01T13:15:00.000","0","4"
"10347843","100009424","2019-01-01T13:30:00.000","0","4"
"10347844","100009424","2019-01-01T13:45:00.000","0","4"
"10347845","100009424","2019-01-01T14:00:00.000","0","4"
"10347846","100009424","2019-01-01T14:15:00.000","0","4"
"10347847","100009424","2019-01-01T14:30:00.000","0","4"
"10347848","100009424","2019-01-01T14:45:00.000","0","4"
"10347849","100009424","2019-01-01T15:00:00.000","0","4"
"10347850","100009424","2019-01-01T15:15:00.000","0","4"
"10347851","100009424","2019-01-01T15:30:00.000","0","4"
"10347852","100009424","2019-01-01T15:45:00.000","0","4"
"10347853","100009424","2019-01-01T16:00:00.000","0","4"
"10347854","100009424","2019-01-01T16:15:00.000","0","4"
"10347855","100009424","2019-01-01T16:30:00.000","0","4"
"10347856","100009424","2019-01-01T16:45:00.000","0","4"
"10347857","100009424","2019-01-01T17:00:00.000","0","4"
"10347858","100009424","2019-01-01T17:15:00.000","0","4"
"10347859","100009424","2019-01-01T17:30:00.000","0","4"
"10347860","100009424","2019-01-01T17:45:00.000","0","4"
"10347861","100009424","2019-01-01T18:00:00.000","0","4"
"10347862","100009424","2019-01-01T18:15:00.000","0","4"
"10347863","100009424","2019-01-01T18:30:00.000","0","4"
"10347864","100009424","2019-01-01T18:45:00.000","0","4"
"10347865","100009424","2019-01-01T19:00:00.000","0","4"
"10347866","100009424","2019-01-01T19:15:00.000","0","4"
"10347867","100009424","2019-01-01T19:30:00.000","0","4"
"10347868","100009424","2019-01-01T19:45:00.000","0","4"
"10347869","100009424","2019-01-01T20:00:00.000","0","4"
"10347870","100009424","2019-01-01T20:15:00.000","0","4"
"10347871","100009424","2019-01-01T20:30:00.000","0","4"
"10347872","100009424","2019-01-01T20:45:00.000","0","4"
"10347873","100009424","2019-01-01T21:00:00.000","0","4"
"10347874","100009424","2019-01-01T21:15:00.000","0","4"
"10347875","100009424","2019-01-01T21:30:00.000","0","4"
"10347876","100009424","2019-01-01T21:45:00.000","0","4"
"10347877","100009424","2019-01-01T22:00:00.000","0","4"
"10347878","100009424","2019-01-01T22:15:00.000","0","4"
"10347879","100009424","2019-01-01T22:30:00.000","0","4"
"10347880","100009424","2019-01-01T22:45:00.000","0","4"
"10347881","100009424","2019-01-01T23:00:00.000","0","4"
"10347882","100009424","2019-01-01T23:15:00.000","0","4"
"10347883","100009424","2019-01-01T23:30:00.000","0","4"
"10347884","100009424","2019-01-01T23:45:00.000","0","4"
"10347885","100009424","2019-01-02T00:00:00.000","0","4"
"10347896","100009424","2019-01-02T02:45:00.000","0","4"
"10347897","100009424","2019-01-02T03:00:00.000","0","4"
"10347898","100009424","2019-01-02T03:15:00.000","0","4"
"10347899","100009424","2019-01-02T03:30:00.000","0","4"
"10347900","100009424","2019-01-02T03:45:00.000","0","4"
"10347901","100009424","2019-01-02T04:00:00.000","0","4"
"10347902","100009424","2019-01-02T04:15:00.000","0","4"
"10347903","100009424","2019-01-02T04:30:00.000","0","4"
"10347904","100009424","2019-01-02T04:45:00.000","0","4"
"10347905","100009424","2019-01-02T05:00:00.000","0","4"
"10347906","100009424","2019-01-02T05:15:00.000","0","4"
"10347907","100009424","2019-01-02T05:30:00.000","0","4"
"10347908","100009424","2019-01-02T05:45:00.000","0","4"
"10347909","100009424","2019-01-02T06:00:00.000","0","4"
"10347910","100009424","2019-01-02T06:15:00.000","0","4"
"10347911","100009424","2019-01-02T06:30:00.000","0","4"
"10347912","100009424","2019-01-02T06:45:00.000","0","4"
"10347913","100009424","2019-01-02T07:00:00.000","0","4"
"10347914","100009424","2019-01-02T07:15:00.000","0","4"
"10347915","100009424","2019-01-02T07:30:00.000","0","4"
"10347916","100009424","2019-01-02T07:45:00.000","0","4"
"10347917","100009424","2019-01-02T08:00:00.000","0","4"
"10347918","100009424","2019-01-02T08:15:00.000","0","4"
"10347919","100009424","2019-01-02T08:30:00.000","0","4"
"10347920","100009424","2019-01-02T08:45:00.000","0","4"
"10347921","100009424","2019-01-02T09:00:00.000","0","4"
"10347922","100009424","2019-01-02T09:15:00.000","0","4"
"10347923","100009424","2019-01-02T09:30:00.000","0","4"
"10347924","100009424","2019-01-02T09:45:00.000","0","4"
"10347925","100009424","2019-01-02T10:00:00.000","0","4"
"10347926","100009424","2019-01-02T10:15:00.000","0","4"
"10347927","100009424","2019-01-02T10:30:00.000","0","4"
"10347928","100009424","2019-01-02T10:45:00.000","0","4"
"10347929","100009424","2019-01-02T11:00:00.000","0","4"
"10347930","100009424","2019-01-02T11:15:00.000","0","4"
"10347931","100009424","2019-01-02T11:30:00.000","0","4"
"10347932","100009424","2019-01-02T11:45:00.000","0","4"
"10347933","100009424","2019-01-02T12:00:00.000","0","4"
"10347934","100009424","2019-01-02T12:15:00.000","0","4"
"10347935","100009424","2019-01-02T12:30:00.000","0","4"
"10347936","100009424","2019-01-02T12:45:00.000","0","4"
"10347937","100009424","2019-01-02T13:00:00.000","0","4"
"10347938","100009424","2019-01-02T13:15:00.000","0","4"
"10347939","100009424","2019-01-02T13:30:00.000","0","4"
"10347940","100009424","2019-01-02T13:45:00.000","0","4"
"10347941","100009424","2019-01-02T14:00:00.000","0","4"
"10347942","100009424","2019-01-02T14:15:00.000","0","4"
"10347943","100009424","2019-01-02T14:30:00.000","0","4"
"10347944","100009424","2019-01-02T14:45:00.000","0","4"
"10347945","100009424","2019-01-02T15:00:00.000","0","4"
"10347946","100009424","2019-01-02T15:15:00.000","0","4"
"10347947","100009424","2019-01-02T15:30:00.000","0","4"
"10347948","100009424","2019-01-02T15:45:00.000","0","4"
"10347949","100009424","2019-01-02T16:00:00.000","0","4"
"10347950","100009424","2019-01-02T16:15:00.000","0","4"
"10347951","100009424","2019-01-02T16:30:00.000","0","4"
"10347952","100009424","2019-01-02T16:45:00.000","0","4"
"10347953","100009424","2019-01-02T17:00:00.000","0","4"
"10347954","100009424","2019-01-02T17:15:00.000","0","4"
"10347955","100009424","2019-01-02T17:30:00.000","0","4"
"10347956","100009424","2019-01-02T17:45:00.000","0","4"
"10347957","100009424","2019-01-02T18:00:00.000","0","4"
"10347958","100009424","2019-01-02T18:15:00.000","0","4"
"10347959","100009424","2019-01-02T18:30:00.000","0","4"
"10347960","100009424","2019-01-02T18:45:00.000","0","4"
"10347961","100009424","2019-01-02T19:00:00.000","0","4"
"10347962","100009424","2019-01-02T19:15:00.000","0","4"
"10347963","100009424","2019-01-02T19:30:00.000","0","4"
"10347964","100009424","2019-01-02T19:45:00.000","0","4"
"10347965","100009424","2019-01-02T20:00:00.000","0","4"
"10347966","100009424","2019-01-02T20:15:00.000","0","4"
"10347967","100009424","2019-01-02T20:30:00.000","0","4"
"10347968","100009424","2019-01-02T20:45:00.000","0","4"
"10347969","100009424","2019-01-02T21:00:00.000","0","4"
"10347970","100009424","2019-01-02T21:15:00.000","0","4"
"10347971","100009424","2019-01-02T21:30:00.000","0","4"
"10347972","100009424","2019-01-02T21:45:00.000","0","4"
"10347973","100009424","2019-01-02T22:00:00.000","0","4"
"10347974","100009424","2019-01-02T22:15:00.000","0","4"
"10347975","100009424","2019-01-02T22:30:00.000","0","4"
"10347976","100009424","2019-01-02T22:45:00.000","0","4"
"10347977","100009424","2019-01-02T23:00:00.000","0","4"
"10347978","100009424","2019-01-02T23:15:00.000","0","4"
"10347979","100009424","2019-01-02T23:30:00.000","0","4"
"10347980","100009424","2019-01-02T23:45:00.000","0","4"
"10347981","100009424","2019-01-03T00:00:00.000","0","4"
"10347982","100009424","2019-01-03T00:15:00.000","0","4"
"10347983","100009424","2019-01-03T00:30:00.000","0","4"
"10347984","100009424","2019-01-03T00:45:00.000","0","4"
"10347985","100009424","2019-01-03T01:00:00.000","0","4"
"10347986","100009424","2019-01-03T01:15:00.000","0","4"
"10347987","100009424","2019-01-03T01:30:00.000","0","4"
"10347988","100009424","2019-01-03T01:45:00.000","0","4"
"10347989","100009424","2019-01-03T02:00:00.000","0","4"
"10347990","100009424","2019-01-03T02:15:00.000","0","4"
"10347991","100009424","2019-01-03T02:30:00.000","0","4"
"10348002","100009424","2019-01-03T05:15:00.000","0","4"
"10348003","100009424","2019-01-03T05:30:00.000","0","4"
"10348004","100009424","2019-01-03T05:45:00.000","0","4"
"10348005","100009424","2019-01-03T06:00:00.000","0","4"
"10348006","100009424","2019-01-03T06:15:00.000","0","4"
"10348007","100009424","2019-01-03T06:30:00.000","0","4"
"10348008","100009424","2019-01-03T06:45:00.000","0","4"
"10348009","100009424","2019-01-03T07:00:00.000","0","4"
"10348010","100009424","2019-01-03T07:15:00.000","0","4"
"10348011","100009424","2019-01-03T07:30:00.000","0","4"
"10348012","100009424","2019-01-03T07:45:00.000","0","4"
"10348013","100009424","2019-01-03T08:00:00.000","0","4"
"10348014","100009424","2019-01-03T08:15:00.000","0","4"
"10348015","100009424","2019-01-03T08:30:00.000","0","4"
"10348016","100009424","2019-01-03T08:45:00.000","0","4"
"10348017","100009424","2019-01-03T09:00:00.000","0","4"
"10348018","100009424","2019-01-03T09:15:00.000","0","4"
"10348019","100009424","2019-01-03T09:30:00.000","0","4"
"10348020","100009424","2019-01-03T09:45:00.000","0","4"
"10348021","100009424","2019-01-03T10:00:00.000","0","4"
"10348022","100009424","2019-01-03T10:15:00.000","0","4"
"10348023","100009424","2019-01-03T10:30:00.000","0","4"
"10348024","100009424","2019-01-03T10:45:00.000","0","4"
"10348025","100009424","2019-01-03T11:00:00.000","0","4"
"10348026","100009424","2019-01-03T11:15:00.000","0","4"
"10348027","100009424","2019-01-03T11:30:00.000","0","4"
"10348028","100009424","2019-01-03T11:45:00.000","0","4"
"10348029","100009424","2019-01-03T12:00:00.000","0","4"
"10348030","100009424","2019-01-03T12:15:00.000","0","4"
"10348031","100009424","2019-01-03T12:30:00.000","0","4"
"10348032","100009424","2019-01-03T12:45:00.000","0","4"
"10348033","100009424","2019-01-03T13:00:00.000","0","4"
"10348034","100009424","2019-01-03T13:15:00.000","0","4"
"10348035","100009424","2019-01-03T13:30:00.000","0","4"
"10348036","100009424","2019-01-03T13:45:00.000","0","4"
"10348037","100009424","2019-01-03T14:00:00.000","0","4"
"10348038","100009424","2019-01-03T14:15:00.000","0","4"
"10348039","100009424","2019-01-03T14:30:00.000","0","4"
"10348040","100009424","2019-01-03T14:45:00.000","0","4"
"10348041","100009424","2019-01-03T15:00:00.000","0","4"
"10348042","100009424","2019-01-03T15:15:00.000","0","4"
"10348043","100009424","2019-01-03T15:30:00.000","0","4"
"10348044","100009424","2019-01-03T15:45:00.000","0","4"
"10348045","100009424","2019-01-03T16:00:00.000","0","4"
"10348046","100009424","2019-01-03T16:15:00.000","0","4"
"10348047","100009424","2019-01-03T16:30:00.000","0","4"
"10348048","100009424","2019-01-03T16:45:00.000","0","4"
"10348049","100009424","2019-01-03T17:00:00.000","0","4"
"10348050","100009424","2019-01-03T17:15:00.000","0","4"
"10348051","100009424","2019-01-03T17:30:00.000","0","4"
"10348052","100009424","2019-01-03T17:45:00.000","0","4"
"10348053","100009424","2019-01-03T18:00:00.000","0","4"
"10348054","100009424","2019-01-03T18:15:00.000","0","4"
"10348055","100009424","2019-01-03T18:30:00.000","0","4"
"10348056","100009424","2019-01-03T18:45:00.000","0","4"
"10348057","100009424","2019-01-03T19:00:00.000","0","4"
"10348058","100009424","2019-01-03T19:15:00.000","0","4"
"10348059","100009424","2019-01-03T19:30:00.000","0","4"
"10348060","100009424","2019-01-03T19:45:00.000","0","4"
"10348061","100009424","2019-01-03T20:00:00.000","0","4"
"10348062","100009424","2019-01-03T20:15:00.000","0","4"
"10348063","100009424","2019-01-03T20:30:00.000","0","4"
"10348064","100009424","2019-01-03T20:45:00.000","0","4"
"10348065","100009424","2019-01-03T21:00:00.000","0","4"
"10348066","100009424","2019-01-03T21:15:00.000","0","4"
"10348067","100009424","2019-01-03T21:30:00.000","0","4"
"10348068","100009424","2019-01-03T21:45:00.000","0","4"
"10348069","100009424","2019-01-03T22:00:00.000","0","4"
"10348070","100009424","2019-01-03T22:15:00.000","0","4"
"10348071","100009424","2019-01-03T22:30:00.000","0","4"
"10348072","100009424","2019-01-03T22:45:00.000","0","4"
"10348073","100009424","2019-01-03T23:00:00.000","0","4"
"10348074","100009424","2019-01-03T23:15:00.000","0","4"
"10348075","100009424","2019-01-03T23:30:00.000","0","4"
"10348076","100009424","2019-01-03T23:45:00.000","0","4"
"10348077","100009424","2019-01-04T00:00:00.000","0","4"
"10348078","100009424","2019-01-04T00:15:00.000","0","4"
"10348079","100009424","2019-01-04T00:30:00.000","0","4"
"10348080","100009424","2019-01-04T00:45:00.000","0","4"
"10348081","100009424","2019-01-04T01:00:00.000","0","4"
"10348082","100009424","2019-01-04T01:15:00.000","0","4"
"10348083","100009424","2019-01-04T01:30:00.000","0","4"
"10348084","100009424","2019-01-04T01:45:00.000","0","4"
"10348085","100009424","2019-01-04T02:00:00.000","0","4"
"10348086","100009424","2019-01-04T02:15:00.000","0","4"
"10348087","100009424","2019-01-04T02:30:00.000","0","4"
"10348088","100009424","2019-01-04T02:45:00.000","0","4"
"10348089","100009424","2019-01-04T03:00:00.000","0","4"
"10348090","100009424","2019-01-04T03:15:00.000","0","4"
"10348091","100009424","2019-01-04T03:30:00.000","0","4"
"10348092","100009424","2019-01-04T03:45:00.000","0","4"
"10348093","100009424","2019-01-04T04:00:00.000","0","4"
"10348094","100009424","2019-01-04T04:15:00.000","0","4"
"10348095","100009424","2019-01-04T04:30:00.000","0","4"
"10348096","100009424","2019-01-04T04:45:00.000","0","4"
"10348097","100009424","2019-01-04T05:00:00.000","0","4"
"10348101","100009424","2019-01-04T06:00:00.000","0","4"
"10348102","100009424","2019-01-04T06:15:00.000","0","4"
"10348103","100009424","2019-01-04T06:30:00.000","0","4"
