"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping","hydrant_violation","double_parking_violation"
"1442485840","GPC2349","NY","PAS","2018-07-07T00:00:00.000","21","SUBN","KIA","S","63030","46630","74530","20200428","88","88","0","587614","KN02","0000","0812A",,"K","F","489","MYRTLE AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","GRAY","0","2014","-","0",,,,,
"1442485863","HLZ6190","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","BMW","S","46630","93230","31530","20190118","88","88","0","587614","KN02","0000","0857A",,"K","F","216","HALL ST",,"0","408","D1",,"YYBBBBB","0830A","1000A","RED","0","2013","-","0",,,,,
"1442485875","KCA5229","PA","PAS","2018-07-09T00:00:00.000","21","SUBN","FORD","S","46630","93230","31530","0","88","88","0","587614","KN02","0000","0858A",,"K","F","238","HALL ST",,"0","408","D1",,"YBBBBBB","0830A","1000A","WHITE","0","0","-","0",,,,,
"1442485899","HZM8392","NY","PAS","2018-07-09T00:00:00.000","21","SDN","NISSA","S","80230","31530","54130","20200516","88","88","0","587614","KN02","0000","0903A",,"K","F","28","ST JAMES PL",,"0","408","D1",,"YBBBBBB","0830A","1000A","BLACK","0","2018","-","0",,,,,
"1442485905","HCC3229","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","VOLVO","S","80230","31530","54130","20191126","88","88","0","587614","KN02","0000","0905A",,"K","F","28","ST JAMES PL",,"0","408","D1",,"YBBBBBB","0830A","1000A","BLACK","0","2016","-","0",,,,,
"1442485929","HMJ4208","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","HONDA","S","26730","31530","54130","20190302","88","88","0","587614","KN02","0000","0911A",,"K","O","345","CLASSON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","GRAY","0","2004","-","0",,,,,
"1442485930","HXK3923","NY","PAS","2018-07-09T00:00:00.000","21","SDN","HONDA","S","26730","31530","54130","20200322","88","88","0","587614","KN02","0000","0912A",,"K","O","345","CLASSON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","WHITE","0","2016","-","0",,,,,
"1442485966","HDV5133","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","LEXUS","S","26730","93230","31530","20200301","88","88","0","587614","KN02","0000","0918A",,"K","O","263","CLASSON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","GREY","0","2006","-","0",,,,,
"1442485991","HZV9040","NY","PAS","2018-07-09T00:00:00.000","21","P-U","DODGE","S","54130","45030","26730","20200430","88","88","0","587614","KN02","0000","0943A",,"K","O","342","LAFAYETTE AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","WHITE","0","2018","-","0",,,,,
"1442486016","HZR4819","NY","PAS","2018-07-09T00:00:00.000","21","SDN","NISSA","S","54130","45030","26730","20200427","88","88","0","587614","KN02","0000","0947A",,"K","O","370","LAFAYETTE AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","BLACK","0","2016","-","0",,,,,
"1442486028","HVN1065","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","TOYOT","S","45030","27330","45930","20191108","88","88","0","587614","KN02","0000","0955A",,"K","O","293","GRAND AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","GREEN","0","2006","-","0",,,,,
"1442486030","HSZ2030","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","OLDSM","S","45030","27330","45930","20190706","88","88","0","587614","KN02","0000","0957A",,"K","O","293","GRAND AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","BLUE","0","2003","-","0",,,,,
"1442486077","HHA7231","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","AUDI","S","45030","55730","43330","20200609","88","88","0","587614","KN02","0000","1008A",,"K","F","374","GRAND AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","BLACK","0","2016","-","0",,,,,
"1442486089","GPW5032","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","JEEP","S","45030","55730","43330","20200425","88","88","0","587614","KN02","0000","1010A",,"K","F","372","GRAND AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","WHITE","0","2015","-","0",,,,,
"1442486107","HJD2194","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","CHEVR","S","45030","55730","43330","20200620","88","88","0","587614","KN02","0000","1012A",,"K","F","368","GRAND AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","BLUE","0","2009","-","0",,,,,
"1442486119","GMJ6726","NY","OMS","2018-07-09T00:00:00.000","21","SUBN","LEXUS","S","41630","54130","47130","20180930","88","88","0","587614","KN02","0000","1138A",,"K","F","120","FORT GREENE PL",,"0","408","D1",,"YBBBBBB","1130A","0100P","WHITE","0","2018","-","0",,,,,
"1442486156","HFD5282","NY","PAS","2018-07-09T00:00:00.000","21","SUBN","HONDA","S","79330","13450","13430","20200228","88","88","0","587614","KN02","0000","1155A",,"K","F","180","S OXFORD ST",,"0","408","D1",,"YBBBBBB","1130A","0100P","SILVE","0","2012","-","0",,,,,
"1442486168","GTS5179","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","JEEP","S","93230","89730","46630","20181103","88","88","0","587614","KN02","0000","0840A",,"K","F","160","WILLOUGHBY AVE",,"0","408","D1",,"BYBBBBB","0830A","1000A","GRAY","0","2018","-","0",,,,,
"1442486200","GVT7888","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","NISSA","S","26730","31530","54130","20181218","88","88","0","587614","KN02","0000","0853A",,"K","F","345","CLASSON AVE",,"0","408","D1",,"BYBBBBB","0830A","1000A","WHITE","0","2011","-","0",,,,,
"1442486260","GGB4755","NY","PAS","2018-07-12T00:00:00.000","21","SDN","TOYOT","S","0","40404","40404","20190323","88","88","0","587614","KN02","0000","0955A",,"K","F","68","ST PORTLAND AVE",,"0","408","D1",,"BBBYBBB","0930A","1100A",,"0","2012","-","0",,,,,
"1442486272","GAN7688","NY","PAS","2018-07-12T00:00:00.000","21","SDN","TOYOT","S","0","40404","40404","20200719","88","88","0","587614","KN02","0000","0958A",,"K","F","66","ST PORTLAND AV",,"0","408","D1",,"BBBYBBB","0930A","1100A","GRAY","0","2010","-","0",,,,,
"1442486284","GXS5417","NY","PAS","2018-07-13T00:00:00.000","21","SDN","TOYOT","S","90130","69230","63030","20190415","88","88","0","587614","KN02","0000","0842A",,"K","F","73","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","BLACK","0","2014","-","0",,,,,
"1442486302","HGS9892","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","SUBAR","S","90130","69230","63030","20200412","88","88","0","587614","KN02","0000","0847A",,"K","F","117","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","GRAY","0","2012","-","0",,,,,
"1442486314","GTP1415","NY","PAS","2018-07-13T00:00:00.000","21","SDN","FIAT","S","90130","63030","93230","20180914","88","88","0","587614","KN02","0000","0851A",,"K","F","167","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","GREEN","0","2012","-","0",,,,,
"1442486326","GZY4822","NY","PAS","2018-07-13T00:00:00.000","21","P-U","TOYOT","S","90130","63030","93230","20190915","88","88","0","587614","KN02","0000","0854A",,"K","F","179","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","BLACK","0","2010","-","0",,,,,
"1442486338","HFH4683","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","TOYOT","S","90130","63030","93230","20200622","88","88","0","587614","KN02","0000","0856A",,"K","F","187","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","GRAY","0","1997","-","0",,,,,
"1442486340","HRT9183","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","GMC","S","90130","63030","93230","20190504","88","88","0","587614","KN02","0000","0903A",,"K","F","197","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","GRAY","0","2015","-","0",,,,,
"1442486351","GYU6251","NY","PAS","2018-07-13T00:00:00.000","21","SDN","TOYOT","S","90130","93230","31530","20190622","88","88","0","587614","KN02","0000","0910A",,"K","F","237","WAVERLY AVE",,"0","408","D1",,"BBBBYBB","0830A","1000A","BLUE","0","2005","-","0",,,,,
"1442486375","HRA7345","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","SUBAR","S","89730","31530","54130","20190702","88","88","0","587614","KN02","0000","0840A",,"K","F","341","WASHINGTON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","WHITE","0","2015","-","0",,,,,
"1442486387","GRN7949","NY","PAS","2018-07-16T00:00:00.000","21","SDN","VOLKS","S","89730","31530","54130","20200718","88","88","0","587614","KN02","0000","0842A",,"K","F","331","WASHINGTON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","GRAY","0","2014","-","0",,,,,
"1442486399","K11DXV","NJ","PAS","2018-07-16T00:00:00.000","21","SUBN","FORD","S","89730","31530","54130","0","88","88","0","587614","KN02","0000","0844A",,"K","F","329","WASHINGTON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","BLACK","0","0","-","0",,,,,
"1442486442","HMY3454","NY","PAS","2018-07-16T00:00:00.000","21","SDN","TOYOT","S","26730","93230","31530","20190721","88","88","0","587614","KN02","0000","0908A",,"K","O","275","CLASSON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","BLACK","0","1999","-","0",,,,,
"1442486466","HKJ7788","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","KIA","S","26730","93230","31530","20180914","88","88","0","587614","KN02","0000","0913A",,"K","O","263","CLASSON AVE",,"0","408","D1",,"YBBBBBB","0830A","1000A","GREEN","0","2011","-","0",,,,,
"1442486480","GWG7119","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","BMW","S","54130","45030","26730","20190705","88","88","0","587614","KN02","0000","0937A",,"K","O","344","LAFAYETTE AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","WHITE","0","2013","-","0",,,,,
"1442486508","HLJ2523","NY","PAS","2018-07-16T00:00:00.000","21","SDN","TOYOT","S","54130","45030","26730","20190730","88","88","0","587624","KN02","0000","0942A",,"K","O","368","LAFAYETTE AVE",,"0","408","D1",,"YBBBBBB","0930A","1100A","GREEN","0","2016","-","0",,,,,
"1442486510","HWBT77","FL","PAS","2018-07-16T00:00:00.000","21","SUBN","JEEP","S","79430","47130","11750","0","88","88","0","587614","KN02","0000","1143A",,"K","F","160","S PORTLAND AVE",,"0","408","D1",,"YBBBBBB","1130A","0100P","GRAY","0","0","-","0",,,,,
"1442486533","HSK5894","NY","PAS","2018-07-16T00:00:00.000","21","SDN","LEXUS","S","0","40404","40404","20190822","88","88","0","587614","KN02","0000","1148A",,"K","O","181","S PORTLAND ST",,"0","408","D1",,"YBBBBBB","1130A","0100P","GRAY","0","2016","-","0",,,,,
"1442486557","JBB1135","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","FORD","S","89730","63030","93230","20200624","88","88","0","587614","KN02","0000","0837A",,"K","F","180","WASHINGTON AVE",,"0","408","D1",,"BYBBBBB","0830A","1000A","WHITE","0","2008","-","0",,,,,
"1442486569","GGY3273","NY","PAS","2018-07-17T00:00:00.000","21","SUBN","TOYOT","S","89730","63030","93230","20190614","88","88","0","587614","KN02","0000","0840A",,"K","F","192","WASHINGTON AVE",,"0","408","D1",,"BYBBBBB","0830A","1000A","BLACK","0","2010","-","0",,,,,
"1442487598","GZY4860","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","NISSA","S","69330","45030","26730","20190914","77","77","0","686934","KN02","0000","1239P",,"K","F","499","PARK PL",,"0","408","D1",,"YBBYBBB","1130A","0100P","RD","0","2013","-","0",,,,,
"1442487616","HMP3906","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","JEEP","S","81430","73690","67030","20190305","77","77","0","686934","KN02","0000","0945A",,"K","F","814","STERLING PL",,"0","408","D1",,"BYBBYBB","0930A","1100A","BLK","0","2016","-","0",,,,,
"1442487641","HHS4683","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","JEEP","S","81430","41930","18630","20200501","77","77","0","686934","KN02","0000","0954A",,"K","F","664","STERLING PL",,"0","408","D1",,"BYBBYBB","0930A","1100A","WHT","0","0","-","0",,,,,
"1442487653","HSJ6439","NY","OMS","2018-07-13T00:00:00.000","21","SDN","CHRYS","S","80330","41930","80130","20180930","77","77","0","686934","KN02","0000","0958A",,"K","O","643","ST JOHNS PL",,"0","408","D1",,"BYBBYBB","0930A","1100A","WHT","0","2017","-","0",,,,,
"1442487689","GBN3049","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","VOLVO","S","79930","80330","56030","20180913","77","77","0","686934","KN02","0000","1008A",,"K","F","18","ST CHARLES PL",,"0","408","D1",,"BYBBYBB","0930A","1100A","BLK","0","2002","-","0",,,,,
"1442487707","HDZ1067","NY","PAS","2018-07-13T00:00:00.000","21","SDN","ACURA","S","80130","80330","56030","20190309","77","77","0","686934","KN02","0000","1012A",,"K","F","3","ST FRANCIS PL",,"0","408","D1",,"BYBBYBB","0930A","1100A","BLK","0","2008","-","0",,,,,
"1442487732","GHEB69","FL","PAS","2018-07-13T00:00:00.000","21","SDN","MAZDA","S","80330","64830","23330","0","77","77","0","686934","KN02","0000","1028A",,"K","F","952","ST JOHNS PL",,"0","408","D1",,"BYBBYBB","0930A","1100A","BLK","0","0","-","0",,,,,
"1442487768","HFA3394","NY","PAS","2018-07-13T00:00:00.000","21","SUBN","FORD","S","31830","26730","67047","20200224","77","77","0","686934","KN02","0000","1156A",,"K","F","972","DEAN ST",,"0","408","D1",,"BYBBYBB","1130A","0100P","BLK","0","2016","-","0",,,,,
"1442487811","GUU8661","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","FORD","S","25530","55530","82930","20181123","81","81","0","686934","KN02","0000","0932A",,"K","O","51","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","WHT","0","2014","-","0",,,,,
"1442487823","HBR8057","NY","PAS","2018-07-10T00:00:00.000","21","SDN","HYUND","S","25530","55530","82930","20190928","81","81","0","686934","KN02","0000","0935A",,"K","O","51","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","BLU","0","2015","-","0",,,,,
"1442487847","GMT8054","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","MERCU","S","25530","55530","82930","20200523","81","81","0","686934","KN02","0000","0938A",,"K","O","67","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","TAN","0","2002","-","0",,,,,
"1442487860","HYB3846","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","LINCO","S","25530","55530","82930","20200424","81","81","0","686934","KN02","0000","0940A",,"K","O","99","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","GRY","0","2005","-","0",,,,,
"1442487884","GAM4175","NY","PAS","2018-07-10T00:00:00.000","21","SDN","JAGUA","S","25530","82930","73190","20200718","81","81","0","686934","KN02","0000","0945A",,"K","F","86","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","GRN","0","2001","-","0",,,,,
"1442487926","JAHX27","FL","PAS","2018-07-10T00:00:00.000","21","SUBN","CHEVR","S","58930","73190","70030","0","81","81","0","686934","KN02","0000","0955A",,"K","F","120","MARION ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","GRY","0","0","-","0",,,,,
"1442487938","HNJ3091","NY","PAS","2018-07-10T00:00:00.000","21","SDN","VOLKS","S","58930","73190","70030","20190129","81","81","0","686934","KN02","0000","0956A",,"K","F","92","MARION ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","WHT","0","2009","-","0",,,,,
"1442487975","HEK3988","NY","PAS","2018-07-12T00:00:00.000","21","P-U","DODGE","S","89730","80330","56030","20200124","77","77","0","686934","KN02","0000","0806A",,"K","F","791","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLK","0","2016","-","0",,,,,
"1442487987","GXV6912","TX","PAS","2018-07-10T00:00:00.000","21","SDN","HONDA","S","82930","45930","55730","0","81","81","0","686934","KN02","0000","1115A",,,"F","141","STUYVESANT AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","GRY","0","0","-","0",,,,,
"1442487999","HZG6818","NY","PAS","2018-07-10T00:00:00.000","21","P-U","CHEVR","S","82930","45930","55730","0","81","81","0","686934","KN02","0000","1116A",,"K","F","143","STUYVESANT AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","BLK","0","2018","-","0",,,,,
"1442488001","HXU2595","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","INFIN","S","55530","58130","72930","20200511","81","81","0","686934","KN02","0000","1125A",,"K","F","289","LEWIS AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","TAN","0","2019","-","0",,,,,
"1442488049","HVL8384","NY","PAS","2018-07-10T00:00:00.000","21","SDN","HONDA","S","55530","54110","54130","20190929","81","81","0","686934","KN02","0000","1137A",,,"F","143","LEWIS AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","BLK","0","2014","-","0",,,,,
"1442488050","JAB2999","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","HYUND","S","55530","54110","54130","20180811","81","81","0","686934","KN02","0000","1140A",,"K","F","143","LEWIS AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","GRY","0","2013","-","0",,,,,
"1442488062","JAF2166","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","JEEP","S","73190","72930","53030","20190201","81","81","0","686934","KN02","0000","1150A",,"K","F","207","MALCOLM X BLVD",,"0","408","D1",,"BYBBYBB","1100A","1230P","YELL","0","2008","-","0",,,,,
"1442488074","HRN3930","NY","PAS","2018-07-10T00:00:00.000","21","SDN","HONDA","S","73190","55730","73050","20190603","81","81","0","686934","KN02","0000","1152A",,"K","F","113","MALCOLM X BLVD",,"0","408","D1",,"BYBBYBB","1100A","1230P","BLU","0","0","-","0",,,,,
"1442488104","HNJ4185","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","SUBAR","S","89730","80330","56030","20190322","77","77","0","686934","KN02","0000","0808A",,"K","F","787","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","BLK","0","2011","-","0",,,,,
"1442488128","KCS8450","PA","PAS","2018-07-10T00:00:00.000","21","SUBN","CHEVR","S","82930","45930","55730","0","81","81","0","686934","KN02","0000","1114A",,"K","F","139","STUYVESANT AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","GRN","0","0","-","0",,,,,
"1442488130","HYB3030","NY","PAS","2018-07-12T00:00:00.000","21","SDN","HONDA","S","89730","81430","80330","20200401","77","77","0","686934","KN02","0000","0813A",,"K","F","767","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0800A","0830A","WHT","0","2020","-","0",,,,,
"1442488165","HVN6822","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","MERCU","S","89730","81430","80330","0","77","77","0","686934","KN02","0000","0850A",,"K","F","798","WASHINGTON AVE",,"0","408","D1",,"YYYYYYB","0830A","0900A","RED","0","0","-","0",,,,,
"1442488177","HSZ4639","NY","PAS","2018-07-12T00:00:00.000","21","SUBN","STCK","S","31830","87330","86330","20190822","77","77","0","686934","KN02","0000","0904A",,"K","O","705","DEAN ST",,"0","408","D1",,"YBBYBBB","0830A","1000A","TAN","0","2005","-","0",,,,,
"1442488580","JUCYGEM","SC","PAS","2018-07-16T00:00:00.000","21","SDN","VOLKS","S","43630","40030","25330","0","83","83","0","587630","KN04","0000","0318A",,"K","F","43","GEORGE STREET",,"0","408","D1",,"YBBYBBB","0300A","0600A","BLACK","0","0","-","0",,,,,
"1442488610","GRN1173","NY","PAS","2018-07-16T00:00:00.000","21","SUBN","SUBAR","S","53130","52130","94730","20180818","83","83","0","587630","KN04","0000","0329A",,"K","O","360","JEFFERSON STREET",,"0","408","D1",,"YBBYBBB","0300A","0600A","BLUE","0","2011","-","0",,,,,
"1442488621","GML4734","NY","PAS","2018-07-16T00:00:00.000","21","SDN","HONDA","S","53130","52130","94730","20191231","83","83","0","587630","KN04","0000","0332A",,"K","O","380","JEFFERSON STREET",,"0","408","D1",,"YBBYBBB","0300A","0600A","GRY","0","2016","-","0",,,,,
"1442488633","HWH5045","NY","PAS","2018-07-16T00:00:00.000","21","SDN","MAZDA","S","53130","52130","94730","20191212","83","83","0","587630","KN04","0000","0333A",,"K","O","380","JEFFERSON STREET",,"0","408","D1",,"YBBYBBB","0300A","0600A","BLACK","0","2018","-","0",,,,,
"1442488645","HWJ8537","NY","PAS","2018-07-19T00:00:00.000","21","SUBN","TOYOT","S","54100","31530","81930","20200205","83","83","0","587630","KN04","0000","0737A",,"K","O","354","KNICKERBOCKER AVENUE",,"0","408","D1",,"YYYYYYB","0730A","0800A","GRY","0","2011","-","0",,,,,
"1442488657","HUJ3728","NY","PAS","2018-07-19T00:00:00.000","21","P-U","TOYOT","S","54100","53130","85930","20200220","83","83","0","587630","KN04","0000","0743A",,"K","F","205","KNICKERBOCKER AVENUE",,"0","408","D1",,"YYYYYYB","0730A","0800A","BLACK","0","2018","-","0",,,,,
"1442488682","HHU7258","NY","PAS","2018-07-19T00:00:00.000","21","SDN","HYUND","S","69430","23230","18530","20200715","83","83","0","587630","KN04","0000","0811A",,"K","F","37","PARK STREET",,"0","408","D1",,"YBBYBBB","0800A","0930A","BLACK","0","2013","-","0",,,,,
"1442488750","HXS1481","NY","PAS","2018-07-19T00:00:00.000","21","OINR","TOYOT","S","60130","23230","23930","20190614","83","83","0","587630","KN04","0000","0832A",,"K","F","31","MELROSE STREET",,"0","408","D1",,"YBBYBBB","0800A","0930A","GREEN","0","2008","-","0",,,,,
"1442488785","HMK5658","NY","PAS","2018-07-09T00:00:00.000","21","SDN","CHEVR","S","72930","25330","93530","20190216","83","83","0","635759","KN04","0000","1150A",,"K","F","1281","PUTNAM AVE",,"0","408","D1",,"YBBYBBB","1100A","1230P","BLACK","0","2013","-","0",,,,,
"1442488797","GZY1621","NY","PAS","2018-07-09T00:00:00.000","21","SDN","SATUR","S","90330","54100","52130","20190712","83","83","0","635759","KN04","0000","1211P",,"K","F","305","WEIRFIELD ST",,"0","408","D1",,"YBBYBBB","1200P","0130P","RED","0","2002","-","0",,,,,
"1442488827","HTD3126","NY","PAS","2018-07-09T00:00:00.000","21","SDN","HONDA","S","94130","93530","54100","20190730","83","83","0","635759","KN04","0000","1227P",,"K","F","269","WOODBINE ST",,"0","408","D1",,"YBBYBBB","1200P","0130P","WHITE","0","2002","-","0",,,,,
"1442488840","HDV3128","NY","PAS","2018-07-09T00:00:00.000","21","SDN","CHEVR","S","58130","93530","54100","20200125","83","83","0","635759","KN04","0000","1237P",,"K","F","1285","MADISON ST",,"0","408","D1",,"YBBYBBB","1200P","0130P","BLUE","0","2007","-","0",,,,,
"1442488864","HMF9522","NY","PAS","2018-07-10T00:00:00.000","21","SDN","CHEVR","S","25530","23230","23930","20181130","83","83","0","635759","KN04","0000","0811A",,"K","F","662","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","BLACK","0","2017","-","0",,,,,
"1442488888","HWB9755","NY","PAS","2018-07-10T00:00:00.000","21","SDN","NISSA","S","25530","23230","23930","20181128","83","83","0","635759","KN04","0000","0814A",,"K","F","666","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","GRAY","0","2006","-","0",,,,,
"1442488906","GFD9392","NY","PAS","2018-07-10T00:00:00.000","21","SDN","BMW","S","25530","23930","40030","20190312","83","83","0","635759","KN04","0000","0823A",,"K","F","682","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","WHITE","0","2013","-","0",,,,,
"1442488918","HLJL69","FL","PAS","2018-07-10T00:00:00.000","21","SDN","FORD","S","25530","23930","40030","0","83","83","0","635759","KN04","0000","0824A",,"K","F","682","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","SILVR","0","0","-","0",,,,,
"1442488920","HUE7456","NY","PAS","2018-07-10T00:00:00.000","21","SDN","CHEVR","S","25530","23930","40030","20190831","83","83","0","635759","KN04","0000","0826A",,"K","F","692","CHAUNCEY ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","SILVR","0","2017","-","0",,,,,
"1442488967","HXA3174","NY","PAS","2018-07-10T00:00:00.000","21","SDN","DODGE","S","45330","23930","32600","20200318","83","83","0","635759","KN04","0000","0348A",,"K","F","70","GRANITE ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","BLACK","0","2016","-","0",,,,,
"1442488979","HFV8941","NY","PAS","2018-07-10T00:00:00.000","21","SDN","SUBAR","S","42850","33720","61830","20200407","83","83","0","635759","KN04","0000","0851A",,"K","F","24","FURMAN ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","RED","0","2016","-","0",,,,,
"1442488992","HSZ6365","NY","PAS","2018-07-10T00:00:00.000","21","SDN","HONDA","S","11730","23230","23930","20191005","83","83","0","635759","KN04","0000","0858A",,"K","F","46","ABERDEEN ST",,"0","408","D1",,"BYBBYBB","0800A","0930A","SILVR","0","2004","-","0",,,,,
"1442489029","HHS5951","NY","PAS","2018-07-10T00:00:00.000","21","SUBN","MERCU","S","61330","23930","40030","20180914","83","83","0","635759","KN04","0000","0918A",,"K","F","58","MOFFAT ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","BLUE","0","2002","-","0",,,,,
"1442489042","HSCG31","FL","PAS","2018-07-10T00:00:00.000","21","SDN","ME/BE","S","61330","40404","40404","0","83","83","0","635759","KN04","0000","0926A",,"K","F","1042","MOFFAT ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","WHITE","0","0","-","0",,,,,
"1442489066","MPI888","NY","COM","2018-07-10T00:00:00.000","21","VAN","GMC","S","32030","23930","40030","20190512","83","83","0","635759","KN04","0000","0932A",,"K","F","1054","DECATUR ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","WHITE","0","2017","-","0",,,,,
"1442489078","GAH294","IA","PAS","2018-07-10T00:00:00.000","21","SUBN","HYUND","S","32030","23930","40030","0","83","83","0","635759","KN04","0000","0934A",,"K","F","1076","DECATUR ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","SILVR","0","0","-","0",,,,,
"1442489080","KMV3567","PA","PAS","2018-07-10T00:00:00.000","21","SUBN",,"S","75230","23930","40030","0","83","83","0","635759","KN04","0000","0940A",,"K","O","63","SCHAEFER ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","BLACK","0","0","-","0",,,,,
"1442489110","KRH8285","PA","PAS","2018-07-10T00:00:00.000","21","SDN","HYUN","S","54100","32030","29330","0","83","83","0","635759","KN04","0000","1132A",,"K","F","897","KNICKERBOCKER AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","WHITE","0","0","-","0",,,,,
"1442489133","GVD3694","NY","PAS","2018-07-10T00:00:00.000","21","SDN","HONDA","S","93530","29930","75230","20190125","83","83","0","635759","KN04","0000","1147A",,"K","F","597","WILSON AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","BLACK","0","2007","-","0",,,,,
"1442489169","HAA3037","NY","PAS","2018-07-10T00:00:00.000","21","SDN","HYUN","S","93530","53030","47030","20190808","83","83","0","635759","KN04","0000","1159A",,"K","F","475","WILSON AVE",,"0","408","D1",,"BYBBYBB","1100A","1230P","SILVR","0","2012","-","0",,,,,
