"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_action_updated_date","community_board","borough","x_coordinate_state_plane_","y_coordinate_state_plane_","park_facility_name","park_borough","school_name","school_number","school_region","school_code","school_phone_number","school_address","school_city","school_state","school_zip","school_not_found","school_or_citywide_complaint","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","garage_lot_name","ferry_direction","ferry_terminal_name","latitude","longitude","location"
"191199","2007-01-25T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," WHITESTONE EXPY","WHITESTONE EXPY","COLLEGE POINT BLVD",,,,,,,"N/A","Pending",,"2007-01-24T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1172413","2007-01-02T00:00:00.000","2006-12-29T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"INDEPENDENCE AVE","238 ST W","INTERSECTION",,,"N/A","Pending",,,"Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"168124","2007-01-18T00:00:00.000","2007-01-18T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed","2007-01-25T00:00:00.000","2007-01-18T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"168129","2007-01-18T00:00:00.000","2007-02-03T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"93065","685 E COCHRAN ST","COCHRAN ST",,,,,,"SIMI VALLEY",,"N/A","Closed","2007-02-02T00:00:00.000","2007-01-18T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185802","2007-01-25T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," CROSS BRONX EXPY","CROSS BRONX EXPY","QUINCY AVE",,,,,,,"N/A","Pending",,"2007-01-24T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"169297","2007-01-24T00:00:00.000","2007-02-27T00:00:00.000","DPR","Department of Parks and Recreation","Maintenance or Facility","Unsecured Facility","Park","11205",,,,,,,,"BROOKLYN",,"N/A","Closed","2007-01-27T00:00:00.000","2007-02-27T00:00:00.000","02 BROOKLYN","BROOKLYN",,,"Pratt Playground","BROOKLYN","Pratt Playground","B292",,,"7189658900","Willoughby Avenue and Emerson Place","BROOKLYN","NY","11205",,,,,,,,,,,,,,,
"185803","2007-01-25T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Fixture/Luminaire Hanging",,," BRUCKNER EXPY","BRUCKNER EXPY","WHITE PLAINS RD",,,,,,,"N/A","Pending",,"2007-01-24T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"169315","2007-01-19T00:00:00.000","2007-01-29T00:00:00.000","DOT","Department of Transportation","Street Sign - Damaged","Stop","Street",,,,,,"WESTMINISTER RD","DITMAS AVE",,,,"N/A","Closed","2007-02-02T00:00:00.000","2007-01-29T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185549","2007-01-05T00:00:00.000","2007-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,," PARADE GROUND","PARADE GROUND","CATON AVE","CONEY ISL AVE",,,"BLOCKFACE",,,"N/A","Pending",,"2007-01-04T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"166988","2007-01-08T00:00:00.000","2007-01-09T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed","2007-02-07T00:00:00.000","2007-01-09T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound","Lehman",,,
"166992","2007-01-09T00:00:00.000","2007-01-25T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"50704","PO. BOX 930","930",,,,,,"WATERLOO",,"N/A","Closed","2007-01-24T00:00:00.000","2007-01-09T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"166993","2007-01-09T00:00:00.000","2007-01-09T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed","2007-02-08T00:00:00.000","2007-01-09T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound","Unknown",,,
"166995","2007-02-06T00:00:00.000","2007-02-08T00:00:00.000","DOT","Department of Transportation","Ferry Complaint","General Complaint","Terminal",,,,,,,,,,,"N/A","Closed","2007-04-07T00:00:00.000","2007-02-08T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"N/A","Whitehall Terminal (Manhattan)",,,
"171594","2007-02-06T00:00:00.000","2007-02-22T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"XXXXXX","XXXX XXXXX","XXXXX",,,,,,"XXXXX",,"N/A","Closed","2007-02-22T00:00:00.000","2007-02-07T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"169399","2007-01-22T00:00:00.000","2007-02-07T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"14240","PO BOX 628","628",,,,,,"BUFFALO",,"N/A","Closed","2007-02-07T00:00:00.000","2007-01-23T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"171198","2007-02-01T00:00:00.000","2007-02-02T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Day Auctioneer License",,,,,,,,,,,,"N/A","Closed","2007-02-09T00:00:00.000","2007-02-02T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"165903","2007-01-02T00:00:00.000","2007-01-03T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed","2007-01-10T00:00:00.000","2007-01-03T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1199592","2007-01-26T00:00:00.000","2007-01-25T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"201 ST","15 RD","INTERSECTION",,,"N/A","Pending",,"2007-01-25T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"168276","2007-01-16T00:00:00.000","2007-01-16T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Pool or Billiard Hall License",,,,,,,,,,,,"N/A","Closed","2007-01-23T00:00:00.000","2007-01-16T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191204","2007-01-25T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," LONG ISL EXPY","LONG ISL EXPY","MARATHON PKWY",,,,,,,"N/A","Pending",,"2007-01-24T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"169461","2007-01-21T00:00:00.000","2007-01-22T00:00:00.000","DOT","Department of Transportation","Street Condition","Unsafe Worksite","Street",," CROTONA AVE","CROTONA AVE","EAST 179 ST","EAST 180 ST",,,,,,"N/A","Closed","2007-01-31T00:00:00.000","2007-01-22T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"182435","2007-01-10T00:00:00.000","2007-04-25T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Cable",,,,,,,"CENTRAL PARK","POST 16","INTERSECTION",,,"N/A","Closed",,"2007-04-25T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"165913","2007-01-03T00:00:00.000","2007-01-03T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Tow Truck Company License",,,,,,,,,,,,"N/A","Closed","2007-01-10T00:00:00.000","2007-01-03T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"165941","2007-01-20T00:00:00.000","2007-01-22T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed","2007-02-19T00:00:00.000","2007-01-22T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Staten Island Bound","Unknown",,,
"168358","2007-01-16T00:00:00.000","2007-02-01T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"10533","16 P.O. BOX","P.O. BOX",,,,,,"IRVINGTON",,"N/A","Closed","2007-02-01T00:00:00.000","2007-01-17T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"168321","2007-01-19T00:00:00.000","2007-01-19T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Sidewalk Cafe License",,,,,,,,,,,,"N/A","Closed","2007-01-26T00:00:00.000","2007-01-19T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"171436","2007-01-31T00:00:00.000","2007-01-31T00:00:00.000","DOT","Department of Transportation","Ferry Inquiry","Lost and Found","Ferry",,,,,,,,,,,"N/A","Closed","2007-03-02T00:00:00.000","2007-01-31T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,"Manhattan Bound","Molinari",,,
"166038","2007-01-05T00:00:00.000","2007-01-09T00:00:00.000","DOT","Department of Transportation","Street Sign - Missing","Do Not Enter","Street",,,,,,"BLAISE COURT","GIFFORDS LANE",,,,"N/A","Closed","2007-01-19T00:00:00.000","2007-01-09T00:00:00.000","Unspecified STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185550","2007-01-05T00:00:00.000","2007-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Glassware Hanging",,," OWLS HEAD PARK","OWLS HEAD PARK","68 ST","BELT PKWY",,,"BLOCKFACE",,,"N/A","Pending",,"2007-01-04T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"166021","2007-01-04T00:00:00.000","2007-01-20T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"19044","507 PRUDENTIAL ROAD","PRUDENTIAL ROAD",,,,,,"HORSHAM",,"N/A","Closed","2007-01-19T00:00:00.000","2007-01-04T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"166027","2007-01-05T00:00:00.000","2007-01-05T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed","2007-01-12T00:00:00.000","2007-01-05T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"167149","2007-01-08T00:00:00.000","2007-01-08T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed","2007-01-15T00:00:00.000","2007-01-08T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"168424","2007-01-16T00:00:00.000","2007-01-16T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Tow Truck Company License",,,,,,,,,,,,"N/A","Closed","2007-01-23T00:00:00.000","2007-01-16T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"168430","2007-01-16T00:00:00.000","2007-02-01T00:00:00.000","DCA","Department of Consumer Affairs","Consumer Complaint","Harassment",,"10523","2269 SOUTH MILL RD","SOUTH MILL RD",,,,,,"ELMSFORD",,"N/A","Closed","2007-02-01T00:00:00.000","2007-01-17T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1233706","2007-01-11T00:00:00.000","2007-01-12T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","LED Lense",,,,,,,"JEROME AVE","198 ST E","INTERSECTION",,,"N/A","Closed",,"2007-01-12T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"167472","2007-01-10T00:00:00.000","2007-01-10T00:00:00.000","DCA","Department of Consumer Affairs","DCA / DOH New License Application Request","Cabaret License",,,,,,,,,,,,"N/A","Closed","2007-01-17T00:00:00.000","2007-01-10T00:00:00.000","0 Unspecified","Unspecified",,,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191205","2007-01-25T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," LONG ISL EXPY","LONG ISL EXPY","DOUGLASTON PKWY",,,,,,,"N/A","Pending",,"2007-01-24T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185551","2007-01-05T00:00:00.000","2007-01-04T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Flood Light Lamp Out",,," OWLS HEAD PARK","OWLS HEAD PARK","68 ST","BELT PKWY",,,"BLOCKFACE",,,"N/A","Pending",,"2007-01-04T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"1232890","2007-01-22T00:00:00.000","2007-01-19T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,,,,,,"22 ST","43 AVE","INTERSECTION",,,"N/A","Pending",,"2007-01-19T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"177836","2007-01-04T00:00:00.000","2007-01-27T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"CONDUIT AVE N","LIBERTY AVE","INTERSECTION",,,"N/A","Closed",,"2007-01-27T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181005","2007-01-26T00:00:00.000","2007-01-26T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"1 AVE","83 ST E","INTERSECTION",,,"N/A","Closed",,"2007-01-26T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181009","2007-01-29T00:00:00.000","2007-01-30T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Visor",,,,,,,"BRONXWOOD AVE","222 ST E","INTERSECTION",,,"N/A","Closed",,"2007-01-30T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181010","2007-01-30T00:00:00.000","2007-01-31T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"FORDHAM RD","WEBSTER AVE","INTERSECTION",,,"N/A","Closed",,"2007-01-31T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181019","2007-01-11T00:00:00.000","2007-01-11T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"61 ST","WOODSIDE AVE","INTERSECTION",,,"N/A","Closed",,"2007-01-11T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181023","2007-01-25T00:00:00.000","2007-01-25T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"166 ST","77 RD","INTERSECTION",,,"N/A","Closed",,"2007-01-25T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"182144","2007-01-12T00:00:00.000","2007-01-12T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AMSTERDAM AVE","138 ST W","INTERSECTION",,,"N/A","Closed",,"2007-01-12T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"182145","2007-01-12T00:00:00.000","2007-01-12T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AVE OF THE AMERICAS","39 ST W","INTERSECTION",,,"N/A","Closed",,"2007-01-12T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185611","2007-01-24T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AVE U","19 ST E","INTERSECTION",,,"N/A","Closed",,"2007-01-24T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185612","2007-01-24T00:00:00.000","2007-01-24T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Controller",,,,,,,"AVE U","19 ST E","INTERSECTION",,,"N/A","Closed",,"2007-01-24T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"185613","2007-01-24T00:00:00.000","2007-01-25T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Enclosure Cap",,,,,,,"AVE P","10 ST W","INTERSECTION",,,"N/A","Closed",,"2007-01-25T00:00:00.000","Unspecified BROOKLYN","BROOKLYN",,,"Unspecified","BROOKLYN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"187352","2007-01-10T00:00:00.000","2007-01-10T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"BRADDOCK AVE","HILLSIDE AVE","INTERSECTION",,,"N/A","Closed",,"2007-01-10T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191178","2007-01-16T00:00:00.000","2007-01-12T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," GRAND CENTRAL PKWY","GRAND CENTRAL PKWY","LITTLE NECK PKWY",,,,,,,"N/A","Pending",,"2007-01-12T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191179","2007-01-16T00:00:00.000","2007-01-12T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," GRAND CENTRAL PKWY","GRAND CENTRAL PKWY","LITTLE NECK PKWY",,,,,,,"N/A","Pending",,"2007-01-12T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191180","2007-01-16T00:00:00.000","2007-01-12T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Out",,," GRAND CENTRAL PKWY","GRAND CENTRAL PKWY","CROSS ISL PKWY",,,,,,,"N/A","Pending",,"2007-01-12T00:00:00.000","Unspecified QUEENS","QUEENS",,,"Unspecified","QUEENS","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"191185","2007-01-03T00:00:00.000","2007-01-02T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Street Light Dayburning",,,"300 EDINBORO RD","EDINBORO RD","MEISNER AVE","SEE COMMENTS FOR CROSS ST",,,"BLOCKFACE",,,"N/A","Pending",,"2007-01-02T00:00:00.000","Unspecified STATEN ISLAND","STATEN ISLAND",,,"Unspecified","STATEN ISLAND","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"173334","2007-01-19T00:00:00.000","2007-01-23T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Multiple Street Lights Out",,,,,,,"62 ST W","AMSTERDAM AVE","INTERSECTION",,,"N/A","Closed",,"2007-01-23T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"173335","2007-01-19T00:00:00.000","2007-01-20T00:00:00.000","DOT","Department of Transportation","Street Light Condition","Flood Light Lamp Cycling",,,,,,,"91 ST W","COLUMBUS AVE","INTERSECTION",,,"N/A","Closed",,"2007-01-20T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"181067","2007-01-29T00:00:00.000","2007-01-31T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Visor",,,,,,,"MADISON AVE","41 ST E","INTERSECTION",,,"N/A","Closed",,"2007-01-31T00:00:00.000","Unspecified MANHATTAN","MANHATTAN",,,"Unspecified","MANHATTAN","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
"182247","2007-01-26T00:00:00.000","2007-01-28T00:00:00.000","DOT","Department of Transportation","Traffic Signal Condition","Veh Signal Head",,,,,,,"JEROME AVE","165 ST W","INTERSECTION",,,"N/A","Closed",,"2007-01-28T00:00:00.000","Unspecified BRONX","BRONX",,,"Unspecified","BRONX","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",,,,,,,,,,,,,,,
